Date,cheopen,checlose,chelow,chehigh,chevolume
2017-08-09,197.99000549316406,195.35000610351562,193.27000427246094,199.0,96500.0
2017-08-10,194.94000244140625,192.17999267578125,191.4499969482422,194.94000244140625,102300.0
2017-08-11,191.17999267578125,191.8800048828125,190.8699951171875,194.82000732421875,103800.0
2017-08-14,193.5500030517578,193.17999267578125,192.42999267578125,198.10000610351562,114600.0
2017-08-15,193.55999755859375,189.77000427246094,189.5500030517578,194.55999755859375,169400.0
2017-08-16,190.0,191.1699981689453,190.0,192.55999755859375,65400.0
2017-08-17,190.5,187.47999572753906,187.44000244140625,194.4199981689453,69200.0
2017-08-18,186.66000366210938,187.58999633789062,186.66000366210938,188.89999389648438,75900.0
2017-08-21,187.47000122070312,187.9600067138672,186.49000549316406,188.72999572753906,80600.0
2017-08-22,188.52999877929688,189.74000549316406,188.52000427246094,190.17999267578125,79500.0
2017-08-23,189.6199951171875,190.61000061035156,186.82000732421875,193.3300018310547,114000.0
2017-08-24,191.47000122070312,191.72999572753906,189.9499969482422,193.47000122070312,70100.0
2017-08-25,192.02999877929688,191.6699981689453,189.7899932861328,193.7899932861328,113300.0
2017-08-28,192.57000732421875,193.00999450683594,191.99000549316406,193.61000061035156,58000.0
2017-08-29,191.9600067138672,192.52000427246094,187.77000427246094,192.97999572753906,78200.0
2017-08-30,192.47999572753906,192.1999969482422,191.39999389648438,193.22000122070312,61900.0
2017-08-31,192.85000610351562,197.2899932861328,192.85000610351562,197.52000427246094,114300.0
2017-09-01,197.72999572753906,197.3800048828125,194.7899932861328,199.3000030517578,95700.0
2017-09-05,196.72999572753906,196.25999450683594,194.6999969482422,198.1999969482422,84700.0
2017-09-06,197.0,196.66000366210938,194.42999267578125,199.55999755859375,76300.0
2017-09-07,196.50999450683594,193.44000244140625,193.3699951171875,197.27999877929688,110400.0
2017-09-08,193.27999877929688,192.4600067138672,192.27000427246094,194.3699951171875,95400.0
2017-09-11,193.5,193.67999267578125,192.4199981689453,194.97999572753906,72000.0
2017-09-12,193.9199981689453,193.3000030517578,192.02000427246094,194.1300048828125,42900.0
2017-09-13,192.2100067138672,192.63999938964844,192.0500030517578,193.11000061035156,57400.0
2017-09-14,192.33999633789062,193.22000122070312,190.13999938964844,193.3699951171875,65600.0
2017-09-15,193.6999969482422,195.8800048828125,192.86000061035156,196.99000549316406,211600.0
2017-09-18,196.05999755859375,193.4600067138672,193.32000732421875,197.67999267578125,98000.0
2017-09-19,193.6300048828125,187.9600067138672,186.5500030517578,194.14999389648438,112100.0
2017-09-20,187.89999389648438,190.47999572753906,186.08999633789062,190.82000732421875,99700.0
2017-09-21,190.60000610351562,190.74000549316406,189.52000427246094,192.3800048828125,75900.0
2017-09-22,190.99000549316406,191.86000061035156,189.72000122070312,192.67999267578125,69700.0
2017-09-25,191.25999450683594,194.0500030517578,190.75999450683594,194.55999755859375,78900.0
2017-09-26,194.9499969482422,194.13999938964844,192.80999755859375,195.11000061035156,80300.0
