Date,clrbopen,clrbclose,clrblow,clrbhigh,clrbvolume
2016-08-25,25.299999237060547,24.399999618530273,23.600000381469727,25.299999237060547,9800.0
2016-08-26,24.100000381469727,23.5,23.5,24.399999618530273,4900.0
2016-08-29,24.0,23.399999618530273,23.0,24.399999618530273,4800.0
2016-08-30,23.200000762939453,23.100000381469727,22.899999618530273,24.100000381469727,5500.0
2016-08-31,22.600000381469727,21.799999237060547,21.0,23.100000381469727,9700.0
2016-09-01,22.100000381469727,21.399999618530273,21.0,22.5,5600.0
2016-09-02,21.299999237060547,21.600000381469727,20.600000381469727,22.0,7100.0
2016-09-06,21.600000381469727,23.100000381469727,21.600000381469727,24.600000381469727,7100.0
2016-09-07,23.299999237060547,23.899999618530273,22.0,24.299999237060547,11500.0
2016-09-08,24.100000381469727,27.700000762939453,24.100000381469727,34.70000076293945,413800.0
2016-09-09,27.100000381469727,30.299999237060547,27.100000381469727,32.0,79400.0
2016-09-12,30.899999618530273,29.899999618530273,28.0,32.0,42100.0
2016-09-13,29.600000381469727,29.5,28.0,29.600000381469727,13400.0
2016-09-14,28.899999618530273,27.5,24.700000762939453,29.100000381469727,26200.0
2016-09-15,26.899999618530273,26.899999618530273,25.399999618530273,29.200000762939453,10000.0
2016-09-16,26.700000762939453,28.700000762939453,26.600000381469727,29.5,24700.0
2016-09-19,28.399999618530273,28.200000762939453,27.5,29.299999237060547,9500.0
2016-09-20,27.899999618530273,27.200000762939453,26.700000762939453,28.100000381469727,7400.0
2016-09-21,27.700000762939453,27.600000381469727,27.299999237060547,28.399999618530273,15100.0
2016-09-22,28.5,27.799999237060547,27.799999237060547,28.5,7200.0
2016-09-23,27.899999618530273,27.399999618530273,27.299999237060547,28.399999618530273,7400.0
2016-09-26,28.5,26.600000381469727,26.299999237060547,28.5,13000.0
2016-09-27,26.600000381469727,27.100000381469727,26.299999237060547,27.899999618530273,9000.0
2016-09-28,27.200000762939453,27.600000381469727,26.899999618530273,28.5,12500.0
2016-09-29,31.200000762939453,27.100000381469727,26.100000381469727,31.899999618530273,73000.0
2016-09-30,26.200000762939453,27.100000381469727,26.200000762939453,28.200000762939453,18000.0
2016-10-03,26.799999237060547,27.299999237060547,26.700000762939453,28.0,10900.0
2016-10-04,28.899999618530273,27.0,26.200000762939453,29.100000381469727,18700.0
2016-10-05,26.700000762939453,26.200000762939453,24.100000381469727,27.299999237060547,18600.0
2016-10-06,25.399999618530273,26.100000381469727,25.100000381469727,26.100000381469727,9900.0
2016-10-07,25.600000381469727,26.700000762939453,25.5,27.5,6800.0
2016-10-10,26.700000762939453,25.899999618530273,25.200000762939453,26.799999237060547,6700.0
2016-10-11,25.700000762939453,25.200000762939453,25.0,26.200000762939453,10100.0
2016-10-12,28.0,23.899999618530273,23.5,28.0,11300.0
2016-10-13,23.899999618530273,23.899999618530273,23.5,25.0,6200.0
2016-10-14,23.5,22.299999237060547,22.299999237060547,24.899999618530273,10200.0
2016-10-17,22.299999237060547,21.0,21.0,23.600000381469727,14000.0
2016-10-18,21.600000381469727,21.399999618530273,21.0,22.200000762939453,6800.0
2016-10-19,21.5,21.299999237060547,20.5,22.5,6900.0
2016-10-20,21.200000762939453,20.899999618530273,20.700000762939453,21.5,4800.0
2016-10-21,20.100000381469727,20.399999618530273,20.100000381469727,21.0,6800.0
2016-10-24,20.399999618530273,18.299999237060547,16.799999237060547,21.0,22300.0
2016-10-25,19.100000381469727,18.899999618530273,18.100000381469727,20.0,8800.0
2016-10-26,19.0,18.100000381469727,18.0,19.399999618530273,4900.0
2016-10-27,18.399999618530273,18.299999237060547,17.0,18.899999618530273,9200.0
2016-10-28,18.399999618530273,17.399999618530273,17.200000762939453,19.200000762939453,6300.0
2016-10-31,17.399999618530273,18.5,16.5,19.700000762939453,17200.0
2016-11-01,18.399999618530273,17.5,17.200000762939453,18.799999237060547,3400.0
2016-11-02,17.399999618530273,17.0,17.0,18.600000381469727,6000.0
2016-11-03,17.299999237060547,16.299999237060547,16.299999237060547,18.0,2200.0
2016-11-04,16.299999237060547,16.5,16.200000762939453,16.799999237060547,4000.0
2016-11-07,16.600000381469727,16.299999237060547,15.0,16.899999618530273,14700.0
2016-11-08,16.5,16.899999618530273,16.5,17.0,6300.0
2016-11-09,16.899999618530273,18.600000381469727,16.899999618530273,19.0,5000.0
2016-11-10,18.899999618530273,17.700000762939453,16.899999618530273,20.0,19000.0
2016-11-11,19.0,19.0,17.799999237060547,20.0,5700.0
2016-11-14,19.100000381469727,18.600000381469727,17.700000762939453,19.5,7400.0
2016-11-15,19.399999618530273,23.5,19.299999237060547,26.299999237060547,123200.0
2016-11-16,25.5,26.5,24.899999618530273,28.200000762939453,83200.0
2016-11-17,27.799999237060547,26.100000381469727,24.799999237060547,29.0,36100.0
2016-11-18,25.899999618530273,24.0,23.0,26.0,18000.0
2016-11-21,23.799999237060547,22.799999237060547,21.100000381469727,23.799999237060547,23200.0
2016-11-22,22.399999618530273,21.600000381469727,21.399999618530273,22.399999618530273,17100.0
2016-11-23,14.899999618530273,14.899999618530273,14.300000190734863,15.899999618530273,203900.0
2016-11-25,14.899999618530273,16.5,14.899999618530273,16.799999237060547,97100.0
2016-11-28,17.299999237060547,16.0,15.199999809265137,17.5,60100.0
2016-11-29,16.5,15.5,15.300000190734863,16.700000762939453,36900.0
2016-11-30,15.699999809265137,14.699999809265137,14.5,15.699999809265137,28500.0
2016-12-01,17.200000762939453,14.100000381469727,13.5,17.5,139300.0
2016-12-02,13.899999618530273,13.5,13.399999618530273,14.199999809265137,28500.0
2016-12-05,14.0,14.699999809265137,13.5,14.699999809265137,32000.0
2016-12-06,14.600000381469727,14.0,13.600000381469727,15.0,32900.0
2016-12-07,14.0,13.800000190734863,13.5,14.199999809265137,19600.0
2016-12-08,13.600000381469727,13.699999809265137,13.199999809265137,13.899999618530273,18400.0
2016-12-09,13.600000381469727,13.300000190734863,13.100000381469727,13.800000190734863,23900.0
2016-12-12,14.100000381469727,13.300000190734863,13.100000381469727,14.399999618530273,40600.0
2016-12-13,13.800000190734863,13.199999809265137,12.800000190734863,13.800000190734863,25700.0
2016-12-14,13.600000381469727,12.399999618530273,12.399999618530273,14.399999618530273,38800.0
2016-12-15,12.399999618530273,11.699999809265137,11.300000190734863,12.5,56800.0
2016-12-16,11.600000381469727,12.899999618530273,11.199999809265137,12.899999618530273,37700.0
2016-12-19,13.300000190734863,12.100000381469727,12.0,13.300000190734863,18900.0
2016-12-20,13.899999618530273,12.399999618530273,12.0,14.300000190734863,86100.0
2016-12-21,12.699999809265137,12.100000381469727,12.100000381469727,12.699999809265137,30100.0
2016-12-22,12.5,12.100000381469727,12.100000381469727,12.5,14200.0
2016-12-23,12.5,13.300000190734863,12.199999809265137,13.5,44700.0
2016-12-27,13.199999809265137,12.899999618530273,12.5,13.199999809265137,25900.0
2016-12-28,12.899999618530273,12.899999618530273,12.199999809265137,13.899999618530273,90900.0
2016-12-29,12.800000190734863,12.5,12.100000381469727,12.899999618530273,34000.0
2016-12-30,12.5,12.199999809265137,12.0,12.600000381469727,32900.0
2017-01-03,12.5,12.800000190734863,12.199999809265137,13.0,23500.0
2017-01-04,12.699999809265137,13.300000190734863,12.600000381469727,13.800000190734863,46000.0
2017-01-05,13.199999809265137,12.899999618530273,12.300000190734863,14.199999809265137,65900.0
2017-01-06,13.0,12.5,12.5,13.100000381469727,14000.0
2017-01-09,12.699999809265137,13.100000381469727,12.699999809265137,13.800000190734863,53600.0
2017-01-10,15.300000190734863,13.899999618530273,13.5,16.0,118600.0
2017-01-11,14.199999809265137,13.399999618530273,13.0,14.699999809265137,68600.0
2017-01-12,13.399999618530273,13.199999809265137,12.600000381469727,13.600000381469727,38300.0
2017-01-13,13.300000190734863,12.800000190734863,12.5,13.5,42600.0
2017-01-17,13.100000381469727,12.800000190734863,12.5,13.199999809265137,18200.0
2017-01-18,13.0,12.399999618530273,12.300000190734863,13.0,21200.0
2017-01-19,12.5,12.600000381469727,12.100000381469727,12.899999618530273,25100.0
2017-01-20,12.800000190734863,12.800000190734863,12.300000190734863,12.899999618530273,22100.0
2017-01-23,12.800000190734863,13.800000190734863,12.800000190734863,14.0,141900.0
2017-01-24,16.5,15.5,15.300000190734863,19.5,1761200.0
2017-01-25,15.699999809265137,15.300000190734863,14.5,15.800000190734863,121300.0
2017-01-26,15.5,15.399999618530273,14.699999809265137,15.5,36900.0
2017-01-27,15.300000190734863,16.5,14.899999618530273,16.899999618530273,131400.0
2017-01-30,16.799999237060547,15.800000190734863,15.5,16.799999237060547,48700.0
2017-01-31,16.0,16.299999237060547,15.399999618530273,17.0,59800.0
2017-02-01,16.700000762939453,16.700000762939453,15.699999809265137,17.0,44200.0
2017-02-02,16.5,16.799999237060547,15.699999809265137,16.899999618530273,40600.0
2017-02-03,16.899999618530273,16.700000762939453,16.0,17.0,46100.0
2017-02-06,16.700000762939453,16.299999237060547,16.200000762939453,16.700000762939453,22800.0
2017-02-07,16.200000762939453,16.700000762939453,15.5,16.899999618530273,74900.0
2017-02-08,16.899999618530273,18.299999237060547,16.5,19.100000381469727,158600.0
2017-02-09,18.700000762939453,20.799999237060547,17.600000381469727,20.899999618530273,233800.0
2017-02-10,20.5,21.299999237060547,20.0,21.899999618530273,121700.0
2017-02-13,21.5,20.899999618530273,19.5,22.200000762939453,145700.0
2017-02-14,20.5,23.399999618530273,19.799999237060547,23.700000762939453,135100.0
2017-02-15,23.399999618530273,24.899999618530273,23.100000381469727,25.700000762939453,167100.0
2017-02-16,25.899999618530273,24.100000381469727,22.5,26.5,188500.0
2017-02-17,23.600000381469727,24.200000762939453,23.299999237060547,25.399999618530273,58800.0
2017-02-21,25.200000762939453,25.899999618530273,24.200000762939453,26.5,93000.0
2017-02-22,27.0,24.5,24.0,27.299999237060547,69000.0
2017-02-23,24.100000381469727,22.0,19.899999618530273,24.899999618530273,85500.0
2017-02-24,21.200000762939453,21.399999618530273,20.399999618530273,21.700000762939453,28100.0
2017-02-27,26.200000762939453,22.200000762939453,22.0,26.5,285700.0
2017-02-28,22.100000381469727,21.899999618530273,21.0,22.600000381469727,40700.0
2017-03-01,21.799999237060547,22.5,21.5,23.5,29100.0
2017-03-02,22.299999237060547,21.799999237060547,21.5,23.299999237060547,28900.0
2017-03-03,21.700000762939453,22.200000762939453,21.5,22.600000381469727,25000.0
2017-03-06,21.5,23.799999237060547,21.5,23.799999237060547,42900.0
2017-03-07,24.0,24.399999618530273,22.5,25.0,55900.0
2017-03-08,25.0,26.200000762939453,24.299999237060547,26.399999618530273,74200.0
2017-03-09,26.5,26.100000381469727,25.100000381469727,26.799999237060547,33400.0
2017-03-10,26.200000762939453,26.5,25.200000762939453,26.5,34500.0
2017-03-13,26.399999618530273,26.600000381469727,25.600000381469727,26.799999237060547,32900.0
2017-03-14,27.299999237060547,26.100000381469727,25.100000381469727,30.700000762939453,169400.0
2017-03-15,26.799999237060547,25.700000762939453,25.0,26.799999237060547,71600.0
2017-03-16,26.100000381469727,23.899999618530273,22.200000762939453,27.0,109500.0
2017-03-17,23.399999618530273,23.5,22.700000762939453,24.399999618530273,38600.0
2017-03-20,23.399999618530273,23.799999237060547,21.799999237060547,24.299999237060547,64700.0
2017-03-21,25.5,23.799999237060547,22.799999237060547,25.899999618530273,42700.0
2017-03-22,24.0,23.200000762939453,22.5,24.0,27500.0
2017-03-23,23.0,22.700000762939453,22.0,23.0,34800.0
2017-03-24,22.600000381469727,23.299999237060547,21.100000381469727,23.399999618530273,41400.0
2017-03-27,22.600000381469727,24.0,22.399999618530273,24.0,24500.0
2017-03-28,24.0,22.799999237060547,22.600000381469727,24.0,29300.0
2017-03-29,22.899999618530273,23.0,22.5,23.700000762939453,13600.0
2017-03-30,23.5,23.200000762939453,22.100000381469727,24.0,32400.0
2017-03-31,22.899999618530273,22.700000762939453,22.5,23.200000762939453,10800.0
2017-04-03,22.700000762939453,23.0,22.0,23.399999618530273,17800.0
2017-04-04,22.700000762939453,22.5,22.200000762939453,23.200000762939453,17100.0
2017-04-05,22.5,21.899999618530273,21.5,22.600000381469727,17600.0
2017-04-06,21.899999618530273,21.700000762939453,21.5,21.899999618530273,17900.0
2017-04-07,21.799999237060547,21.700000762939453,20.399999618530273,21.799999237060547,17400.0
2017-04-10,21.799999237060547,21.0,20.5,21.799999237060547,15800.0
2017-04-11,21.0,20.700000762939453,20.0,21.399999618530273,31800.0
2017-04-12,22.5,21.5,21.0,22.5,21000.0
2017-04-13,21.600000381469727,21.399999618530273,21.200000762939453,21.700000762939453,9300.0
2017-04-17,21.200000762939453,20.799999237060547,20.5,21.299999237060547,12300.0
2017-04-18,22.5,21.0,21.0,22.5,27800.0
2017-04-19,21.299999237060547,20.899999618530273,20.399999618530273,21.299999237060547,11400.0
2017-04-20,20.600000381469727,21.100000381469727,20.5,21.399999618530273,8700.0
2017-04-21,20.899999618530273,21.0,20.700000762939453,21.399999618530273,9900.0
2017-04-24,21.200000762939453,20.700000762939453,20.299999237060547,21.399999618530273,11700.0
2017-04-25,21.0,20.100000381469727,20.100000381469727,21.200000762939453,16000.0
2017-04-26,20.100000381469727,18.700000762939453,17.700000762939453,20.299999237060547,50300.0
2017-04-27,19.299999237060547,17.600000381469727,16.5,19.600000381469727,42200.0
2017-04-28,17.399999618530273,17.700000762939453,16.100000381469727,17.700000762939453,26900.0
2017-05-01,17.5,18.299999237060547,17.5,18.600000381469727,18200.0
2017-05-02,18.200000762939453,18.700000762939453,18.0,19.0,10500.0
2017-05-03,19.0,19.399999618530273,18.899999618530273,20.0,15300.0
2017-05-04,19.299999237060547,18.200000762939453,18.100000381469727,19.399999618530273,18400.0
2017-05-05,18.100000381469727,19.0,17.899999618530273,19.200000762939453,12500.0
2017-05-08,19.0,18.799999237060547,18.100000381469727,19.200000762939453,10000.0
2017-05-09,19.0,19.200000762939453,18.5,19.399999618530273,6800.0
2017-05-10,19.0,19.299999237060547,18.0,19.899999618530273,15400.0
2017-05-11,19.299999237060547,18.700000762939453,18.399999618530273,19.299999237060547,6000.0
2017-05-12,18.700000762939453,17.899999618530273,17.0,18.700000762939453,29700.0
2017-05-15,18.100000381469727,18.799999237060547,17.200000762939453,18.799999237060547,9200.0
2017-05-16,18.700000762939453,18.200000762939453,18.0,18.799999237060547,7500.0
2017-05-17,17.899999618530273,17.299999237060547,17.100000381469727,17.899999618530273,16700.0
2017-05-18,17.299999237060547,17.299999237060547,17.0,18.200000762939453,7000.0
2017-05-19,17.399999618530273,17.200000762939453,16.899999618530273,17.600000381469727,6500.0
2017-05-22,17.399999618530273,17.200000762939453,16.899999618530273,17.5,7400.0
2017-05-23,17.200000762939453,16.899999618530273,16.600000381469727,17.200000762939453,4900.0
2017-05-24,17.200000762939453,16.799999237060547,16.600000381469727,17.200000762939453,7600.0
2017-05-25,16.700000762939453,16.399999618530273,16.299999237060547,16.799999237060547,9700.0
2017-05-26,16.5,16.600000381469727,16.299999237060547,16.600000381469727,2500.0
2017-05-30,16.399999618530273,16.200000762939453,16.100000381469727,16.600000381469727,7900.0
2017-05-31,16.299999237060547,17.399999618530273,16.200000762939453,17.399999618530273,6700.0
2017-06-01,17.799999237060547,18.399999618530273,17.200000762939453,19.0,26900.0
2017-06-02,18.600000381469727,18.299999237060547,17.799999237060547,18.899999618530273,8900.0
2017-06-05,18.299999237060547,17.399999618530273,17.100000381469727,18.799999237060547,8000.0
2017-06-06,17.200000762939453,17.5,17.100000381469727,18.5,8800.0
2017-06-07,17.600000381469727,17.5,17.5,18.200000762939453,5100.0
2017-06-08,17.5,17.0,17.0,18.0,8100.0
2017-06-09,17.0,16.5,16.5,17.299999237060547,9200.0
2017-06-12,16.5,16.5,16.200000762939453,16.799999237060547,4200.0
2017-06-13,16.5,17.200000762939453,16.399999618530273,17.5,7000.0
2017-06-14,17.100000381469727,16.700000762939453,16.600000381469727,17.299999237060547,3800.0
2017-06-15,16.299999237060547,16.299999237060547,16.200000762939453,17.0,7200.0
2017-06-16,16.5,15.899999618530273,15.899999618530273,16.600000381469727,4800.0
2017-06-19,16.399999618530273,16.100000381469727,15.899999618530273,16.799999237060547,11400.0
2017-06-20,16.200000762939453,15.0,15.0,16.899999618530273,10800.0
2017-06-21,15.0,15.100000381469727,15.0,15.5,8600.0
2017-06-22,15.0,15.899999618530273,15.0,16.600000381469727,15900.0
2017-06-23,15.899999618530273,16.700000762939453,15.699999809265137,16.899999618530273,10500.0
2017-06-26,16.799999237060547,15.899999618530273,15.600000381469727,17.100000381469727,8500.0
2017-06-27,15.5,15.399999618530273,15.199999809265137,16.100000381469727,7500.0
2017-06-28,15.300000190734863,15.199999809265137,15.100000381469727,15.800000190734863,11700.0
2017-06-29,15.399999618530273,15.5,15.199999809265137,15.899999618530273,5300.0
2017-06-30,15.899999618530273,16.299999237060547,15.5,16.399999618530273,4100.0
2017-07-03,16.399999618530273,16.299999237060547,16.299999237060547,17.5,9200.0
2017-07-05,16.399999618530273,15.800000190734863,15.699999809265137,16.5,3400.0
2017-07-06,15.699999809265137,15.800000190734863,15.600000381469727,16.100000381469727,7100.0
2017-07-07,15.899999618530273,15.600000381469727,15.5,15.899999618530273,3800.0
2017-07-10,15.600000381469727,15.0,15.0,16.0,11100.0
2017-07-11,15.0,14.600000381469727,14.399999618530273,15.399999618530273,14000.0
2017-07-12,14.699999809265137,14.300000190734863,14.199999809265137,15.199999809265137,11200.0
2017-07-13,14.300000190734863,14.699999809265137,14.300000190734863,14.699999809265137,4500.0
2017-07-14,14.699999809265137,14.600000381469727,14.5,14.899999618530273,3500.0
2017-07-17,14.5,14.399999618530273,14.0,14.899999618530273,16600.0
2017-07-18,14.600000381469727,14.800000190734863,14.300000190734863,14.800000190734863,2800.0
2017-07-19,14.800000190734863,15.600000381469727,14.800000190734863,15.800000190734863,11700.0
2017-07-20,15.600000381469727,14.800000190734863,14.199999809265137,15.699999809265137,6000.0
2017-07-21,15.399999618530273,16.299999237060547,15.100000381469727,17.5,55400.0
2017-07-24,16.299999237060547,16.5,15.600000381469727,17.100000381469727,8000.0
2017-07-25,16.399999618530273,16.100000381469727,15.600000381469727,17.200000762939453,6400.0
2017-07-26,16.299999237060547,16.399999618530273,16.100000381469727,16.799999237060547,3300.0
2017-07-27,16.299999237060547,15.800000190734863,15.300000190734863,16.5,9100.0
2017-07-28,15.600000381469727,15.199999809265137,15.199999809265137,16.0,3900.0
2017-07-31,15.899999618530273,15.300000190734863,15.199999809265137,16.0,3700.0
2017-08-01,15.5,15.399999618530273,15.0,15.899999618530273,13300.0
2017-08-02,15.699999809265137,15.399999618530273,15.0,15.899999618530273,7500.0
2017-08-03,15.0,15.0,15.0,16.5,6200.0
2017-08-04,15.199999809265137,14.899999618530273,14.800000190734863,15.199999809265137,3200.0
2017-08-07,14.899999618530273,15.800000190734863,14.899999618530273,16.100000381469727,3500.0
2017-08-08,19.5,17.600000381469727,16.700000762939453,20.600000381469727,594000.0
2017-08-09,16.700000762939453,17.5,16.600000381469727,17.899999618530273,96300.0
2017-08-10,17.299999237060547,17.399999618530273,16.799999237060547,18.0,36100.0
2017-08-11,17.299999237060547,15.199999809265137,15.199999809265137,17.899999618530273,57600.0
2017-08-14,15.0,14.699999809265137,14.100000381469727,16.200000762939453,28700.0
2017-08-15,15.5,15.5,14.600000381469727,15.800000190734863,20800.0
2017-08-16,15.5,15.0,14.399999618530273,15.5,9600.0
2017-08-17,15.199999809265137,15.399999618530273,14.5,15.399999618530273,7100.0
2017-08-18,15.300000190734863,15.100000381469727,14.699999809265137,15.300000190734863,5200.0
2017-08-21,14.899999618530273,14.800000190734863,14.600000381469727,15.0,4000.0
2017-08-22,15.0,17.899999618530273,15.0,17.899999618530273,69500.0
2017-08-23,18.0,17.0,16.100000381469727,18.0,28200.0
2017-08-24,16.799999237060547,16.399999618530273,15.199999809265137,16.799999237060547,17000.0
2017-08-25,16.299999237060547,16.5,15.699999809265137,16.799999237060547,6100.0
2017-08-28,16.399999618530273,16.600000381469727,16.399999618530273,17.5,7600.0
2017-08-29,16.5,16.899999618530273,16.0,17.0,14600.0
2017-08-30,16.799999237060547,16.600000381469727,16.100000381469727,17.399999618530273,9000.0
2017-08-31,16.5,16.399999618530273,16.100000381469727,16.5,4300.0
2017-09-01,17.200000762939453,16.5,16.299999237060547,17.200000762939453,5500.0
2017-09-05,17.100000381469727,16.200000762939453,16.200000762939453,17.100000381469727,4400.0
2017-09-06,16.0,16.100000381469727,16.0,16.700000762939453,5200.0
2017-09-07,16.100000381469727,15.600000381469727,15.399999618530273,16.200000762939453,9100.0
2017-09-08,15.600000381469727,15.5,15.300000190734863,16.399999618530273,8400.0
2017-09-11,15.800000190734863,15.800000190734863,15.5,16.0,4900.0
2017-09-12,16.0,16.200000762939453,15.899999618530273,16.299999237060547,3000.0
2017-09-13,16.5,16.5,15.699999809265137,16.799999237060547,13900.0
2017-09-14,16.899999618530273,18.700000762939453,16.600000381469727,19.200000762939453,46900.0
2017-09-15,19.0,17.899999618530273,17.700000762939453,19.200000762939453,31900.0
2017-09-18,18.0,18.299999237060547,18.0,18.799999237060547,11100.0
2017-09-19,18.100000381469727,17.799999237060547,17.299999237060547,18.299999237060547,8900.0
2017-09-20,17.600000381469727,17.200000762939453,17.0,18.100000381469727,13500.0
2017-09-21,19.299999237060547,17.600000381469727,17.5,19.299999237060547,17200.0
2017-09-22,17.5,17.899999618530273,17.200000762939453,18.0,3100.0
2017-09-25,17.700000762939453,17.700000762939453,17.200000762939453,18.100000381469727,11500.0
2017-09-26,17.899999618530273,18.100000381469727,17.700000762939453,18.5,11100.0
2017-09-27,18.200000762939453,17.399999618530273,16.399999618530273,18.299999237060547,45200.0
2017-09-28,17.399999618530273,17.0,16.200000762939453,17.5,18200.0
2017-09-29,16.899999618530273,16.700000762939453,16.5,17.100000381469727,7500.0
2017-10-02,16.700000762939453,17.200000762939453,16.600000381469727,17.200000762939453,6400.0
2017-10-03,17.5,17.200000762939453,16.5,17.600000381469727,10200.0
2017-10-04,17.5,16.799999237060547,16.600000381469727,17.5,8500.0
2017-10-05,16.799999237060547,17.0,16.799999237060547,17.399999618530273,7700.0
2017-10-06,17.299999237060547,17.200000762939453,17.100000381469727,18.200000762939453,20000.0
2017-10-09,17.100000381469727,18.0,17.100000381469727,18.299999237060547,23600.0
2017-10-10,19.100000381469727,17.899999618530273,17.200000762939453,19.200000762939453,49200.0
2017-10-11,19.200000762939453,19.200000762939453,18.799999237060547,20.399999618530273,116300.0
2017-10-12,19.5,18.0,18.0,19.5,40500.0
2017-10-13,18.5,17.899999618530273,17.799999237060547,18.5,36500.0
2017-10-16,18.200000762939453,17.100000381469727,16.399999618530273,18.200000762939453,25600.0
2017-10-17,17.299999237060547,17.299999237060547,16.100000381469727,18.0,19300.0
2017-10-18,17.299999237060547,16.799999237060547,16.399999618530273,17.299999237060547,11200.0
2017-10-19,16.600000381469727,16.200000762939453,16.0,16.700000762939453,12800.0
2017-10-20,16.100000381469727,16.200000762939453,16.100000381469727,16.5,9200.0
2017-10-23,16.299999237060547,16.700000762939453,16.200000762939453,16.799999237060547,10200.0
2017-10-24,16.200000762939453,17.299999237060547,16.200000762939453,17.299999237060547,10600.0
2017-10-25,17.0,16.399999618530273,16.299999237060547,17.5,11900.0
2017-10-26,16.5,16.0,15.399999618530273,16.600000381469727,24100.0
2017-10-27,15.899999618530273,15.300000190734863,15.100000381469727,16.100000381469727,15300.0
2017-10-30,16.5,15.199999809265137,14.399999618530273,16.5,31900.0
2017-10-31,15.300000190734863,15.199999809265137,14.699999809265137,15.600000381469727,22200.0
2017-11-01,15.100000381469727,15.0,14.800000190734863,15.399999618530273,10100.0
2017-11-02,15.399999618530273,15.0,14.800000190734863,15.399999618530273,9600.0
2017-11-03,14.899999618530273,15.0,14.800000190734863,15.100000381469727,6800.0
2017-11-06,15.300000190734863,15.399999618530273,15.0,15.800000190734863,9500.0
2017-11-07,16.5,15.5,15.0,16.5,18500.0
2017-11-08,15.300000190734863,15.600000381469727,15.0,15.600000381469727,7800.0
2017-11-09,15.5,16.399999618530273,15.399999618530273,16.5,10000.0
2017-11-10,15.600000381469727,15.300000190734863,15.0,15.800000190734863,7700.0
2017-11-13,15.100000381469727,15.399999618530273,15.100000381469727,15.399999618530273,6900.0
2017-11-14,15.199999809265137,14.699999809265137,14.399999618530273,15.399999618530273,25800.0
2017-11-15,14.600000381469727,14.899999618530273,14.300000190734863,14.899999618530273,10000.0
2017-11-16,14.899999618530273,15.0,14.600000381469727,15.0,2800.0
2017-11-17,14.800000190734863,14.899999618530273,14.699999809265137,15.199999809265137,8600.0
2017-11-20,14.800000190734863,14.899999618530273,14.800000190734863,15.0,6200.0
2017-11-21,14.800000190734863,14.699999809265137,14.699999809265137,15.0,5200.0
2017-11-22,14.100000381469727,14.399999618530273,14.100000381469727,14.699999809265137,14800.0
2017-11-24,14.300000190734863,14.600000381469727,14.199999809265137,14.600000381469727,1900.0
2017-11-27,14.5,14.399999618530273,14.199999809265137,14.699999809265137,6600.0
2017-11-28,14.399999618530273,14.199999809265137,14.100000381469727,14.5,11800.0
2017-11-29,14.100000381469727,14.0,13.899999618530273,14.199999809265137,10500.0
2017-11-30,14.100000381469727,13.899999618530273,13.899999618530273,14.300000190734863,13700.0
2017-12-01,14.100000381469727,13.300000190734863,11.199999809265137,14.100000381469727,43900.0
2017-12-04,13.300000190734863,12.800000190734863,12.600000381469727,13.600000381469727,24000.0
2017-12-05,13.0,12.100000381469727,11.899999618530273,13.0,33100.0
2017-12-06,14.0,12.5,12.199999809265137,15.899999618530273,348300.0
2017-12-07,12.600000381469727,12.699999809265137,12.100000381469727,13.0,33800.0
2017-12-08,12.699999809265137,12.399999618530273,12.0,12.699999809265137,18100.0
2017-12-11,12.399999618530273,12.0,11.899999618530273,12.5,26000.0
2017-12-12,11.899999618530273,11.800000190734863,11.5,12.699999809265137,55600.0
2017-12-13,11.800000190734863,11.899999618530273,11.800000190734863,12.399999618530273,14200.0
2017-12-14,12.0,11.199999809265137,10.800000190734863,12.699999809265137,98800.0
2017-12-15,11.399999618530273,11.199999809265137,11.199999809265137,11.600000381469727,26000.0
2017-12-18,11.5,11.600000381469727,11.5,12.0,24700.0
2017-12-19,11.600000381469727,11.899999618530273,11.600000381469727,12.399999618530273,20900.0
2017-12-20,11.800000190734863,12.300000190734863,11.699999809265137,12.800000190734863,30400.0
2017-12-21,12.399999618530273,14.0,11.600000381469727,14.5,106100.0
2017-12-22,14.0,14.0,13.5,14.300000190734863,25500.0
2017-12-26,13.899999618530273,14.0,13.5,14.100000381469727,13200.0
2017-12-27,13.899999618530273,13.699999809265137,13.5,14.100000381469727,18100.0
2017-12-28,13.699999809265137,13.899999618530273,13.5,13.899999618530273,16000.0
2017-12-29,13.899999618530273,13.699999809265137,13.600000381469727,13.899999618530273,8600.0
2018-01-02,13.800000190734863,13.699999809265137,13.5,14.399999618530273,13700.0
2018-01-03,13.800000190734863,13.600000381469727,13.5,14.0,13000.0
2018-01-04,13.800000190734863,13.100000381469727,13.0,13.800000190734863,20300.0
2018-01-05,13.100000381469727,13.100000381469727,12.800000190734863,13.600000381469727,18800.0
2018-01-08,13.100000381469727,12.5,10.600000381469727,13.100000381469727,89000.0
2018-01-09,12.600000381469727,11.899999618530273,11.800000190734863,12.600000381469727,17200.0
2018-01-10,11.600000381469727,11.600000381469727,11.199999809265137,12.399999618530273,29300.0
2018-01-11,12.199999809265137,11.899999618530273,11.399999618530273,12.600000381469727,35800.0
2018-01-12,12.0,12.0,11.600000381469727,12.199999809265137,16400.0
2018-01-16,11.899999618530273,11.699999809265137,11.600000381469727,12.0,12500.0
2018-01-17,11.699999809265137,11.399999618530273,11.399999618530273,11.800000190734863,10500.0
