Date,sbuxopen,sbuxclose,sbuxlow,sbuxhigh,sbuxvolume
2010-07-20,12.5,12.885000228881836,12.425000190734863,12.895000457763672,14836000.0
2010-07-21,12.899999618530273,12.585000038146973,12.5649995803833,12.989999771118164,24130800.0
2010-07-22,12.395000457763672,12.574999809265137,12.175000190734863,12.630000114440918,38846000.0
2010-07-23,12.579999923706055,12.6899995803833,12.470000267028809,12.75,17897800.0
2010-07-26,12.635000228881836,12.694999694824219,12.489999771118164,12.78499984741211,19502000.0
2010-07-27,12.795000076293945,12.59000015258789,12.475000381469727,12.795000076293945,17199400.0
2010-07-28,12.609999656677246,12.494999885559082,12.404999732971191,12.680000305175781,15432400.0
2010-07-29,12.53499984741211,12.40999984741211,12.180000305175781,12.600000381469727,13412800.0
2010-07-30,12.225000381469727,12.425000190734863,12.125,12.475000381469727,15682400.0
2010-08-02,12.510000228881836,12.34000015258789,12.3100004196167,12.529999732971191,16674000.0
2010-08-03,12.34000015258789,12.359999656677246,12.1850004196167,12.430000305175781,14378000.0
2010-08-04,12.420000076293945,12.59000015258789,12.345000267028809,12.619999885559082,14660600.0
2010-08-05,12.515000343322754,12.59000015258789,12.380000114440918,12.619999885559082,15344600.0
2010-08-06,12.395000457763672,12.664999961853027,12.375,12.6850004196167,14981800.0
2010-08-09,12.694999694824219,12.829999923706055,12.694999694824219,12.859999656677246,10357600.0
2010-08-10,12.734999656677246,12.699999809265137,12.555000305175781,12.800000190734863,12901000.0
2010-08-11,12.454999923706055,12.329999923706055,12.175000190734863,12.479999542236328,18449600.0
2010-08-12,12.154999732971191,12.229999542236328,12.130000114440918,12.305000305175781,11964000.0
2010-08-13,12.154999732971191,11.994999885559082,11.975000381469727,12.1850004196167,12194200.0
2010-08-16,11.9350004196167,11.90999984741211,11.835000038146973,12.074999809265137,14724400.0
2010-08-17,11.96500015258789,12.149999618530273,11.920000076293945,12.295000076293945,14061400.0
2010-08-18,12.069999694824219,12.25,11.904999732971191,12.399999618530273,13645600.0
