Date,dinopen,dinclose,dinlow,dinhigh,dinvolume
2009-01-30,9.170000076293945,8.84000015258789,8.739999771118164,9.300000190734863,353400.0
2009-02-02,9.359999656677246,8.5600004196167,8.0600004196167,9.359999656677246,272700.0
2009-02-03,8.65999984741211,8.670000076293945,8.359999656677246,8.989999771118164,353300.0
2009-02-04,8.649999618530273,8.510000228881836,8.430000305175781,8.890000343322754,302300.0
2009-02-05,8.359999656677246,8.890000343322754,8.260000228881836,9.1899995803833,361100.0
2009-02-06,8.829999923706055,9.880000114440918,8.479999542236328,10.5,286200.0
2009-02-09,10.050000190734863,9.079999923706055,9.039999961853027,10.050000190734863,220300.0
2009-02-10,9.380000114440918,8.329999923706055,8.25,9.619999885559082,288000.0
2009-02-11,8.359999656677246,7.840000152587891,7.659999847412109,8.359999656677246,330200.0
2009-02-12,7.5,8.680000305175781,7.070000171661377,8.720000267028809,392700.0
2009-02-13,8.670000076293945,7.619999885559082,7.400000095367432,8.670000076293945,314000.0
2009-02-17,7.21999979019165,6.800000190734863,6.730000019073486,7.519999980926514,386500.0
2009-02-18,6.989999771118164,6.480000019073486,6.090000152587891,7.050000190734863,319600.0
2009-02-19,6.639999866485596,6.139999866485596,6.010000228881836,6.659999847412109,319000.0
2009-02-20,6.0,6.159999847412109,5.940000057220459,6.409999847412109,648500.0
2009-02-23,6.28000020980835,5.550000190734863,5.239999771118164,6.400000095367432,507700.0
2009-02-24,5.789999961853027,5.900000095367432,5.650000095367432,6.230000019073486,613800.0
2009-02-25,7.539999961853027,6.670000076293945,6.539999961853027,8.5,1788100.0
2009-02-26,6.769999980926514,7.619999885559082,6.769999980926514,7.989999771118164,719700.0
2009-02-27,7.440000057220459,7.349999904632568,6.980000019073486,8.25,682400.0
2009-03-02,7.239999771118164,7.300000190734863,6.809999942779541,7.849999904632568,469800.0
2009-03-03,7.630000114440918,7.260000228881836,6.929999828338623,7.78000020980835,404800.0
2009-03-04,7.489999771118164,7.28000020980835,7.179999828338623,7.659999847412109,428000.0
2009-03-05,7.010000228881836,6.679999828338623,6.480000019073486,7.519999980926514,467000.0
2009-03-06,6.909999847412109,5.929999828338623,5.610000133514404,6.909999847412109,363600.0
2009-03-09,5.840000152587891,5.440000057220459,5.309999942779541,6.03000020980835,381100.0
2009-03-10,5.920000076293945,6.570000171661377,5.699999809265137,6.78000020980835,401700.0
2009-03-11,6.659999847412109,7.519999980926514,6.440000057220459,7.670000076293945,375800.0
2009-03-12,7.480000019073486,8.8100004196167,7.230000019073486,8.979999542236328,403500.0
2009-03-13,8.84000015258789,8.770000457763672,8.4399995803833,9.069999694824219,426200.0
2009-03-16,8.9399995803833,8.670000076293945,8.5,9.850000381469727,330100.0
2009-03-17,8.699999809265137,9.930000305175781,8.260000228881836,10.270000457763672,424800.0
2009-03-18,10.3100004196167,10.880000114440918,10.050000190734863,11.65999984741211,634200.0
2009-03-19,11.109999656677246,11.0,10.770000457763672,11.479999542236328,407500.0
2009-03-20,11.15999984741211,9.65999984741211,9.420000076293945,11.359999656677246,402700.0
2009-03-23,10.170000076293945,11.539999961853027,10.039999961853027,11.539999961853027,484200.0
2009-03-24,11.15999984741211,11.319999694824219,10.59000015258789,11.729999542236328,458500.0
2009-03-25,11.260000228881836,11.65999984741211,10.760000228881836,12.25,412100.0
2009-03-26,11.9399995803833,12.899999618530273,11.789999961853027,12.930000305175781,318400.0
2009-03-27,12.529999732971191,12.010000228881836,11.470000267028809,12.529999732971191,193200.0
2009-03-30,11.5,11.100000381469727,10.75,11.600000381469727,244900.0
2009-03-31,11.380000114440918,11.859999656677246,11.229999542236328,12.3100004196167,346200.0
2009-04-01,11.550000190734863,12.779999732971191,10.479999542236328,13.079999923706055,320900.0
2009-04-02,13.239999771118164,14.6899995803833,13.0600004196167,15.630000114440918,751000.0
2009-04-03,14.649999618530273,14.210000038146973,13.75,14.649999618530273,392300.0
2009-04-06,13.529999732971191,14.40999984741211,12.949999809265137,14.539999961853027,281200.0
2009-04-07,14.600000381469727,14.260000228881836,14.039999961853027,14.850000381469727,255200.0
2009-04-08,14.550000190734863,14.800000190734863,14.199999809265137,14.850000381469727,272800.0
2009-04-09,15.289999961853027,16.84000015258789,15.130000114440918,17.270000457763672,534700.0
2009-04-13,16.540000915527344,17.709999084472656,15.9399995803833,18.31999969482422,481900.0
2009-04-14,17.3799991607666,17.190000534057617,16.540000915527344,18.799999237060547,356400.0
2009-04-15,16.899999618530273,16.75,16.149999618530273,17.469999313354492,439700.0
