Date,frgiopen,frgiclose,frgilow,frgihigh,frgivolume
2014-10-08,49.47999954223633,49.56999969482422,48.08000183105469,50.040000915527344,436700
2014-10-09,49.4900016784668,49.279998779296875,49.0099983215332,50.0099983215332,208800
2014-10-10,49.029998779296875,50.0,48.81999969482422,50.84000015258789,201200
2014-10-13,50.18000030517578,50.5,49.36000061035156,51.16999816894531,351000
2014-10-14,50.95000076293945,51.40999984741211,50.540000915527344,51.77000045776367,331800
2014-10-15,50.88999938964844,50.5,48.5099983215332,51.41999816894531,603400
2014-10-16,49.72999954223633,49.88999938964844,49.15999984741211,50.41999816894531,443200
2014-10-17,50.65999984741211,50.11000061035156,49.84000015258789,50.970001220703125,197800
2014-10-20,49.959999084472656,50.470001220703125,49.599998474121094,50.630001068115234,211600
2014-10-21,50.95000076293945,51.09000015258789,50.20000076293945,51.459999084472656,222400
2014-10-22,51.25,49.900001525878906,49.84000015258789,51.5099983215332,281400
2014-10-23,50.40999984741211,51.220001220703125,50.20000076293945,52.25,254300
2014-10-24,51.34000015258789,52.2599983215332,50.380001068115234,52.5,253700
2014-10-27,51.9900016784668,52.72999954223633,51.75,53.34000015258789,288300
2014-10-28,53.0,53.369998931884766,52.209999084472656,53.9900016784668,453900
2014-10-29,53.619998931884766,53.11000061035156,51.779998779296875,53.84000015258789,317900
2014-10-30,53.02000045776367,54.36000061035156,52.25,55.400001525878906,381300
2014-10-31,55.290000915527344,55.150001525878906,54.40999984741211,55.720001220703125,329800
2014-11-03,55.43000030517578,55.220001220703125,54.59000015258789,56.119998931884766,318300
2014-11-04,54.959999084472656,55.41999816894531,54.13999938964844,56.31999969482422,415500
2014-11-05,56.79999923706055,58.0,55.099998474121094,59.79999923706055,670100
2014-11-06,57.0,55.47999954223633,53.2400016784668,57.06999969482422,768100
2014-11-07,55.22999954223633,55.59000015258789,54.45000076293945,56.15999984741211,401900
2014-11-10,55.58000183105469,56.5099983215332,55.06999969482422,56.91999816894531,417800
2014-11-11,56.63999938964844,55.869998931884766,55.45000076293945,56.63999938964844,261900
2014-11-12,55.7400016784668,56.66999816894531,54.790000915527344,56.75,179000
2014-11-13,56.5099983215332,56.43000030517578,55.72999954223633,56.970001220703125,216200
2014-11-14,56.47999954223633,56.97999954223633,56.040000915527344,57.65999984741211,255900
2014-11-17,56.79999923706055,55.65999984741211,55.400001525878906,57.83000183105469,154100
2014-11-18,55.86000061035156,56.02000045776367,55.86000061035156,57.04999923706055,157600
2014-11-19,56.029998779296875,55.2599983215332,55.20000076293945,56.56999969482422,200100
2014-11-20,55.13999938964844,54.97999954223633,54.439998626708984,55.79999923706055,259900
2014-11-21,55.65999984741211,54.31999969482422,54.06999969482422,55.65999984741211,234700
2014-11-24,54.52000045776367,57.18000030517578,54.52000045776367,57.25,265800
