Date,zbhopen,zbhclose,zbhlow,zbhhigh,zbhvolume
2018-02-15,118.1500015258789,119.79000091552734,117.80000305175781,119.9000015258789,1266100.0
2018-02-16,119.69999694824219,120.4800033569336,118.93000030517578,121.66000366210938,696600.0
2018-02-20,119.80000305175781,118.72000122070312,118.5,120.72000122070312,663700.0
2018-02-21,119.33000183105469,118.68000030517578,118.66000366210938,120.69999694824219,988600.0
2018-02-22,119.25,117.58000183105469,117.33999633789062,120.0,888200.0
2018-02-23,118.37999725341797,118.8499984741211,117.62000274658203,118.94000244140625,633300.0
2018-02-26,118.9000015258789,119.87999725341797,118.4000015258789,120.02999877929688,638600.0
2018-02-27,119.91999816894531,118.13999938964844,118.12000274658203,120.19999694824219,854900.0
2018-02-28,118.1500015258789,116.25,116.22000122070312,118.93000030517578,819700.0
2018-03-01,116.0,113.55000305175781,112.5199966430664,116.58999633789062,1044600.0
2018-03-02,113.2300033569336,117.05000305175781,113.01000213623047,117.44000244140625,1181900.0
2018-03-05,116.63999938964844,118.12999725341797,116.26000213623047,118.66000366210938,1048500.0
2018-03-06,118.37999725341797,118.08999633789062,116.93000030517578,118.55000305175781,1106100.0
2018-03-07,117.33000183105469,121.0,117.33000183105469,121.66000366210938,1345900.0
2018-03-08,121.69999694824219,120.20999908447266,119.70999908447266,121.69999694824219,1272500.0
2018-03-09,120.73999786376953,120.86000061035156,120.13999938964844,121.44000244140625,874600.0
2018-03-12,120.91000366210938,118.26000213623047,117.81999969482422,121.12000274658203,2030400.0
2018-03-13,118.5999984741211,117.91999816894531,117.51000213623047,118.83999633789062,1459300.0
2018-03-14,118.54000091552734,116.23999786376953,115.79000091552734,118.75,1344900.0
2018-03-15,116.91999816894531,115.91999816894531,115.37000274658203,117.9000015258789,1199800.0
2018-03-16,116.19999694824219,116.83000183105469,116.19999694824219,117.4800033569336,1248800.0
2018-03-19,116.7300033569336,114.75,113.9000015258789,116.73999786376953,891100.0
2018-03-20,115.01000213623047,114.4000015258789,113.6500015258789,115.22000122070312,928000.0
2018-03-21,114.66000366210938,114.37999725341797,113.87999725341797,115.08000183105469,936500.0
2018-03-22,113.63999938964844,111.37999725341797,111.31999969482422,114.41999816894531,1213200.0
2018-03-23,109.58000183105469,107.44000244140625,107.31999969482422,109.7300033569336,2511900.0
2018-03-26,108.37999725341797,109.76000213623047,107.69000244140625,109.91999816894531,1274000.0
2018-03-27,109.88999938964844,108.4800033569336,107.87999725341797,110.30999755859375,1218300.0
2018-03-28,108.54000091552734,108.16000366210938,108.08999633789062,109.63999938964844,995400.0
