Date,varopen,varclose,varlow,varhigh,varvolume
2008-11-18,34.4621696472168,34.69893264770508,33.936031341552734,35.733673095703125,2189500.0
2008-11-19,34.453399658203125,31.80516242980957,31.726242065429688,35.48814392089844,2365700.0
2008-11-20,32.38391876220703,29.998748779296875,29.612913131713867,32.883750915527344,3840100.0
2008-11-21,30.472274780273438,30.74411392211914,29.04292869567871,30.74411392211914,2820100.0
2008-11-24,30.647655487060547,32.682064056396484,30.647655487060547,33.295894622802734,3223900.0
2008-11-25,33.28712463378906,33.436195373535156,32.20853805541992,33.95356750488281,2609500.0
2008-11-26,33.1818962097168,34.97954177856445,32.52421951293945,34.97954177856445,1987500.0
2008-11-28,34.72523880004883,35.391685485839844,34.216636657714844,35.391685485839844,680900.0
2008-12-01,34.52355194091797,32.55052947998047,32.4453010559082,34.99707794189453,1877700.0
2008-12-02,32.98020935058594,33.05036163330078,32.331302642822266,33.70803451538086,2030900.0
2008-12-03,32.708370208740234,33.60280990600586,32.103309631347656,33.67295837402344,1856700.0
2008-12-04,33.28712463378906,32.75221633911133,32.05946350097656,34.12894821166992,1787000.0
2008-12-05,32.357608795166016,34.50601577758789,31.515785217285156,34.663856506347656,1754000.0
2008-12-08,35.12861251831055,33.637882232666016,33.401119232177734,36.44396209716797,2134400.0
2008-12-09,33.330970764160156,33.094207763671875,32.69960021972656,34.023719787597656,1583400.0
2008-12-10,33.48004150390625,33.523887634277344,33.120513916015625,34.33940505981445,1468500.0
2008-12-11,33.2345085144043,33.75188064575195,33.120513916015625,34.777854919433594,1049600.0
2008-12-12,32.962669372558594,32.00685119628906,31.612245559692383,33.22574234008789,2064500.0
2008-12-15,32.63821792602539,31.35794448852539,30.71780776977539,32.63821792602539,1808700.0
2008-12-16,31.691165924072266,31.419326782226562,30.638885498046875,32.20853805541992,2736300.0
2008-12-17,31.059797286987305,31.094873428344727,30.48981285095215,31.664859771728516,3684900.0
2008-12-18,31.32286834716797,31.12994956970215,30.90195655822754,32.322532653808594,2487700.0
2008-12-19,30.94580078125,30.340740203857422,30.09520721435547,31.7437801361084,3071100.0
2008-12-22,30.340740203857422,30.033824920654297,29.586605072021484,31.410558700561523,2720200.0
2008-12-23,30.10397720336914,29.8759822845459,29.753217697143555,30.752883911132812,1375600.0
2008-12-24,29.8759822845459,29.805831909179688,29.305997848510742,30.08643913269043,644900.0
2008-12-26,29.761985778808594,29.814599990844727,29.64798927307129,30.156591415405273,756900.0
