Date,bxpopen,bxpclose,bxplow,bxphigh,bxpvolume
2009-01-21,41.75,43.150001525878906,40.4900016784668,43.810001373291016,7091000.0
2009-01-22,41.84000015258789,41.34000015258789,40.689998626708984,43.86000061035156,4789800.0
2009-01-23,39.95000076293945,43.380001068115234,39.5,44.04999923706055,4093900.0
2009-01-26,43.86000061035156,43.70000076293945,42.31999969482422,45.31999969482422,3216600.0
2009-01-27,44.47999954223633,43.849998474121094,43.0,45.29999923706055,2594000.0
2009-01-28,46.2400016784668,47.290000915527344,44.90999984741211,47.72999954223633,4592700.0
2009-01-29,46.9900016784668,44.2599983215332,43.849998474121094,48.66999816894531,5228300.0
2009-01-30,44.880001068115234,43.29999923706055,42.2400016784668,46.29999923706055,4682400.0
2009-02-02,42.189998626708984,43.79999923706055,41.400001525878906,44.029998779296875,3736000.0
2009-02-03,43.900001525878906,42.709999084472656,42.06999969482422,44.220001220703125,2972700.0
2009-02-04,42.970001220703125,42.400001525878906,41.970001220703125,44.130001068115234,2737300.0
2009-02-05,42.02000045776367,42.84000015258789,40.0099983215332,44.31999969482422,4086300.0
2009-02-06,43.4900016784668,46.93000030517578,43.34000015258789,47.2400016784668,4625400.0
2009-02-09,45.25,47.709999084472656,45.13999938964844,47.900001525878906,3421700.0
2009-02-10,46.75,43.130001068115234,42.58000183105469,46.75,4722000.0
2009-02-11,43.779998779296875,44.22999954223633,41.40999984741211,44.43000030517578,4552000.0
2009-02-12,42.95000076293945,43.880001068115234,40.4900016784668,44.310001373291016,4764200.0
2009-02-13,42.9900016784668,41.220001220703125,41.150001525878906,43.720001220703125,4189100.0
2009-02-17,39.709999084472656,37.45000076293945,36.72999954223633,40.06999969482422,5977000.0
2009-02-18,38.22999954223633,38.52000045776367,36.41999816894531,39.2400016784668,4039200.0
2009-02-19,39.7599983215332,36.880001068115234,36.5,40.119998931884766,3653400.0
2009-02-20,35.79999923706055,38.880001068115234,35.75,39.34000015258789,5534000.0
2009-02-23,39.61000061035156,35.72999954223633,35.439998626708984,39.61000061035156,4352200.0
2009-02-24,35.83000183105469,40.029998779296875,35.5099983215332,40.400001525878906,7592500.0
2009-02-25,39.5,40.0,37.560001373291016,42.2400016784668,6007700.0
2009-02-26,41.150001525878906,37.27000045776367,37.119998931884766,41.33000183105469,4161800.0
2009-02-27,35.90999984741211,37.09000015258789,35.90999984741211,38.95000076293945,6318700.0
2009-03-02,35.45000076293945,33.849998474121094,33.45000076293945,36.5,6407400.0
2009-03-03,34.540000915527344,33.59000015258789,32.16999816894531,35.02000045776367,5280600.0
2009-03-04,34.59000015258789,34.040000915527344,32.7599983215332,35.31999969482422,4283300.0
2009-03-05,32.65999984741211,31.489999771118164,31.1200008392334,33.41999816894531,5204900.0
2009-03-06,31.940000534057617,31.729999542236328,29.299999237060547,32.869998931884766,6287000.0
2009-03-09,31.229999542236328,32.5,30.799999237060547,32.709999084472656,4817900.0
2009-03-10,33.04999923706055,37.65999984741211,32.7400016784668,37.65999984741211,7643900.0
2009-03-11,37.900001525878906,36.650001525878906,35.720001220703125,37.90999984741211,5484300.0
2009-03-12,37.119998931884766,39.099998474121094,36.11000061035156,39.540000915527344,6459900.0
2009-03-13,39.310001373291016,37.63999938964844,36.029998779296875,39.560001373291016,4469200.0
2009-03-16,39.20000076293945,35.0,34.86000061035156,39.29999923706055,5139100.0
2009-03-17,34.83000183105469,38.36000061035156,34.400001525878906,38.5,5761000.0
2009-03-18,37.52000045776367,41.25,36.709999084472656,41.58000183105469,6261500.0
2009-03-19,42.2599983215332,39.41999816894531,39.0,42.79999923706055,4829600.0
2009-03-20,39.36000061035156,34.900001525878906,34.83000183105469,39.36000061035156,6278900.0
2009-03-23,36.70000076293945,40.279998779296875,35.91999816894531,40.630001068115234,7666700.0
2009-03-24,38.959999084472656,37.02000045776367,36.34000015258789,40.380001068115234,5378200.0
2009-03-25,37.16999816894531,36.779998779296875,33.7400016784668,38.33000183105469,6031900.0
2009-03-26,38.22999954223633,37.560001373291016,34.79999923706055,38.47999954223633,5687400.0
2009-03-27,35.02000045776367,34.540000915527344,34.369998931884766,35.709999084472656,4336200.0
2009-03-30,33.38999938964844,31.920000076293945,31.690000534057617,33.66999816894531,5132500.0
2009-03-31,32.599998474121094,35.029998779296875,32.150001525878906,35.20000076293945,6785000.0
2009-04-01,34.68000030517578,34.7400016784668,33.790000915527344,35.619998931884766,4236500.0
2009-04-02,36.0,37.099998474121094,35.5,37.68000030517578,6499400.0
2009-04-03,36.81999969482422,41.689998626708984,36.150001525878906,41.790000915527344,7014500.0
2009-04-06,40.91999816894531,40.18000030517578,38.779998779296875,41.470001220703125,5645400.0
2009-04-07,38.970001220703125,36.56999969482422,36.529998779296875,39.40999984741211,5049900.0
