Date,smsiopen,smsiclose,smsilow,smsihigh,smsivolume
2009-04-06,24.239999771118164,24.84000015258789,23.799999237060547,25.1200008392334,77400.0
2009-04-07,24.520000457763672,23.31999969482422,22.31999969482422,24.520000457763672,112100.0
2009-04-08,23.399999618530273,24.68000030517578,22.799999237060547,24.68000030517578,48900.0
2009-04-09,25.31999969482422,26.1200008392334,25.200000762939453,26.399999618530273,60300.0
2009-04-13,25.959999084472656,27.399999618530273,24.639999389648438,27.600000381469727,74100.0
2009-04-14,27.440000534057617,28.280000686645508,27.440000534057617,29.760000228881836,126500.0
2009-04-15,28.0,28.520000457763672,27.68000030517578,28.799999237060547,105800.0
2009-04-16,28.760000228881836,29.399999618530273,28.0,29.440000534057617,78400.0
2009-04-17,29.520000457763672,29.639999389648438,28.84000015258789,30.799999237060547,76500.0
2009-04-20,29.399999618530273,28.079999923706055,28.0,29.440000534057617,55800.0
2009-04-21,28.040000915527344,32.040000915527344,28.040000915527344,32.040000915527344,133300.0
2009-04-22,32.400001525878906,32.84000015258789,32.20000076293945,33.79999923706055,130100.0
2009-04-23,32.79999923706055,32.20000076293945,31.719999313354492,33.0,57000.0
2009-04-24,32.439998626708984,32.63999938964844,32.040000915527344,33.31999969482422,82000.0
2009-04-27,32.20000076293945,31.760000228881836,31.440000534057617,32.2400016784668,75200.0
2009-04-28,31.639999389648438,31.719999313354492,31.440000534057617,32.08000183105469,73300.0
2009-04-29,31.959999084472656,33.84000015258789,31.8799991607666,34.0,198000.0
2009-04-30,34.0,34.400001525878906,33.91999816894531,36.0,102100.0
2009-05-01,34.68000030517578,34.880001068115234,34.36000061035156,35.20000076293945,52300.0
2009-05-04,35.400001525878906,36.08000183105469,35.0,36.31999969482422,82600.0
2009-05-05,36.08000183105469,35.599998474121094,35.20000076293945,36.52000045776367,106000.0
2009-05-06,36.279998779296875,34.52000045776367,33.31999969482422,36.279998779296875,135400.0
2009-05-07,32.68000030517578,30.239999771118164,30.079999923706055,32.68000030517578,306500.0
2009-05-08,31.479999542236328,31.8799991607666,30.280000686645508,32.119998931884766,83400.0
2009-05-11,31.040000915527344,32.79999923706055,31.0,32.84000015258789,64300.0
2009-05-12,32.84000015258789,32.2400016784668,31.639999389648438,32.84000015258789,59200.0
2009-05-13,31.600000381469727,31.1200008392334,31.079999923706055,31.920000076293945,58300.0
2009-05-14,31.360000610351562,31.719999313354492,30.8799991607666,32.560001373291016,62500.0
2009-05-15,32.0,35.0,31.600000381469727,35.599998474121094,145000.0
2009-05-18,35.79999923706055,34.959999084472656,34.63999938964844,35.880001068115234,100400.0
2009-05-19,34.63999938964844,37.63999938964844,34.599998474121094,37.959999084472656,153000.0
2009-05-20,37.959999084472656,37.08000183105469,36.279998779296875,38.68000030517578,114900.0
2009-05-21,36.599998474121094,35.2400016784668,34.400001525878906,36.7599983215332,74400.0
2009-05-22,35.36000061035156,35.880001068115234,34.52000045776367,36.720001220703125,48200.0
2009-05-26,35.31999969482422,38.2400016784668,34.91999816894531,40.0,86700.0
2009-05-27,37.7599983215332,36.880001068115234,36.79999923706055,38.31999969482422,48200.0
2009-05-28,36.959999084472656,37.959999084472656,36.119998931884766,38.2400016784668,65300.0
2009-05-29,38.36000061035156,38.84000015258789,37.439998626708984,39.560001373291016,225500.0
2009-06-01,39.15999984741211,39.63999938964844,38.7599983215332,40.20000076293945,105400.0
2009-06-02,39.63999938964844,41.08000183105469,38.720001220703125,41.400001525878906,71200.0
2009-06-03,40.560001373291016,40.63999938964844,40.0,40.79999923706055,64200.0
2009-06-04,40.79999923706055,41.599998474121094,40.439998626708984,41.959999084472656,69300.0
2009-06-05,42.0,42.47999954223633,41.15999984741211,42.47999954223633,40600.0
2009-06-08,42.439998626708984,40.119998931884766,40.0,42.439998626708984,88200.0
2009-06-09,40.47999954223633,41.20000076293945,40.47999954223633,41.79999923706055,42600.0
2009-06-10,41.36000061035156,39.36000061035156,38.560001373291016,41.959999084472656,78800.0
2009-06-11,39.36000061035156,39.560001373291016,39.20000076293945,40.400001525878906,49600.0
2009-06-12,39.20000076293945,38.31999969482422,37.040000915527344,39.20000076293945,81200.0
2009-06-15,37.959999084472656,39.20000076293945,36.91999816894531,39.720001220703125,92600.0
