Date,piiopen,piiclose,piilow,piihigh,piivolume
2017-06-08,84.30000305175781,84.98999786376953,83.6500015258789,86.1500015258789,486300.0
2017-06-09,85.05999755859375,87.41000366210938,85.05999755859375,88.2699966430664,665600.0
2017-06-12,87.45999908447266,88.16000366210938,87.25,90.55999755859375,760500.0
2017-06-13,88.36000061035156,90.19999694824219,88.01000213623047,90.83000183105469,616000.0
2017-06-14,89.83000183105469,88.16999816894531,86.9000015258789,89.83000183105469,547100.0
2017-06-15,87.7699966430664,87.23999786376953,87.19000244140625,88.61000061035156,392800.0
2017-06-16,87.25,86.68000030517578,85.81999969482422,87.55000305175781,813700.0
2017-06-19,87.19999694824219,88.44000244140625,86.66000366210938,88.6500015258789,378000.0
2017-06-20,88.37999725341797,86.80000305175781,86.41999816894531,88.37999725341797,253300.0
2017-06-21,86.87999725341797,87.62000274658203,86.55000305175781,87.98999786376953,291800.0
2017-06-22,87.61000061035156,88.87999725341797,87.3499984741211,88.98999786376953,262700.0
2017-06-23,88.87000274658203,89.72000122070312,87.88999938964844,89.94999694824219,669100.0
2017-06-26,89.72000122070312,91.37999725341797,89.37000274658203,91.52999877929688,610800.0
2017-06-27,91.13999938964844,90.86000061035156,90.29000091552734,91.52999877929688,553900.0
2017-06-28,91.16999816894531,91.1500015258789,90.69999694824219,92.5,357000.0
2017-06-29,91.55999755859375,91.69000244140625,90.19999694824219,92.9800033569336,489900.0
2017-06-30,92.04000091552734,92.2300033569336,91.8499984741211,92.9000015258789,388500.0
2017-07-03,92.83999633789062,93.76000213623047,92.4000015258789,95.33999633789062,464300.0
2017-07-05,93.62999725341797,90.26000213623047,90.25,94.54000091552734,1198400.0
