Date,shpgfopen,shpgfclose,shpgflow,shpgfhigh,shpgfvolume
2011-05-17,31.290000915527344,31.290000915527344,31.290000915527344,31.290000915527344,0.0
2011-05-18,31.290000915527344,31.290000915527344,31.290000915527344,31.290000915527344,0.0
2011-05-19,31.059999465942383,30.920000076293945,30.920000076293945,31.059999465942383,800.0
2011-05-20,30.920000076293945,30.920000076293945,30.920000076293945,30.920000076293945,0.0
2011-05-23,30.920000076293945,30.920000076293945,30.920000076293945,30.920000076293945,0.0
2011-05-24,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,2600.0
2011-05-25,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,0.0
2011-05-26,30.100000381469727,30.100000381469727,30.100000381469727,30.100000381469727,500.0
2011-05-27,30.700000762939453,30.700000762939453,30.700000762939453,30.700000762939453,200.0
2011-05-31,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,500.0
2011-06-01,31.600000381469727,31.149999618530273,31.149999618530273,31.600000381469727,700.0
2011-06-02,31.149999618530273,31.149999618530273,31.149999618530273,31.149999618530273,0.0
2011-06-03,30.510000228881836,30.510000228881836,30.510000228881836,30.510000228881836,500.0
2011-06-06,30.75,30.75,30.75,30.75,300.0
2011-06-07,30.75,30.75,30.75,30.75,0.0
2011-06-08,30.75,30.75,30.75,30.75,0.0
2011-06-09,30.75,30.75,30.75,30.75,0.0
2011-06-10,30.75,30.75,30.75,30.75,0.0
2011-06-13,29.850000381469727,30.0,29.850000381469727,30.0,1700.0
2011-06-14,30.399999618530273,30.450000762939453,30.399999618530273,30.450000762939453,9600.0
2011-06-15,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,600.0
2011-06-16,29.25,29.5,29.25,29.5,6700.0
2011-06-17,29.450000762939453,29.450000762939453,29.450000762939453,29.450000762939453,300.0
2011-06-20,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,600.0
2011-06-21,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,300.0
2011-06-22,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0.0
2011-06-23,29.700000762939453,30.0,29.700000762939453,30.0,2300.0
2011-06-24,30.0,30.0,30.0,30.0,0.0
2011-06-27,30.0,30.0,30.0,30.0,0.0
2011-06-28,30.549999237060547,30.549999237060547,30.549999237060547,30.549999237060547,200.0
2011-06-29,30.549999237060547,30.549999237060547,30.549999237060547,30.549999237060547,0.0
2011-06-30,30.649999618530273,31.100000381469727,30.649999618530273,31.100000381469727,1000.0
2011-07-01,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,0.0
2011-07-05,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,0.0
2011-07-06,31.149999618530273,31.299999237060547,31.149999618530273,31.299999237060547,1000.0
2011-07-07,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,800.0
2011-07-08,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,1200.0
2011-07-11,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,0.0
2011-07-12,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,900.0
2011-07-13,32.150001525878906,32.150001525878906,32.150001525878906,32.150001525878906,500.0
2011-07-14,33.099998474121094,33.099998474121094,33.099998474121094,33.099998474121094,500.0
2011-07-15,33.04999923706055,33.099998474121094,33.04999923706055,33.099998474121094,1700.0
2011-07-18,32.849998474121094,32.849998474121094,32.849998474121094,32.849998474121094,1000.0
2011-07-19,33.04999923706055,33.349998474121094,33.04999923706055,33.349998474121094,2300.0
2011-07-20,33.29999923706055,33.25,33.25,33.29999923706055,1200.0
2011-07-21,33.70000076293945,33.650001525878906,33.650001525878906,33.70000076293945,4900.0
2011-07-22,33.650001525878906,33.650001525878906,33.650001525878906,33.650001525878906,0.0
2011-07-25,33.54999923706055,33.54999923706055,33.54999923706055,33.54999923706055,4000.0
