Date,tifopen,tifclose,tiflow,tifhigh,tifvolume
2011-05-23,68.29000091552734,68.2699966430664,68.0999984741211,68.9000015258789,1503900.0
2011-05-24,68.62000274658203,68.86000061035156,68.62000274658203,69.54000091552734,1546600.0
2011-05-25,68.12999725341797,70.04000091552734,67.56999969482422,70.38999938964844,2400300.0
2011-05-26,73.16999816894531,76.04000091552734,73.16999816894531,76.87999725341797,7944300.0
2011-05-27,76.06999969482422,76.5,75.02999877929688,76.61000061035156,1951300.0
2011-05-31,76.80000305175781,75.66000366210938,75.16999816894531,77.0199966430664,2802300.0
2011-06-01,73.80999755859375,73.37999725341797,73.23999786376953,74.79000091552734,2109100.0
2011-06-02,73.44999694824219,73.58000183105469,72.19999694824219,74.0199966430664,1698400.0
2011-06-03,72.51000213623047,73.23999786376953,72.05999755859375,74.33999633789062,1911100.0
2011-06-06,73.25,72.7300033569336,72.68000030517578,74.0,1435200.0
2011-06-07,73.87999725341797,73.4000015258789,73.36000061035156,74.86000061035156,1994700.0
2011-06-08,73.41999816894531,72.58000183105469,72.30000305175781,73.87999725341797,1392500.0
2011-06-09,72.93000030517578,72.6500015258789,72.2300033569336,73.27999877929688,1645300.0
2011-06-10,72.4000015258789,71.41000366210938,70.95999908447266,72.52999877929688,1593000.0
2011-06-13,71.5,72.51000213623047,71.5,72.86000061035156,1354800.0
2011-06-14,73.27999877929688,74.43000030517578,73.01000213623047,74.58999633789062,1770800.0
2011-06-15,73.55000305175781,73.04000091552734,72.56999969482422,74.19000244140625,1577200.0
2011-06-16,72.79000091552734,72.70999908447266,71.72000122070312,72.97000122070312,1626400.0
2011-06-17,73.3499984741211,73.80000305175781,73.04000091552734,74.08999633789062,1764300.0
2011-06-20,73.41999816894531,74.98999786376953,73.19000244140625,75.33999633789062,1404800.0
2011-06-21,75.2699966430664,76.8499984741211,74.87999725341797,76.98999786376953,2732300.0
2011-06-22,76.56999969482422,76.43000030517578,76.30999755859375,77.91999816894531,1921200.0
2011-06-23,74.69000244140625,76.2699966430664,74.2300033569336,76.3499984741211,2567600.0
2011-06-24,75.58000183105469,75.69999694824219,75.37000274658203,76.83999633789062,2004700.0
2011-06-27,75.77999877929688,76.37999725341797,75.0999984741211,77.0,1609600.0
2011-06-28,76.80000305175781,77.93000030517578,76.68000030517578,78.3499984741211,1572200.0
2011-06-29,78.18000030517578,77.73999786376953,77.13999938964844,78.55000305175781,1934100.0
2011-06-30,78.16999816894531,78.5199966430664,78.02999877929688,79.0,1355900.0
2011-07-01,78.80000305175781,79.4000015258789,77.91999816894531,79.58000183105469,1617800.0
2011-07-05,79.36000061035156,81.13999938964844,79.06999969482422,81.56999969482422,1849000.0
2011-07-06,81.0,81.43000030517578,80.63999938964844,81.97000122070312,1536700.0
2011-07-07,82.08000183105469,83.05000305175781,81.79000091552734,84.48999786376953,3127700.0
2011-07-08,81.86000061035156,82.30000305175781,81.6500015258789,82.86000061035156,1979800.0
2011-07-11,81.41000366210938,80.58000183105469,80.16000366210938,81.98999786376953,1590800.0
2011-07-12,80.0,80.5,80.0,81.25,1251000.0
2011-07-13,81.16999816894531,82.08000183105469,81.02999877929688,83.0,1784300.0
