Date,ptnopen,ptnclose,ptnlow,ptnhigh,ptnvolume
2011-03-15,0.9300000071525574,0.9300000071525574,0.8899999856948853,0.9300000071525574,160100.0
2011-03-16,0.9300000071525574,0.9200000166893005,0.8999999761581421,0.9300000071525574,60900.0
2011-03-17,0.8999999761581421,0.9300000071525574,0.8999999761581421,0.9300000071525574,109500.0
2011-03-18,0.9300000071525574,0.9200000166893005,0.9200000166893005,0.9700000286102295,127900.0
2011-03-21,0.9200000166893005,1.0,0.9100000262260437,1.0099999904632568,265700.0
2011-03-22,1.0,1.0,0.949999988079071,1.0099999904632568,263700.0
2011-03-23,1.0,1.0,0.9599999785423279,1.0099999904632568,157400.0
2011-03-24,0.9800000190734863,0.9900000095367432,0.9599999785423279,1.0099999904632568,294800.0
2011-03-25,0.9599999785423279,0.9900000095367432,0.9599999785423279,1.0099999904632568,86900.0
2011-03-28,0.9599999785423279,1.0,0.9599999785423279,1.0,56800.0
2011-03-29,0.9800000190734863,1.0,0.9700000286102295,1.0,63000.0
2011-03-30,0.9900000095367432,1.0,0.9700000286102295,1.0,85000.0
2011-03-31,1.0,1.0299999713897705,0.9700000286102295,1.0299999713897705,117800.0
2011-04-01,1.0199999809265137,1.0199999809265137,0.9900000095367432,1.0499999523162842,329700.0
2011-04-04,1.0299999713897705,0.9900000095367432,0.9700000286102295,1.0299999713897705,104400.0
2011-04-05,0.9599999785423279,0.9900000095367432,0.9100000262260437,1.0099999904632568,203000.0
2011-04-06,0.9800000190734863,0.9900000095367432,0.9599999785423279,0.9900000095367432,20300.0
2011-04-07,0.9700000286102295,0.949999988079071,0.949999988079071,0.9900000095367432,120300.0
2011-04-08,0.949999988079071,0.9700000286102295,0.949999988079071,0.9700000286102295,31300.0
2011-04-11,0.9800000190734863,0.949999988079071,0.9399999976158142,0.9800000190734863,54000.0
2011-04-12,0.9300000071525574,0.9300000071525574,0.8700000047683716,0.9399999976158142,152700.0
2011-04-13,0.9200000166893005,0.9300000071525574,0.8899999856948853,0.9399999976158142,120700.0
2011-04-14,0.8999999761581421,0.9200000166893005,0.8999999761581421,0.9300000071525574,26300.0
2011-04-15,0.8999999761581421,0.9300000071525574,0.8999999761581421,0.9300000071525574,57300.0
2011-04-18,0.9200000166893005,0.8999999761581421,0.8700000047683716,0.9200000166893005,109200.0
2011-04-19,0.8899999856948853,0.8899999856948853,0.8899999856948853,0.9300000071525574,50200.0
2011-04-20,0.8700000047683716,0.8999999761581421,0.8700000047683716,0.9200000166893005,38600.0
2011-04-21,0.8899999856948853,0.8999999761581421,0.8799999952316284,0.8999999761581421,32500.0
2011-04-25,0.8999999761581421,0.8799999952316284,0.8700000047683716,0.8999999761581421,56000.0
2011-04-26,0.8799999952316284,0.8700000047683716,0.8399999737739563,0.8999999761581421,157400.0
2011-04-27,0.8799999952316284,0.8899999856948853,0.8700000047683716,0.8999999761581421,17400.0
2011-04-28,0.8999999761581421,0.9100000262260437,0.8799999952316284,0.9200000166893005,74400.0
2011-04-29,0.9300000071525574,0.8999999761581421,0.8799999952316284,0.9300000071525574,65000.0
2011-05-02,0.8999999761581421,0.8999999761581421,0.8700000047683716,0.9100000262260437,22000.0
2011-05-03,0.8999999761581421,0.8799999952316284,0.8600000143051147,0.949999988079071,145500.0
2011-05-04,0.8899999856948853,0.8999999761581421,0.8500000238418579,0.9100000262260437,45000.0
2011-05-05,0.8700000047683716,0.8999999761581421,0.8700000047683716,0.9200000166893005,20300.0
2011-05-06,0.8799999952316284,0.8700000047683716,0.8600000143051147,0.8999999761581421,50100.0
2011-05-09,0.8500000238418579,0.8500000238418579,0.8399999737739563,0.8799999952316284,52300.0
2011-05-10,0.8500000238418579,0.8799999952316284,0.800000011920929,0.8799999952316284,58600.0
2011-05-11,0.8799999952316284,0.8700000047683716,0.8600000143051147,0.8799999952316284,15200.0
2011-05-12,0.8600000143051147,0.8799999952316284,0.8500000238418579,0.8799999952316284,16100.0
2011-05-13,0.8600000143051147,0.8700000047683716,0.8399999737739563,0.8799999952316284,41800.0
2011-05-16,0.8700000047683716,0.8500000238418579,0.8100000023841858,0.8700000047683716,99000.0
2011-05-17,0.8399999737739563,0.8700000047683716,0.8199999928474426,0.8899999856948853,103400.0
2011-05-18,0.8500000238418579,0.9100000262260437,0.8399999737739563,0.9300000071525574,153600.0
2011-05-19,0.9300000071525574,0.9100000262260437,0.8899999856948853,0.949999988079071,59800.0
2011-05-20,0.8899999856948853,0.9100000262260437,0.8899999856948853,0.9300000071525574,54600.0
2011-05-23,0.9200000166893005,0.8799999952316284,0.8399999737739563,0.9200000166893005,93000.0
2011-05-24,0.8799999952316284,0.9300000071525574,0.8600000143051147,0.9300000071525574,58000.0
2011-05-25,0.9300000071525574,0.949999988079071,0.8999999761581421,0.9599999785423279,87100.0
2011-05-26,1.0199999809265137,0.9300000071525574,0.9200000166893005,1.059999942779541,1196300.0
2011-05-27,0.949999988079071,0.8999999761581421,0.8899999856948853,0.949999988079071,259000.0
2011-05-31,0.9399999976158142,0.9100000262260437,0.9100000262260437,0.9399999976158142,120200.0
2011-06-01,0.8799999952316284,0.8799999952316284,0.8600000143051147,0.9399999976158142,242700.0
2011-06-02,0.8799999952316284,0.8899999856948853,0.8600000143051147,0.8999999761581421,92200.0
2011-06-03,0.8600000143051147,0.8999999761581421,0.8600000143051147,0.8999999761581421,25700.0
2011-06-06,0.8899999856948853,0.8899999856948853,0.8799999952316284,0.9300000071525574,64800.0
2011-06-07,0.8999999761581421,0.8899999856948853,0.8600000143051147,0.8999999761581421,37400.0
2011-06-08,0.8700000047683716,0.8600000143051147,0.8500000238418579,0.8899999856948853,69000.0
2011-06-09,0.8500000238418579,0.8500000238418579,0.8299999833106995,0.8700000047683716,79400.0
2011-06-10,0.8500000238418579,0.8500000238418579,0.8299999833106995,0.8500000238418579,53300.0
2011-06-13,0.8299999833106995,0.8700000047683716,0.8199999928474426,0.8799999952316284,44100.0
2011-06-14,0.8700000047683716,0.8600000143051147,0.8299999833106995,0.8799999952316284,114100.0
2011-06-15,0.8399999737739563,0.8500000238418579,0.8399999737739563,0.8700000047683716,43600.0
2011-06-16,0.8500000238418579,0.8399999737739563,0.8399999737739563,0.8600000143051147,52100.0
2011-06-17,0.8500000238418579,0.8799999952316284,0.8199999928474426,0.8799999952316284,48200.0
2011-06-20,0.8500000238418579,0.8500000238418579,0.8299999833106995,0.8600000143051147,35500.0
2011-06-21,0.8600000143051147,0.8500000238418579,0.8399999737739563,0.8700000047683716,59500.0
2011-06-22,0.8600000143051147,0.8600000143051147,0.8399999737739563,0.8700000047683716,50300.0
2011-06-23,0.8500000238418579,0.8500000238418579,0.800000011920929,0.8500000238418579,259200.0
2011-06-24,0.8399999737739563,0.8199999928474426,0.8199999928474426,0.8500000238418579,42200.0
2011-06-27,0.7900000214576721,0.8399999737739563,0.7900000214576721,0.8500000238418579,60100.0
2011-06-28,0.9200000166893005,0.9800000190734863,0.8899999856948853,1.0399999618530273,2056500.0
2011-06-29,1.0399999618530273,1.0800000429153442,0.9700000286102295,1.090000033378601,1970600.0
2011-06-30,1.090000033378601,1.2799999713897705,1.090000033378601,1.3799999952316284,3716400.0
2011-07-01,1.1799999475479126,1.2200000286102295,1.1299999952316284,1.2799999713897705,1242600.0
2011-07-05,1.25,1.1399999856948853,1.1200000047683716,1.2799999713897705,736700.0
2011-07-06,1.2000000476837158,1.0499999523162842,1.0199999809265137,1.2000000476837158,1148200.0
2011-07-07,1.059999942779541,1.0700000524520874,1.059999942779541,1.1200000047683716,584300.0
2011-07-08,1.090000033378601,1.090000033378601,1.0199999809265137,1.100000023841858,514900.0
2011-07-11,1.090000033378601,1.059999942779541,1.0199999809265137,1.100000023841858,440100.0
2011-07-12,1.100000023841858,1.0399999618530273,1.0399999618530273,1.100000023841858,444600.0
2011-07-13,1.090000033378601,1.0499999523162842,1.0499999523162842,1.090000033378601,170600.0
2011-07-14,1.0499999523162842,1.0199999809265137,1.0199999809265137,1.0800000429153442,348800.0
2011-07-15,1.059999942779541,1.0499999523162842,1.0199999809265137,1.0800000429153442,326200.0
2011-07-18,1.0399999618530273,1.0,0.9800000190734863,1.0499999523162842,562500.0
2011-07-19,0.9900000095367432,1.059999942779541,0.9900000095367432,1.059999942779541,319200.0
2011-07-20,1.1699999570846558,1.059999942779541,1.0399999618530273,1.1699999570846558,188200.0
2011-07-21,1.0499999523162842,1.0800000429153442,1.0399999618530273,1.100000023841858,207700.0
2011-07-22,1.0800000429153442,1.1100000143051147,1.059999942779541,1.1200000047683716,223900.0
2011-07-25,1.1100000143051147,1.1100000143051147,1.090000033378601,1.1200000047683716,274100.0
2011-07-26,1.1100000143051147,1.1299999952316284,1.100000023841858,1.149999976158142,257600.0
2011-07-27,1.1399999856948853,1.059999942779541,1.0399999618530273,1.1399999856948853,315200.0
2011-07-28,1.0299999713897705,1.0199999809265137,1.0199999809265137,1.090000033378601,166400.0
2011-07-29,1.0199999809265137,1.0499999523162842,1.0,1.0499999523162842,166700.0
2011-08-01,1.100000023841858,1.0499999523162842,1.0099999904632568,1.100000023841858,306600.0
2011-08-02,1.0399999618530273,0.9900000095367432,0.9800000190734863,1.059999942779541,238900.0
2011-08-03,1.0399999618530273,0.9300000071525574,0.8600000143051147,1.0399999618530273,736500.0
2011-08-04,0.9599999785423279,0.8199999928474426,0.8199999928474426,0.9800000190734863,858200.0
2011-08-05,0.8399999737739563,0.8600000143051147,0.7300000190734863,0.9300000071525574,386700.0
2011-08-08,0.8399999737739563,0.7300000190734863,0.7300000190734863,0.8999999761581421,531100.0
2011-08-09,0.75,0.800000011920929,0.75,0.8399999737739563,270500.0
2011-08-10,0.800000011920929,0.800000011920929,0.7599999904632568,0.8199999928474426,208700.0
2011-08-11,0.800000011920929,0.8100000023841858,0.7599999904632568,0.8199999928474426,345800.0
2011-08-12,0.8199999928474426,0.7900000214576721,0.7599999904632568,0.8199999928474426,144400.0
2011-08-15,0.800000011920929,0.7599999904632568,0.75,0.8100000023841858,219100.0
2011-08-16,0.800000011920929,0.75,0.7200000286102295,0.800000011920929,165400.0
2011-08-17,0.75,0.7599999904632568,0.7400000095367432,0.7699999809265137,108500.0
2011-08-18,0.7599999904632568,0.7400000095367432,0.7200000286102295,0.7599999904632568,176300.0
2011-08-19,0.7300000190734863,0.7799999713897705,0.7200000286102295,0.7799999713897705,293600.0
2011-08-22,0.7900000214576721,0.75,0.7400000095367432,0.800000011920929,62000.0
2011-08-23,0.75,0.7599999904632568,0.7200000286102295,0.7699999809265137,114300.0
2011-08-24,0.7599999904632568,0.7400000095367432,0.7200000286102295,0.7599999904632568,89800.0
2011-08-25,0.75,0.7300000190734863,0.7200000286102295,0.7699999809265137,60000.0
2011-08-26,0.7300000190734863,0.75,0.7300000190734863,0.7599999904632568,70400.0
2011-08-29,0.75,0.7400000095367432,0.7300000190734863,0.7699999809265137,105000.0
2011-08-30,0.7200000286102295,0.7099999785423279,0.699999988079071,0.7400000095367432,179500.0
2011-08-31,0.699999988079071,0.7099999785423279,0.699999988079071,0.7300000190734863,121400.0
2011-09-01,0.7300000190734863,0.7200000286102295,0.699999988079071,0.7300000190734863,49300.0
2011-09-02,0.7200000286102295,0.699999988079071,0.699999988079071,0.7200000286102295,24600.0
2011-09-06,0.699999988079071,0.7200000286102295,0.699999988079071,0.7200000286102295,61500.0
2011-09-07,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7599999904632568,65700.0
2011-09-08,0.7300000190734863,0.7200000286102295,0.7099999785423279,0.7300000190734863,44800.0
2011-09-09,0.7300000190734863,0.7400000095367432,0.699999988079071,0.7400000095367432,44800.0
2011-09-12,0.7200000286102295,0.7200000286102295,0.7099999785423279,0.7300000190734863,34000.0
2011-09-13,0.7300000190734863,0.7099999785423279,0.699999988079071,0.7400000095367432,74200.0
2011-09-14,0.7099999785423279,0.699999988079071,0.6899999976158142,0.7200000286102295,88900.0
2011-09-15,0.6899999976158142,0.699999988079071,0.6899999976158142,0.7200000286102295,47700.0
2011-09-16,0.699999988079071,0.7300000190734863,0.6800000071525574,0.7300000190734863,134400.0
2011-09-19,0.7099999785423279,0.6600000262260437,0.6499999761581421,0.7099999785423279,203400.0
2011-09-20,0.6600000262260437,0.6499999761581421,0.6299999952316284,0.6600000262260437,208800.0
2011-09-21,0.6700000166893005,0.6100000143051147,0.5899999737739563,0.6800000071525574,148500.0
2011-09-22,0.5899999737739563,0.5299999713897705,0.5,0.5899999737739563,466700.0
2011-09-23,0.550000011920929,0.6600000262260437,0.5400000214576721,0.6700000166893005,354600.0
2011-09-26,0.6600000262260437,0.5600000023841858,0.550000011920929,0.6600000262260437,103700.0
2011-09-27,0.5699999928474426,0.5799999833106995,0.5600000023841858,0.6000000238418579,110300.0
2011-09-28,0.5799999833106995,0.5,0.5,0.5799999833106995,261800.0
2011-09-29,0.5199999809265137,0.5099999904632568,0.5099999904632568,0.5299999713897705,54600.0
2011-09-30,0.5099999904632568,0.5099999904632568,0.5,0.5299999713897705,54400.0
2011-10-03,0.5,0.5199999809265137,0.5,0.5400000214576721,120300.0
2011-10-04,0.5400000214576721,0.4399999976158142,0.4099999964237213,0.5400000214576721,504800.0
2011-10-05,0.44999998807907104,0.47999998927116394,0.4000000059604645,0.49000000953674316,2938200.0
2011-10-06,0.47999998927116394,0.49000000953674316,0.4699999988079071,0.5,44400.0
2011-10-07,0.49000000953674316,0.5,0.47999998927116394,0.5199999809265137,345900.0
2011-10-10,0.5099999904632568,0.5699999928474426,0.5,0.5899999737739563,137500.0
2011-10-11,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.5799999833106995,10300.0
2011-10-12,0.5699999928474426,0.5699999928474426,0.5199999809265137,0.6000000238418579,63800.0
2011-10-13,0.5699999928474426,0.5799999833106995,0.5600000023841858,0.5799999833106995,39800.0
2011-10-14,0.5699999928474426,0.6399999856948853,0.5699999928474426,0.6499999761581421,78200.0
2011-10-17,0.6499999761581421,0.6800000071525574,0.6100000143051147,0.6800000071525574,131700.0
2011-10-18,0.6800000071525574,0.6700000166893005,0.6600000262260437,0.7300000190734863,190600.0
2011-10-19,0.7300000190734863,0.6800000071525574,0.6700000166893005,0.7300000190734863,28100.0
2011-10-20,0.6499999761581421,0.6399999856948853,0.6299999952316284,0.6600000262260437,55900.0
2011-10-21,0.6399999856948853,0.6600000262260437,0.6399999856948853,0.6800000071525574,82700.0
2011-10-24,0.6499999761581421,0.6700000166893005,0.6499999761581421,0.6700000166893005,28300.0
2011-10-25,0.6700000166893005,0.6700000166893005,0.6499999761581421,0.6899999976158142,49800.0
2011-10-26,0.6700000166893005,0.6600000262260437,0.6299999952316284,0.6800000071525574,20800.0
2011-10-27,0.6700000166893005,0.6600000262260437,0.6499999761581421,0.6700000166893005,66100.0
2011-10-28,0.6499999761581421,0.6399999856948853,0.6399999856948853,0.6600000262260437,27200.0
2011-10-31,0.6000000238418579,0.6399999856948853,0.6000000238418579,0.6399999856948853,33000.0
2011-11-01,0.6100000143051147,0.6299999952316284,0.6100000143051147,0.6700000166893005,15600.0
2011-11-02,0.6299999952316284,0.6299999952316284,0.6299999952316284,0.6700000166893005,6600.0
2011-11-03,0.6299999952316284,0.550000011920929,0.550000011920929,0.6299999952316284,116200.0
2011-11-04,0.550000011920929,0.550000011920929,0.550000011920929,0.5699999928474426,20800.0
2011-11-07,0.5400000214576721,0.5099999904632568,0.49000000953674316,0.550000011920929,97700.0
2011-11-08,0.5099999904632568,0.5299999713897705,0.5099999904632568,0.550000011920929,46400.0
2011-11-09,0.5299999713897705,0.5400000214576721,0.5199999809265137,0.550000011920929,8600.0
2011-11-10,0.550000011920929,0.5099999904632568,0.5,0.550000011920929,90900.0
2011-11-11,0.5099999904632568,0.5199999809265137,0.5099999904632568,0.5199999809265137,17800.0
2011-11-14,0.5,0.5299999713897705,0.4300000071525574,0.550000011920929,159900.0
2011-11-15,0.5299999713897705,0.5,0.5,0.5400000214576721,99300.0
2011-11-16,0.5,0.5099999904632568,0.5,0.5099999904632568,23500.0
2011-11-17,0.5099999904632568,0.5299999713897705,0.5099999904632568,0.550000011920929,80500.0
2011-11-18,0.5600000023841858,0.5600000023841858,0.5299999713897705,0.5699999928474426,46000.0
2011-11-21,0.5600000023841858,0.5600000023841858,0.5400000214576721,0.5699999928474426,58600.0
2011-11-22,0.550000011920929,0.5600000023841858,0.550000011920929,0.6200000047683716,68500.0
2011-11-23,0.550000011920929,0.550000011920929,0.5400000214576721,0.5699999928474426,31600.0
2011-11-25,0.550000011920929,0.550000011920929,0.550000011920929,0.5600000023841858,15500.0
2011-11-28,0.550000011920929,0.5600000023841858,0.550000011920929,0.6000000238418579,27900.0
2011-11-29,0.550000011920929,0.5400000214576721,0.5199999809265137,0.5699999928474426,15300.0
2011-11-30,0.5899999737739563,0.5299999713897705,0.5,0.5899999737739563,45400.0
2011-12-01,0.5299999713897705,0.550000011920929,0.5299999713897705,0.550000011920929,2300.0
2011-12-02,0.5299999713897705,0.5400000214576721,0.5299999713897705,0.550000011920929,25500.0
2011-12-05,0.550000011920929,0.550000011920929,0.5400000214576721,0.5600000023841858,37600.0
2011-12-06,0.5400000214576721,0.5600000023841858,0.5,0.5600000023841858,77300.0
2011-12-07,0.5199999809265137,0.5199999809265137,0.5,0.5600000023841858,37700.0
2011-12-08,0.5,0.5099999904632568,0.5,0.5799999833106995,25900.0
2011-12-09,0.5400000214576721,0.5299999713897705,0.5199999809265137,0.550000011920929,21000.0
2011-12-12,0.5,0.5299999713897705,0.5,0.5299999713897705,25100.0
2011-12-13,0.5099999904632568,0.5199999809265137,0.5,0.5199999809265137,123900.0
2011-12-14,0.5,0.5,0.5,0.5400000214576721,26500.0
2011-12-15,0.5,0.5,0.47999998927116394,0.5,70500.0
2011-12-16,0.4699999988079071,0.49000000953674316,0.4699999988079071,0.5199999809265137,69100.0
2011-12-19,0.4699999988079071,0.47999998927116394,0.4699999988079071,0.5199999809265137,11200.0
2011-12-20,0.5600000023841858,0.4699999988079071,0.4099999964237213,0.5600000023841858,58500.0
2011-12-21,0.44999998807907104,0.5,0.44999998807907104,0.5199999809265137,213700.0
2011-12-22,0.5199999809265137,0.5199999809265137,0.49000000953674316,0.5199999809265137,69900.0
2011-12-23,0.47999998927116394,0.4699999988079071,0.44999998807907104,0.5299999713897705,85600.0
2011-12-27,0.4300000071525574,0.44999998807907104,0.4300000071525574,0.5199999809265137,378200.0
2011-12-28,0.44999998807907104,0.41999998688697815,0.4099999964237213,0.44999998807907104,205500.0
2011-12-29,0.4300000071525574,0.41999998688697815,0.4099999964237213,0.4300000071525574,296200.0
2011-12-30,0.4099999964237213,0.4000000059604645,0.38999998569488525,0.41999998688697815,289400.0
2012-01-03,0.38999998569488525,0.41999998688697815,0.38999998569488525,0.47999998927116394,45200.0
2012-01-04,0.46000000834465027,0.4399999976158142,0.41999998688697815,0.46000000834465027,9200.0
2012-01-05,0.4300000071525574,0.44999998807907104,0.4099999964237213,0.46000000834465027,84600.0
2012-01-06,0.44999998807907104,0.4699999988079071,0.4399999976158142,0.4699999988079071,15200.0
2012-01-09,0.47999998927116394,0.4699999988079071,0.4399999976158142,0.47999998927116394,12400.0
2012-01-10,0.44999998807907104,0.4699999988079071,0.4300000071525574,0.4699999988079071,34800.0
2012-01-11,0.4699999988079071,0.4399999976158142,0.41999998688697815,0.4699999988079071,97800.0
2012-01-12,0.44999998807907104,0.46000000834465027,0.4300000071525574,0.47999998927116394,20500.0
2012-01-13,0.4699999988079071,0.46000000834465027,0.4300000071525574,0.4699999988079071,72200.0
2012-01-17,0.6399999856948853,0.4399999976158142,0.4399999976158142,0.6399999856948853,37100.0
2012-01-18,0.4399999976158142,0.47999998927116394,0.4399999976158142,0.5,52400.0
2012-01-19,0.5,0.49000000953674316,0.46000000834465027,0.5,48600.0
2012-01-20,0.5,0.47999998927116394,0.4699999988079071,0.5,17600.0
2012-01-23,0.5,0.5199999809265137,0.47999998927116394,0.5199999809265137,101700.0
2012-01-24,0.5199999809265137,0.5,0.49000000953674316,0.5199999809265137,43500.0
2012-01-25,0.49000000953674316,0.4699999988079071,0.46000000834465027,0.5299999713897705,53900.0
2012-01-26,0.47999998927116394,0.5099999904632568,0.4699999988079071,0.5099999904632568,54300.0
2012-01-27,0.5,0.5299999713897705,0.5,0.5299999713897705,106900.0
2012-01-30,0.550000011920929,0.5099999904632568,0.5,0.550000011920929,97800.0
2012-01-31,0.5099999904632568,0.5,0.5,0.5199999809265137,23200.0
2012-02-01,0.5,0.5299999713897705,0.5,0.6499999761581421,104600.0
2012-02-02,0.5600000023841858,0.550000011920929,0.5099999904632568,0.5899999737739563,97300.0
2012-02-03,0.5799999833106995,0.5899999737739563,0.5699999928474426,0.6200000047683716,295100.0
2012-02-06,0.550000011920929,0.6499999761581421,0.550000011920929,0.6800000071525574,97300.0
2012-02-07,0.6000000238418579,0.6499999761581421,0.6000000238418579,0.699999988079071,123900.0
2012-02-08,0.6700000166893005,0.6700000166893005,0.6499999761581421,0.6700000166893005,83000.0
2012-02-09,0.6399999856948853,0.6800000071525574,0.6200000047683716,0.6800000071525574,53300.0
2012-02-10,0.6700000166893005,0.6600000262260437,0.6299999952316284,0.6800000071525574,61400.0
2012-02-13,0.6200000047683716,0.6800000071525574,0.6200000047683716,0.6800000071525574,61400.0
2012-02-14,0.6499999761581421,0.6800000071525574,0.6399999856948853,0.6899999976158142,81700.0
2012-02-15,0.6600000262260437,0.6399999856948853,0.6200000047683716,0.6600000262260437,135800.0
2012-02-16,0.6299999952316284,0.5600000023841858,0.550000011920929,0.6399999856948853,122700.0
2012-02-17,0.5699999928474426,0.5299999713897705,0.5299999713897705,0.5799999833106995,67100.0
2012-02-21,0.5299999713897705,0.5400000214576721,0.5099999904632568,0.5699999928474426,50300.0
2012-02-22,0.5199999809265137,0.5,0.5,0.5400000214576721,32600.0
2012-02-23,0.5099999904632568,0.5299999713897705,0.5099999904632568,0.5699999928474426,56700.0
2012-02-24,0.550000011920929,0.550000011920929,0.5400000214576721,0.5899999737739563,21100.0
2012-02-27,0.5799999833106995,0.5799999833106995,0.550000011920929,0.6200000047683716,21700.0
2012-02-28,0.5799999833106995,0.5799999833106995,0.550000011920929,0.6100000143051147,31600.0
2012-02-29,0.6100000143051147,0.5699999928474426,0.5699999928474426,0.6100000143051147,40300.0
2012-03-01,0.550000011920929,0.6100000143051147,0.550000011920929,0.6299999952316284,186400.0
2012-03-02,0.5799999833106995,0.5799999833106995,0.5600000023841858,0.6100000143051147,18600.0
2012-03-05,0.5799999833106995,0.5400000214576721,0.5400000214576721,0.5799999833106995,33200.0
2012-03-06,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.5600000023841858,18600.0
2012-03-07,0.5299999713897705,0.550000011920929,0.5299999713897705,0.6000000238418579,59700.0
2012-03-08,0.6499999761581421,0.6000000238418579,0.5699999928474426,0.6899999976158142,167500.0
2012-03-09,0.6000000238418579,0.6000000238418579,0.5899999737739563,0.6600000262260437,68000.0
2012-03-12,0.6000000238418579,0.5799999833106995,0.5699999928474426,0.6100000143051147,14100.0
2012-03-13,0.5799999833106995,0.6000000238418579,0.5699999928474426,0.6000000238418579,27200.0
2012-03-14,0.5899999737739563,0.6000000238418579,0.5899999737739563,0.6000000238418579,5500.0
2012-03-15,0.6000000238418579,0.6800000071525574,0.6000000238418579,0.7200000286102295,79800.0
2012-03-16,0.6399999856948853,0.6499999761581421,0.5899999737739563,0.6899999976158142,45000.0
2012-03-19,0.6200000047683716,0.6800000071525574,0.6200000047683716,0.6899999976158142,90400.0
2012-03-20,0.6899999976158142,0.6399999856948853,0.6399999856948853,0.6899999976158142,42200.0
2012-03-21,0.6499999761581421,0.6700000166893005,0.6399999856948853,0.6800000071525574,20700.0
2012-03-22,0.6800000071525574,0.6399999856948853,0.6399999856948853,0.6800000071525574,30300.0
2012-03-23,0.6399999856948853,0.699999988079071,0.6200000047683716,0.699999988079071,188200.0
2012-03-26,0.6600000262260437,0.6800000071525574,0.6600000262260437,0.699999988079071,24200.0
2012-03-27,0.6499999761581421,0.6600000262260437,0.6399999856948853,0.6800000071525574,6700.0
2012-03-28,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6600000262260437,14300.0
2012-03-29,0.6499999761581421,0.6800000071525574,0.6499999761581421,0.6899999976158142,81800.0
2012-03-30,0.7099999785423279,0.7300000190734863,0.6800000071525574,0.75,86200.0
2012-04-02,0.699999988079071,0.6899999976158142,0.6600000262260437,0.75,46500.0
2012-04-03,0.6899999976158142,0.6499999761581421,0.6499999761581421,0.7400000095367432,154600.0
2012-04-04,0.6299999952316284,0.6100000143051147,0.6100000143051147,0.6499999761581421,70100.0
2012-04-05,0.6299999952316284,0.6299999952316284,0.6100000143051147,0.6700000166893005,30100.0
2012-04-09,0.6499999761581421,0.6200000047683716,0.6100000143051147,0.699999988079071,25800.0
2012-04-10,0.6700000166893005,0.6200000047683716,0.6100000143051147,0.6700000166893005,15300.0
2012-04-11,0.6399999856948853,0.6399999856948853,0.6200000047683716,0.6399999856948853,35100.0
2012-04-12,0.6200000047683716,0.6700000166893005,0.6200000047683716,0.6800000071525574,26900.0
2012-04-13,0.6499999761581421,0.6200000047683716,0.6200000047683716,0.6700000166893005,19500.0
2012-04-16,0.6299999952316284,0.6200000047683716,0.6200000047683716,0.6499999761581421,9500.0
2012-04-17,0.6200000047683716,0.6499999761581421,0.6200000047683716,0.6700000166893005,22300.0
2012-04-18,0.6399999856948853,0.6499999761581421,0.6299999952316284,0.6499999761581421,19600.0
2012-04-19,0.6700000166893005,0.6399999856948853,0.6299999952316284,0.7699999809265137,28800.0
2012-04-20,0.6499999761581421,0.6399999856948853,0.6299999952316284,0.6499999761581421,31900.0
2012-04-23,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.6600000262260437,20400.0
2012-04-24,0.6299999952316284,0.6399999856948853,0.6299999952316284,0.6499999761581421,41800.0
2012-04-25,0.6600000262260437,0.6299999952316284,0.6299999952316284,0.6600000262260437,13500.0
2012-04-26,0.6499999761581421,0.6299999952316284,0.6299999952316284,0.6499999761581421,9800.0
2012-04-27,0.6499999761581421,0.6399999856948853,0.6299999952316284,0.6499999761581421,30900.0
2012-04-30,0.6100000143051147,0.6499999761581421,0.6000000238418579,0.6499999761581421,7400.0
2012-05-01,0.6299999952316284,0.6399999856948853,0.6000000238418579,0.6399999856948853,46000.0
2012-05-02,0.6000000238418579,0.6100000143051147,0.6000000238418579,0.6299999952316284,15000.0
2012-05-03,0.6100000143051147,0.6000000238418579,0.6000000238418579,0.6200000047683716,37900.0
2012-05-04,0.6000000238418579,0.6200000047683716,0.5699999928474426,0.6399999856948853,71700.0
2012-05-07,0.5799999833106995,0.6399999856948853,0.5799999833106995,0.6399999856948853,22300.0
2012-05-08,0.6600000262260437,0.6000000238418579,0.5799999833106995,0.6600000262260437,33400.0
2012-05-09,0.6000000238418579,0.6100000143051147,0.550000011920929,0.6299999952316284,57400.0
2012-05-10,0.6100000143051147,0.6200000047683716,0.5899999737739563,0.6200000047683716,14600.0
2012-05-11,0.6200000047683716,0.6000000238418579,0.5699999928474426,0.6600000262260437,53000.0
2012-05-14,0.6499999761581421,0.6200000047683716,0.5899999737739563,0.6499999761581421,52000.0
2012-05-15,0.6000000238418579,0.6299999952316284,0.5699999928474426,0.6299999952316284,40300.0
2012-05-16,0.6000000238418579,0.5899999737739563,0.5899999737739563,0.6299999952316284,21600.0
2012-05-17,0.5799999833106995,0.6100000143051147,0.5799999833106995,0.6100000143051147,25300.0
2012-05-18,0.6100000143051147,0.6000000238418579,0.5799999833106995,0.6299999952316284,55000.0
2012-05-21,0.6100000143051147,0.6100000143051147,0.6000000238418579,0.6100000143051147,9400.0
