Date,lllopen,lllclose,llllow,lllhigh,lllvolume
2010-06-04,78.56356048583984,77.89142608642578,77.62256622314453,78.93804168701172,1512900.0
2010-06-07,78.05465698242188,76.3551025390625,76.29749298095703,78.12187194824219,1379700.0
2010-06-08,76.62396240234375,76.31669616699219,75.13565063476562,76.66236877441406,1019900.0
2010-06-09,76.5759506225586,76.00942993164062,75.69256591796875,77.44013214111328,942900.0
2010-06-10,75.4525146484375,76.70077514648438,74.69395446777344,76.91201782226562,2165500.0
2010-06-11,75.92301177978516,76.44152069091797,75.37570190429688,76.49913024902344,1039000.0
2010-06-14,76.82559967041016,77.0656509399414,76.82559967041016,78.4099349975586,955700.0
2010-06-15,77.11366271972656,79.16848754882812,77.11366271972656,79.16848754882812,1097800.0
2010-06-16,78.56356048583984,78.8612289428711,78.52515411376953,79.29331970214844,666800.0
2010-06-17,78.90923309326172,79.10127258300781,78.01625061035156,79.22610473632812,662300.0
2010-06-18,78.43873596191406,78.36192321777344,77.53614807128906,78.79401397705078,1257100.0
2010-06-21,79.29331970214844,78.15068054199219,77.62256622314453,79.3509292602539,927800.0
2010-06-22,77.12326049804688,75.66375732421875,75.53893280029297,78.02584838867188,1290100.0
2010-06-23,75.87500762939453,74.7419662475586,74.50191497802734,76.1534652709961,1413000.0
2010-06-24,74.48271179199219,72.24544525146484,71.89017486572266,74.52112579345703,2059900.0
2010-06-25,72.53350830078125,71.8709716796875,71.31405639648438,72.64873504638672,1754200.0
2010-06-28,71.77494812011719,71.6501235961914,71.55410766601562,72.70634460449219,1063500.0
2010-06-29,70.85315704345703,68.72151184082031,68.35663604736328,70.95877838134766,1870800.0
2010-06-30,68.75032043457031,68.02056884765625,67.93415069580078,69.65290832519531,1893000.0
2010-07-01,68.02056884765625,67.5596694946289,66.79151153564453,68.02056884765625,1829500.0
2010-07-02,67.60768127441406,67.62688446044922,67.14678955078125,68.33743286132812,1093300.0
2010-07-06,68.2318115234375,67.5212631225586,66.97395324707031,68.40464782714844,918700.0
2010-07-07,67.76131439208984,69.90255737304688,67.69409942626953,70.0369873046875,1612800.0
2010-07-08,70.19062042236328,71.05480194091797,70.16181182861328,71.1988296508789,1291300.0
2010-07-09,70.92037200927734,70.30584716796875,69.45126342773438,70.92037200927734,778600.0
2010-07-12,69.96017456054688,68.99996948242188,68.8463363647461,69.96017456054688,955200.0
2010-07-13,69.72972106933594,70.33464813232422,69.24002075195312,70.51708984375,1125800.0
2010-07-14,70.72833251953125,71.52529907226562,70.13301086425781,71.95738983154297,1322200.0
2010-07-15,71.63092041015625,70.85315704345703,69.83534240722656,71.96698760986328,1123700.0
2010-07-16,70.55549621582031,68.77912902832031,68.64469909667969,70.56510162353516,1033600.0
2010-07-19,68.9135513305664,69.44166564941406,68.41425323486328,69.44166564941406,1045700.0
2010-07-20,68.57748413085938,70.20982360839844,67.79972076416016,70.20982360839844,1243300.0
2010-07-21,70.81475067138672,69.46086883544922,69.04798126220703,70.81475067138672,1169100.0
2010-07-22,70.40186309814453,71.27564239501953,70.0657958984375,71.6213150024414,799000.0
2010-07-23,71.21803283691406,72.15902709960938,71.06439971923828,72.40868377685547,975900.0
2010-07-26,72.56231689453125,73.59932708740234,72.13982391357422,73.59932708740234,788000.0
2010-07-27,72.83116912841797,70.12340545654297,69.68171691894531,72.83116912841797,2431800.0
2010-07-28,70.11380767822266,71.08360290527344,69.79693603515625,71.24684143066406,2026500.0
2010-07-29,71.77494812011719,70.62271118164062,69.98897552490234,71.77494812011719,1817800.0
2010-07-30,70.0369873046875,70.13301086425781,69.3936538696289,70.48828125,1527800.0
2010-08-02,70.9683837890625,71.29485321044922,70.10420227050781,71.69813537597656,1161300.0
2010-08-03,70.94918060302734,71.50609588623047,70.94918060302734,71.96698760986328,958400.0
2010-08-04,71.52529907226562,71.76535034179688,71.390869140625,72.0918197631836,812500.0
2010-08-05,71.2276382446289,71.8421630859375,71.17962646484375,71.89977264404297,618400.0
2010-08-06,71.10281372070312,71.46768951416016,70.51708984375,71.78455352783203,653000.0
2010-08-09,71.89977264404297,71.5829086303711,71.23723602294922,71.96698760986328,757200.0
2010-08-10,71.23723602294922,71.11241149902344,70.23863220214844,71.53489685058594,999700.0
2010-08-11,70.20982360839844,68.7119140625,68.51026916503906,70.23863220214844,1123400.0
2010-08-12,67.69409942626953,67.47325134277344,67.43484497070312,68.2030029296875,1137500.0
2010-08-13,66.95474243164062,67.46365356445312,66.70509338378906,68.33743286132812,1175600.0
2010-08-16,67.19479370117188,67.31961822509766,66.7146987915039,67.77091979980469,567400.0
2010-08-17,67.79012298583984,68.4526596069336,67.6172866821289,69.12480163574219,708800.0
2010-08-18,68.57748413085938,68.59668731689453,67.86693572998047,68.86554718017578,1065700.0
2010-08-19,68.29902648925781,67.27161407470703,67.02195739746094,68.4910659790039,914800.0
2010-08-20,66.91633605957031,66.51305389404297,66.07136535644531,66.95474243164062,1052900.0
2010-08-23,66.7146987915039,66.06175994873047,65.93693542480469,66.72429656982422,1228900.0
2010-08-24,65.28399658203125,65.16877746582031,64.8807144165039,65.6872787475586,1319400.0
2010-08-25,64.6502685546875,65.22638702392578,64.141357421875,65.5528564453125,936000.0
2010-08-26,66.12897491455078,65.18798065185547,65.07275390625,66.25379943847656,878300.0
2010-08-27,65.44723510742188,65.975341796875,64.49663543701172,66.04255676269531,771600.0
2010-08-30,64.99594116210938,64.3910140991211,64.3333969116211,65.88892364501953,854300.0
2010-08-31,64.0069351196289,63.94932174682617,63.47882080078125,64.55424499511719,1178000.0
2010-09-01,64.6214599609375,66.51305389404297,64.6214599609375,66.52265930175781,857800.0
2010-09-02,66.75310516357422,67.12757873535156,66.63787841796875,67.20439910888672,554300.0
2010-09-03,67.73250579833984,67.86693572998047,67.15638732910156,67.86693572998047,611500.0
2010-09-07,67.66529083251953,66.60907745361328,66.4554443359375,67.69409942626953,745400.0
2010-09-08,66.43624114990234,66.03295135498047,66.02335357666016,66.59947204589844,1136400.0
2010-09-09,66.76270294189453,65.5528564453125,65.21678161621094,66.76270294189453,814200.0
2010-09-10,65.53365325927734,65.77369689941406,65.21678161621094,66.10016632080078,576500.0
2010-09-13,66.50344848632812,66.50344848632812,66.06175994873047,66.7146987915039,826100.0
2010-09-14,66.30181121826172,66.30181121826172,65.72569274902344,66.67628479003906,797000.0
2010-09-15,65.93693542480469,66.05215454101562,65.53365325927734,66.14817810058594,595000.0
2010-09-16,65.79290771484375,66.25379943847656,65.4952392578125,66.28260803222656,679500.0
2010-09-17,66.6858901977539,67.91494750976562,66.34021759033203,68.28942108154297,1374700.0
2010-09-20,68.17420196533203,68.7119140625,67.91494750976562,68.8751449584961,1038700.0
2010-09-21,68.654296875,68.64469909667969,68.19340515136719,68.9423599243164,803700.0
2010-09-22,68.43345642089844,68.08778381347656,67.92454528808594,68.74071502685547,691200.0
2010-09-23,67.64608764648438,66.94514465332031,66.79151153564453,67.93415069580078,531900.0
2010-09-24,67.57887268066406,68.75991821289062,67.39643859863281,68.98076629638672,836900.0
2010-09-27,69.06718444824219,68.41425323486328,68.35663604736328,69.06718444824219,530400.0
2010-09-28,68.7119140625,69.27842712402344,67.5596694946289,69.4224624633789,599900.0
2010-09-29,68.89434814453125,69.53768157958984,68.79833221435547,69.585693359375,648000.0
2010-09-30,69.75852966308594,69.3936538696289,68.98076629638672,70.51708984375,733100.0
2010-10-01,69.85455322265625,68.86554718017578,68.68310546875,70.10420227050781,614100.0
2010-10-04,68.50067138671875,67.1659927368164,66.8779296875,68.76952362060547,896400.0
2010-10-05,67.85733032226562,67.83812713623047,67.29081726074219,68.0397720336914,1297100.0
2010-10-06,67.84773254394531,68.0109634399414,67.809326171875,68.31822967529297,875900.0
2010-10-07,67.9437484741211,67.50205993652344,67.0699691772461,68.12619018554688,536600.0
2010-10-08,67.4924545288086,67.96295928955078,67.0411605834961,68.07817840576172,920300.0
2010-10-11,67.79972076416016,67.47325134277344,67.23320770263672,67.99176025390625,412500.0
2010-10-12,67.47325134277344,67.24280548095703,66.62828063964844,67.48285675048828,697400.0
2010-10-13,67.67489624023438,68.38544464111328,67.53086853027344,68.70230865478516,695100.0
2010-10-14,68.33743286132812,68.13579559326172,67.73250579833984,68.38544464111328,451500.0
2010-10-15,68.44305419921875,68.22221374511719,67.86693572998047,68.79833221435547,715400.0
2010-10-18,68.30862426757812,67.9725570678711,67.751708984375,68.31822967529297,928900.0
2010-10-19,66.78191375732422,66.12897491455078,65.66807556152344,67.01235961914062,1165500.0
2010-10-20,66.27300262451172,66.89713287353516,66.07136535644531,67.19479370117188,627100.0
2010-10-21,67.12757873535156,67.25241088867188,66.8779296875,68.13579559326172,710200.0
2010-10-22,67.21399688720703,67.02195739746094,66.82991790771484,67.28121185302734,562600.0
2010-10-25,67.34842681884766,67.65569305419922,66.66668701171875,67.90534210205078,780800.0
2010-10-26,67.37723541259766,68.4910659790039,67.31961822509766,68.58708953857422,1022400.0
2010-10-27,67.95335388183594,68.29902648925781,67.68450164794922,68.4910659790039,953500.0
2010-10-28,66.53225708007812,68.40464782714844,66.02335357666016,68.654296875,1445600.0
2010-10-29,68.13579559326172,69.30723571777344,67.88613891601562,69.41285705566406,1186400.0
2010-11-01,69.78733825683594,69.79693603515625,69.4224624633789,70.66111755371094,1036800.0
2010-11-02,70.42106628417969,70.20982360839844,70.15221405029297,71.02599334716797,1124400.0
2010-11-03,70.19062042236328,70.35385131835938,69.8449478149414,70.76673889160156,1197500.0
2010-11-04,71.10281372070312,70.44987487792969,69.65290832519531,71.15081787109375,1171000.0
2010-11-05,70.57469940185547,70.95877838134766,70.12340545654297,71.15081787109375,868400.0
2010-11-08,70.64191436767578,70.68992614746094,70.2962417602539,71.04519653320312,857500.0
2010-11-09,70.86276245117188,70.21942901611328,69.99858093261719,70.86276245117188,759800.0
2010-11-10,70.24822998046875,69.53768157958984,69.37445068359375,70.31544494628906,685400.0
2010-11-11,69.00957489013672,68.53907775878906,68.2030029296875,69.00957489013672,949000.0
2010-11-12,68.15499877929688,67.809326171875,67.50205993652344,68.2318115234375,797100.0
2010-11-15,67.62688446044922,67.83812713623047,67.03156280517578,68.47186279296875,1013100.0
2010-11-16,67.22360229492188,67.1083755493164,66.6858901977539,67.6172866821289,856800.0
2010-11-17,67.03156280517578,67.41564178466797,66.90673828125,67.6172866821289,886300.0
2010-11-18,68.04937744140625,68.59668731689453,67.51166534423828,68.75032043457031,661300.0
2010-11-19,68.47186279296875,68.4622573852539,68.05897521972656,68.98076629638672,770700.0
2010-11-22,67.9437484741211,68.11658477783203,67.3004150390625,68.19340515136719,688800.0
2010-11-23,67.37723541259766,68.10698699951172,67.25241088867188,68.37583923339844,898400.0
2010-11-24,68.55828094482422,69.72012329101562,68.48146057128906,69.8065414428711,717100.0
2010-11-26,69.14400482177734,68.53907775878906,68.24141693115234,69.614501953125,491600.0
2010-11-29,68.15499877929688,68.11658477783203,67.20439910888672,68.21260833740234,700900.0
2010-11-30,67.39643859863281,67.53086853027344,67.23320770263672,67.98216247558594,867100.0
2010-12-01,68.37583923339844,69.17280578613281,68.18379974365234,69.37445068359375,1039800.0
2010-12-02,69.19200897216797,70.7091293334961,69.04798126220703,71.05480194091797,1205300.0
2010-12-03,70.34425354003906,70.33464813232422,69.85455322265625,70.82434844970703,1016600.0
2010-12-06,70.0657958984375,69.60489654541016,69.25922393798828,70.2290267944336,1071000.0
2010-12-07,70.12340545654297,69.62409973144531,69.33604431152344,70.2002182006836,1005200.0
2010-12-08,69.63370513916016,69.556884765625,69.22081756591797,70.10420227050781,729800.0
2010-12-09,69.64330291748047,68.53907775878906,68.41425323486328,69.76813507080078,1011800.0
2010-12-10,68.77912902832031,68.54867553710938,68.50067138671875,69.04798126220703,771600.0
2010-12-13,68.78872680664062,67.79972076416016,67.47325134277344,69.00957489013672,1280800.0
2010-12-14,67.85733032226562,68.07817840576172,67.809326171875,68.33743286132812,764200.0
2010-12-15,67.809326171875,67.11798095703125,66.84912109375,67.91494750976562,1283800.0
2010-12-16,66.92594146728516,68.0109634399414,66.66668701171875,68.19340515136719,1057800.0
2010-12-17,67.93415069580078,67.63648986816406,67.21399688720703,67.99176025390625,1328900.0
2010-12-20,67.65569305419922,67.45404815673828,66.80111694335938,67.70370483398438,1472100.0
2010-12-21,67.5212631225586,67.26200866699219,67.23320770263672,68.15499877929688,1281900.0
2010-12-22,67.0987777709961,67.98216247558594,66.85872650146484,68.0397720336914,910600.0
2010-12-23,67.95335388183594,68.80792999267578,67.77091979980469,69.45126342773438,1171400.0
2010-12-27,68.64469909667969,68.75991821289062,68.41425323486328,68.8463363647461,685000.0
2010-12-28,68.85594177246094,69.09599304199219,68.54867553710938,69.14400482177734,453500.0
2010-12-29,69.11519622802734,67.85733032226562,67.81892395019531,69.24962615966797,649800.0
2010-12-30,67.751708984375,67.87654113769531,67.47325134277344,68.24141693115234,454300.0
2010-12-31,67.87654113769531,67.68450164794922,67.5500717163086,68.02056884765625,510700.0
2011-01-03,67.68450164794922,68.02056884765625,67.46365356445312,68.25101470947266,845900.0
2011-01-04,68.18379974365234,68.43345642089844,67.5884780883789,68.54867553710938,855300.0
2011-01-05,68.11658477783203,69.71051788330078,68.02056884765625,69.89295959472656,1142100.0
2011-01-06,69.56649017333984,71.08360290527344,69.556884765625,71.78455352783203,1338600.0
2011-01-07,71.09320831298828,75.11644744873047,70.97798156738281,75.37570190429688,3168400.0
2011-01-10,74.21385955810547,72.53350830078125,72.4854965209961,75.51972961425781,1842800.0
2011-01-11,72.7159423828125,72.08221435546875,71.64051818847656,72.76395416259766,1203900.0
2011-01-12,72.5527114868164,73.37848663330078,72.53350830078125,74.24266052246094,1394500.0
2011-01-13,73.196044921875,72.4854965209961,72.39907836914062,73.6473388671875,886800.0
2011-01-14,72.5239028930664,72.85037231445312,72.13982391357422,72.88877868652344,728400.0
2011-01-18,71.99579620361328,74.14664459228516,71.99579620361328,74.3290786743164,1213000.0
2011-01-19,74.05062103271484,73.58972930908203,73.20565032958984,74.17545318603516,1022500.0
2011-01-20,73.39768981933594,74.87639617919922,73.32086944580078,75.59654235839844,1376100.0
2011-01-21,75.29888153076172,74.48271179199219,73.8393783569336,75.52933502197266,1200000.0
2011-01-24,74.46350860595703,74.08903503417969,73.96420288085938,74.78997802734375,1434000.0
2011-01-25,74.20425415039062,75.6829605102539,73.74336242675781,75.7021713256836,1881800.0
2011-01-26,75.76937866210938,74.27146911621094,74.23306274414062,75.92301177978516,1514600.0
2011-01-27,75.66375732421875,75.27967834472656,74.90520477294922,76.81600189208984,2086100.0
2011-01-28,75.34689331054688,73.34967803955078,73.07122039794922,75.81739044189453,1349100.0
2011-01-31,73.70494842529297,75.13565063476562,73.21524810791016,75.44291687011719,1805600.0
2011-02-01,75.39490509033203,75.75978088378906,75.31808471679688,76.0958480834961,888200.0
2011-02-02,75.49092102050781,75.34689331054688,75.12604522705078,75.72137451171875,720100.0
2011-02-03,75.24127197265625,75.10684204101562,74.99162292480469,75.57733917236328,806200.0
2011-02-04,75.030029296875,75.4525146484375,74.61714172363281,75.6829605102539,720400.0
2011-02-07,75.51972961425781,76.1534652709961,75.41410827636719,76.17266845703125,778900.0
2011-02-08,76.06704711914062,77.0560531616211,76.04783630371094,78.32351684570312,1003800.0
2011-02-09,76.84480285644531,76.96002960205078,76.71038055419922,77.23848724365234,524800.0
2011-02-10,76.76799011230469,76.85440826416016,76.0958480834961,76.95042419433594,763100.0
2011-02-11,76.51834106445312,76.85440826416016,76.17266845703125,77.20008087158203,404400.0
2011-02-14,76.81600189208984,76.25908660888672,76.01903533935547,77.11366271972656,811200.0
2011-02-15,75.75017547607422,76.88321685791016,75.6829605102539,76.96002960205078,614300.0
2011-02-16,76.97923278808594,76.52793884277344,75.4525146484375,77.19047546386719,965100.0
2011-02-17,76.37430572509766,77.15206909179688,75.99022674560547,77.63217163085938,619600.0
2011-02-18,77.44013214111328,77.63217163085938,77.41132354736328,78.10266876220703,678800.0
2011-02-22,76.65276336669922,76.1246566772461,75.60614776611328,76.93122100830078,1066900.0
2011-02-23,76.39350891113281,76.28788757324219,75.37570190429688,77.29609680175781,1290100.0
2011-02-24,76.1246566772461,76.97923278808594,76.1246566772461,77.60336303710938,862900.0
2011-02-25,77.12326049804688,76.76799011230469,76.02863311767578,77.38251495361328,545600.0
2011-02-28,76.95042419433594,76.1342544555664,76.06704711914062,77.63217163085938,966700.0
2011-03-01,76.50873565673828,75.1932601928711,75.11644744873047,76.50873565673828,584900.0
2011-03-02,74.81878662109375,75.6445541381836,74.8091812133789,76.17266845703125,740200.0
2011-03-03,76.22067260742188,77.4881362915039,76.22067260742188,77.56495666503906,593300.0
2011-03-04,77.15206909179688,76.04783630371094,75.33729553222656,77.36331176757812,617900.0
2011-03-07,76.1342544555664,75.30848693847656,74.99162292480469,76.74878692626953,609200.0
2011-03-08,75.56774139404297,76.97923278808594,75.32769012451172,77.33451080322266,1130700.0
2011-03-09,76.89281463623047,77.33451080322266,76.6047592163086,77.708984375,700700.0
2011-03-10,76.52793884277344,76.31669616699219,76.21107482910156,77.35371398925781,891100.0
2011-03-11,75.81739044189453,76.50873565673828,75.62535095214844,76.94082641601562,628200.0
2011-03-14,76.14385986328125,76.14385986328125,76.06704711914062,77.2864990234375,1220000.0
2011-03-15,74.63634490966797,75.08763885498047,74.3290786743164,75.59654235839844,1102200.0
2011-03-16,74.86679077148438,73.63774108886719,72.9751968383789,74.92440795898438,1168500.0
2011-03-17,74.51152038574219,74.43470764160156,73.8681869506836,75.001220703125,1021300.0
2011-03-18,75.07804107666016,75.41410827636719,74.7707748413086,75.79818725585938,1139200.0
2011-03-21,76.1342544555664,76.51834106445312,75.9326171875,77.08485412597656,658300.0
2011-03-22,76.5855484008789,76.62396240234375,76.28788757324219,76.92162322998047,538700.0
2011-03-23,76.21107482910156,76.23988342285156,75.34689331054688,76.55674743652344,534500.0
2011-03-24,76.55674743652344,76.37430572509766,76.07664489746094,76.806396484375,661100.0
2011-03-25,76.31669616699219,76.45112609863281,75.9326171875,77.24809265136719,679900.0
2011-03-28,75.6445541381836,75.46212005615234,75.41410827636719,76.28788757324219,847000.0
2011-03-29,75.49092102050781,75.61575317382812,75.08763885498047,75.81739044189453,558600.0
2011-03-30,75.78858947753906,75.55813598632812,75.43331146240234,76.1918716430664,1181900.0
2011-03-31,75.34689331054688,75.1932601928711,75.11644744873047,75.62535095214844,1180500.0
2011-04-01,76.0958480834961,75.95182037353516,75.73097229003906,76.46072387695312,718100.0
2011-04-04,76.18226623535156,75.18366241455078,74.93400573730469,76.33589935302734,629900.0
2011-04-05,74.95320892333984,75.76937866210938,74.91480255126953,76.26868438720703,725600.0
2011-04-06,75.91341400146484,76.68157196044922,75.80779266357422,76.81600189208984,599200.0
2011-04-07,76.29749298095703,76.84480285644531,76.03823852539062,76.91201782226562,607700.0
2011-04-08,77.0368423461914,76.3551025390625,75.83659362792969,77.0560531616211,569300.0
2011-04-11,76.28788757324219,76.18226623535156,75.91341400146484,76.6431655883789,371100.0
2011-04-12,75.88460540771484,75.42371368408203,75.36609649658203,76.0958480834961,406400.0
2011-04-13,75.62535095214844,73.94499969482422,73.8777847290039,75.69256591796875,1281700.0
2011-04-14,73.56092071533203,72.42788696289062,72.13982391357422,73.59932708740234,1583600.0
2011-04-15,72.67753601074219,73.10962677001953,71.8421630859375,73.23445129394531,1477200.0
2011-04-18,72.24544525146484,71.96698760986328,71.48689270019531,72.42788696289062,1002400.0
2011-04-19,72.11102294921875,72.66793823242188,72.02460479736328,72.7159423828125,741600.0
2011-04-20,73.24405670166016,73.88739013671875,73.0328140258789,74.3482894897461,973100.0
2011-04-21,72.78315734863281,74.59793853759766,71.77494812011719,74.61714172363281,1027100.0
2011-04-25,74.49231719970703,75.57733917236328,73.99301147460938,75.59654235839844,1124200.0
2011-04-26,75.86540222167969,76.82559967041016,75.69256591796875,77.32490539550781,1770400.0
2011-04-27,76.82559967041016,76.93122100830078,76.66236877441406,77.2864990234375,997800.0
2011-04-28,76.89281463623047,77.19047546386719,76.5855484008789,77.45933532714844,621000.0
2011-04-29,77.35371398925781,76.9984359741211,76.85440826416016,77.77619934082031,737300.0
2011-05-02,77.42092895507812,77.78580474853516,76.77759552001953,77.85301971435547,722900.0
2011-05-03,77.58415985107422,78.75560760498047,77.49774169921875,79.44694519042969,973400.0
2011-05-04,78.85162353515625,78.13147735595703,77.86261749267578,79.1204833984375,834900.0
2011-05-05,77.88182067871094,79.3125228881836,77.75699615478516,79.54296875,1157300.0
2011-05-06,80.01346588134766,79.7350082397461,79.62938690185547,80.7336196899414,819500.0
2011-05-09,79.7061996459961,79.90784454345703,79.38933563232422,80.33032989501953,421600.0
2011-05-10,80.12869262695312,80.50316619873047,80.12869262695312,80.79122924804688,543800.0
2011-05-11,80.34953308105469,79.81182098388672,79.64859008789062,80.7336196899414,592800.0
2011-05-12,79.89823913574219,80.38794708251953,79.43734741210938,80.6375961303711,593600.0
2011-05-13,80.2535171508789,80.17669677734375,79.53336334228516,80.33032989501953,783500.0
2011-05-16,79.87903594970703,80.93525695800781,79.72540283203125,81.10809326171875,1148800.0
2011-05-17,80.74321746826172,80.7336196899414,80.42635345458984,81.29053497314453,1155600.0
2011-05-18,80.79122924804688,81.13690185546875,80.57038116455078,81.32894134521484,1949500.0
2011-05-19,81.39615631103516,81.0888900756836,80.98326873779297,82.04908752441406,1127400.0
2011-05-20,81.0888900756836,80.20550537109375,80.0230712890625,81.0888900756836,663000.0
2011-05-23,79.40853881835938,79.46614837646484,78.97644805908203,79.97505950927734,1094400.0
2011-05-24,79.49495697021484,79.36052703857422,79.1204833984375,79.82142639160156,708700.0
2011-05-25,79.00525665283203,78.52515411376953,78.50595092773438,79.22610473632812,860600.0
2011-05-26,78.36192321777344,78.06426239013672,77.74739074707031,78.71719360351562,734700.0
2011-05-27,78.15068054199219,78.3523178100586,77.73779296875,78.4483413696289,534700.0
2011-05-31,78.82281494140625,78.40032958984375,78.05465698242188,79.19729614257812,1277400.0
2011-06-01,78.3523178100586,77.20008087158203,77.16167449951172,78.55396270751953,914300.0
2011-06-02,77.20008087158203,77.14247131347656,77.08485412597656,78.03545379638672,824600.0
2011-06-03,76.27828979492188,76.30709075927734,75.94221496582031,76.92162322998047,756000.0
2011-06-06,75.98062896728516,76.23027801513672,75.80779266357422,76.76799011230469,510500.0
2011-06-07,76.51834106445312,76.4127197265625,76.29749298095703,77.4881362915039,867600.0
2011-06-08,76.37430572509766,76.1534652709961,75.97102355957031,76.5471420288086,646700.0
2011-06-09,76.45112609863281,76.94082641601562,76.03823852539062,77.10405731201172,493300.0
2011-06-10,76.50873565673828,75.7405776977539,75.7021713256836,76.53754425048828,607200.0
2011-06-13,76.06704711914062,76.81600189208984,76.00942993164062,77.04644775390625,757900.0
2011-06-14,77.44013214111328,77.88182067871094,77.14247131347656,78.28510284423828,779500.0
2011-06-15,77.2576904296875,77.77619934082031,77.0368423461914,77.85301971435547,1051800.0
2011-06-16,77.77619934082031,78.53475952148438,77.77619934082031,79.08206939697266,1298300.0
2011-06-17,79.13008117675781,78.611572265625,78.50595092773438,79.61978149414062,1130900.0
2011-06-20,78.47714233398438,79.0916748046875,78.04505920410156,79.3221206665039,674500.0
2011-06-21,79.43734741210938,79.10127258300781,78.92843627929688,79.59098052978516,853700.0
2011-06-22,78.97644805908203,82.77883911132812,78.88043212890625,84.19033813476562,4115900.0
2011-06-23,81.78023529052734,81.54978942871094,80.04227447509766,82.0202865600586,1679000.0
2011-06-24,81.74182891845703,81.17530822753906,80.68560791015625,82.13550567626953,935800.0
2011-06-27,81.16570281982422,81.20411682128906,80.76242065429688,81.5113754272461,561500.0
2011-06-28,81.36734771728516,82.35635375976562,81.0888900756836,82.4139633178711,824500.0
2011-06-29,82.49078369140625,83.47018432617188,82.0586929321289,83.8350601196289,977000.0
2011-06-30,83.71023559570312,83.96949005126953,83.58541107177734,84.71844482421875,745000.0
2011-07-01,84.11351776123047,84.7952651977539,83.64302062988281,85.02571105957031,751900.0
2011-07-05,84.49759674072266,83.3165512084961,83.12451171875,84.49759674072266,851800.0
2011-07-06,83.04769897460938,83.01889038085938,82.39476013183594,83.71023559570312,1084700.0
2011-07-07,83.75824737548828,82.9324722290039,82.250732421875,83.80625915527344,985200.0
2011-07-08,82.4139633178711,81.88585662841797,81.49217224121094,82.85565948486328,976600.0
2011-07-11,81.17530822753906,80.93525695800781,80.72401428222656,81.66500854492188,838900.0
2011-07-12,80.91605377197266,80.82003021240234,80.42635345458984,81.5785903930664,759900.0
2011-07-13,81.1561050415039,80.62799072265625,80.39754486083984,82.00108337402344,796900.0
2011-07-14,80.83924102783203,79.0916748046875,79.00525665283203,80.8968505859375,911000.0
2011-07-15,79.3221206665039,78.76520538330078,78.1602783203125,79.36052703857422,705500.0
2011-07-18,78.43873596191406,77.77619934082031,76.91201782226562,78.53475952148438,649400.0
2011-07-19,77.9394302368164,78.28510284423828,77.82421112060547,78.52515411376953,529800.0
2011-07-20,78.669189453125,78.8996353149414,78.669189453125,79.57177734375,647300.0
2011-07-21,79.13008117675781,80.2823257446289,79.04366302490234,80.78162384033203,506500.0
2011-07-22,79.85983276367188,79.60057830810547,78.75560760498047,80.11908721923828,626400.0
2011-07-25,79.05326843261719,78.82281494140625,78.63077545166016,79.59098052978516,542100.0
2011-07-26,78.8996353149414,77.67057800292969,77.53614807128906,78.8996353149414,718000.0
2011-07-27,77.3153076171875,75.97102355957031,75.75978088378906,77.3153076171875,874800.0
2011-07-28,79.21649932861328,76.71038055419922,76.6143569946289,79.3125228881836,1576200.0
2011-07-29,75.94221496582031,75.97102355957031,75.18366241455078,77.65137481689453,1127900.0
2011-08-01,76.42231750488281,73.56092071533203,73.35928344726562,76.42231750488281,1849800.0
2011-08-02,73.34967803955078,71.27564239501953,71.25643920898438,73.46490478515625,2035500.0
2011-08-03,71.60211181640625,70.27703857421875,69.614501953125,71.85176849365234,2149100.0
2011-08-04,69.67211151123047,67.5212631225586,67.47325134277344,69.73932647705078,2420900.0
2011-08-05,68.05897521972656,67.14678955078125,66.31140899658203,68.2318115234375,2067300.0
2011-08-08,65.60086059570312,62.9315071105957,62.921905517578125,66.54186248779297,1863100.0
2011-08-09,62.835487365722656,65.57205963134766,61.54882049560547,65.80250549316406,2381000.0
2011-08-10,64.48703002929688,61.68324661254883,61.63523864746094,64.54464721679688,2118200.0
2011-08-11,62.019317626953125,64.63106536865234,61.84648132324219,65.3608169555664,1588500.0
2011-08-12,64.72708129882812,66.2345962524414,64.63106536865234,66.70509338378906,1173400.0
2011-08-15,66.52265930175781,66.85872650146484,65.7160873413086,67.1083755493164,1104200.0
2011-08-16,66.12897491455078,64.95752716064453,64.55424499511719,66.24420166015625,1457400.0
2011-08-17,65.16877746582031,64.8423080444336,64.56385040283203,65.43762969970703,1387000.0
2011-08-18,63.14275360107422,61.7696647644043,61.36638259887695,63.14275360107422,1331800.0
2011-08-19,60.963096618652344,60.502201080322266,60.4445915222168,62.172950744628906,1716100.0
2011-08-22,61.3471794128418,61.26076126098633,61.00150680541992,61.92329788208008,1523600.0
2011-08-23,61.45280075073242,61.520015716552734,61.15513610839844,61.721656799316406,2231000.0
2011-08-24,61.414390563964844,62.787479400634766,61.30876922607422,62.845088958740234,1715900.0
2011-08-25,63.133148193359375,61.15513610839844,61.05911636352539,63.30598449707031,1408700.0
2011-08-26,60.751853942871094,62.03852081298828,59.66682815551758,62.19215393066406,1400600.0
2011-08-29,62.77787780761719,63.22917175292969,62.336185455322266,63.248374938964844,1278000.0
2011-08-30,63.01792526245117,64.55424499511719,62.393795013427734,64.8134994506836,1676600.0
2011-08-31,65.00553894042969,65.12076568603516,64.6214599609375,65.91773223876953,1455300.0
