Date,mlmopen,mlmclose,mlmlow,mlmhigh,mlmvolume
2010-06-15,92.5999984741211,93.0199966430664,91.77999877929688,93.2300033569336,513000.0
2010-06-16,92.68000030517578,92.86000061035156,91.44999694824219,93.77999877929688,607600.0
2010-06-17,93.25,92.05000305175781,90.76000213623047,93.61000061035156,426100.0
2010-06-18,92.12000274658203,92.16999816894531,91.94999694824219,93.0,222800.0
2010-06-21,94.0,92.61000061035156,92.01000213623047,94.6500015258789,326200.0
2010-06-22,92.30999755859375,89.33999633789062,89.08000183105469,92.7699966430664,421500.0
2010-06-23,89.26000213623047,90.13999938964844,88.01000213623047,90.9000015258789,490600.0
2010-06-24,89.6500015258789,88.0,87.83000183105469,89.8499984741211,399100.0
2010-06-25,88.11000061035156,88.62000274658203,86.69999694824219,88.94000244140625,949700.0
2010-06-28,88.2300033569336,87.94999694824219,87.87999725341797,89.23999786376953,335100.0
2010-06-29,86.33000183105469,85.4000015258789,83.54000091552734,86.33000183105469,1027900.0
2010-06-30,85.04000091552734,84.80999755859375,84.12000274658203,86.08000183105469,1225600.0
2010-07-01,84.6500015258789,85.29000091552734,83.38999938964844,86.13999938964844,1307300.0
2010-07-02,85.77999877929688,85.9000015258789,84.8499984741211,86.5999984741211,512700.0
2010-07-06,87.66000366210938,87.12000274658203,86.05000305175781,88.88999938964844,962300.0
2010-07-07,87.06999969482422,85.75,85.19000244140625,87.06999969482422,1422100.0
2010-07-08,86.20999908447266,85.08999633789062,84.43000030517578,86.7699966430664,951600.0
2010-07-09,85.22000122070312,86.63999938964844,85.08999633789062,87.06999969482422,416100.0
2010-07-12,86.22000122070312,84.55999755859375,84.16999816894531,86.47000122070312,449200.0
2010-07-13,85.61000061035156,86.77999877929688,85.44999694824219,87.1500015258789,687500.0
2010-07-14,86.72000122070312,86.2300033569336,85.25,86.72000122070312,429400.0
2010-07-15,86.05000305175781,85.80999755859375,84.16999816894531,86.06999969482422,353700.0
2010-07-16,85.06999969482422,82.36000061035156,81.80999755859375,85.33000183105469,1016100.0
2010-07-19,83.01000213623047,82.29000091552734,81.5,83.11000061035156,709300.0
2010-07-20,81.48999786376953,84.56999969482422,80.80999755859375,84.91000366210938,642100.0
2010-07-21,84.81999969482422,83.93000030517578,83.23999786376953,85.5,620700.0
2010-07-22,85.29000091552734,85.69999694824219,84.83000183105469,86.30999755859375,452400.0
2010-07-23,85.31999969482422,87.11000061035156,85.0,87.29000091552734,309300.0
2010-07-26,87.41000366210938,88.4000015258789,86.87999725341797,88.63999938964844,307100.0
2010-07-27,88.72000122070312,86.33999633789062,86.25,88.7699966430664,440200.0
2010-07-28,85.94999694824219,85.43000030517578,84.83000183105469,86.2699966430664,388100.0
2010-07-29,85.8499984741211,84.41000366210938,83.45999908447266,86.12999725341797,419700.0
2010-07-30,83.48999786376953,85.4000015258789,82.83999633789062,85.87000274658203,542900.0
2010-08-02,87.08000183105469,87.37999725341797,86.26000213623047,88.72000122070312,796100.0
2010-08-03,85.0199966430664,82.41000366210938,82.05000305175781,87.37999725341797,1562100.0
2010-08-04,82.12000274658203,81.58999633789062,79.94000244140625,82.97000122070312,981000.0
2010-08-05,81.16999816894531,82.19000244140625,80.83999633789062,82.44000244140625,675600.0
2010-08-06,81.44000244140625,82.61000061035156,81.20999908447266,82.80999755859375,427300.0
2010-08-09,82.83999633789062,82.86000061035156,82.05999755859375,83.26000213623047,277000.0
2010-08-10,81.72000122070312,81.83000183105469,80.83999633789062,82.30000305175781,526200.0
2010-08-11,80.08000183105469,79.02999877929688,78.41999816894531,80.56999969482422,776700.0
2010-08-12,78.41000366210938,78.06999969482422,77.3499984741211,78.80999755859375,882600.0
2010-08-13,77.94000244140625,77.77999877929688,77.75,78.81999969482422,464400.0
2010-08-16,77.20999908447266,76.61000061035156,76.0999984741211,78.0999984741211,759600.0
2010-08-17,77.63999938964844,78.63999938964844,77.2300033569336,79.13999938964844,774600.0
2010-08-18,78.44000244140625,78.91000366210938,78.05999755859375,79.81999969482422,401700.0
2010-08-19,79.04000091552734,76.94999694824219,76.54000091552734,79.04000091552734,469000.0
2010-08-20,76.51000213623047,77.76000213623047,76.01000213623047,77.87000274658203,375800.0
2010-08-23,78.37999725341797,76.80000305175781,76.69999694824219,78.7300033569336,464400.0
2010-08-24,75.5999984741211,72.61000061035156,72.37000274658203,75.5999984741211,1587100.0
2010-08-25,72.18000030517578,73.05000305175781,71.5,73.51000213623047,842800.0
2010-08-26,73.30000305175781,73.12000274658203,72.66000366210938,74.23999786376953,355800.0
2010-08-27,73.72000122070312,75.16000366210938,72.62999725341797,75.33000183105469,338300.0
2010-08-30,74.66999816894531,73.12000274658203,73.0,74.66999816894531,309300.0
2010-08-31,72.9000015258789,73.19999694824219,72.45999908447266,73.55999755859375,514500.0
2010-09-01,74.0999984741211,75.6500015258789,74.0199966430664,75.87000274658203,596200.0
2010-09-02,75.73999786376953,77.1500015258789,75.5,77.23999786376953,273500.0
2010-09-03,78.33999633789062,77.27999877929688,76.83999633789062,79.69999694824219,413800.0
2010-09-07,77.88999938964844,78.79000091552734,77.88999938964844,80.68000030517578,1229300.0
2010-09-08,78.87999725341797,77.01000213623047,76.8499984741211,79.0999984741211,672800.0
2010-09-09,78.08000183105469,77.18000030517578,76.52999877929688,78.22000122070312,389200.0
2010-09-10,77.18000030517578,77.3499984741211,76.9800033569336,77.83000183105469,250700.0
2010-09-13,78.33999633789062,78.55000305175781,77.55999755859375,79.25,310900.0
2010-09-14,79.22000122070312,77.6500015258789,77.55999755859375,79.58999633789062,281000.0
2010-09-15,77.13999938964844,76.87000274658203,76.62999725341797,77.7699966430664,330000.0
2010-09-16,76.80000305175781,76.37000274658203,75.61000061035156,77.22000122070312,290900.0
2010-09-17,75.41000366210938,75.30000305175781,74.83000183105469,75.86000061035156,585400.0
2010-09-20,75.70999908447266,75.43000030517578,74.77999877929688,75.97000122070312,491800.0
2010-09-21,75.88999938964844,76.3499984741211,75.88999938964844,77.87000274658203,694700.0
2010-09-22,76.30999755859375,75.48999786376953,75.26000213623047,76.97000122070312,313600.0
2010-09-23,74.72000122070312,74.33999633789062,73.9800033569336,75.31999969482422,365100.0
2010-09-24,75.62999725341797,76.44000244140625,74.88999938964844,76.80999755859375,418200.0
2010-09-27,76.61000061035156,75.93000030517578,75.55000305175781,76.6500015258789,162600.0
2010-09-28,76.0,76.12000274658203,74.77999877929688,76.33999633789062,417100.0
2010-09-29,75.91000366210938,77.0,75.62999725341797,77.05999755859375,416900.0
2010-09-30,77.63999938964844,76.97000122070312,76.94000244140625,78.18000030517578,425000.0
2010-10-01,77.87999725341797,78.18000030517578,77.2699966430664,78.5,518800.0
2010-10-04,77.9000015258789,77.58999633789062,76.94000244140625,78.16999816894531,426300.0
2010-10-05,78.4800033569336,78.58000183105469,77.97000122070312,79.23999786376953,369300.0
2010-10-06,77.68000030517578,79.2300033569336,77.48999786376953,79.55999755859375,349400.0
2010-10-07,79.86000061035156,78.37000274658203,77.80999755859375,79.86000061035156,464700.0
2010-10-08,78.38999938964844,78.95999908447266,77.58000183105469,79.26000213623047,616700.0
2010-10-11,79.12999725341797,79.25,78.9000015258789,79.6500015258789,545500.0
2010-10-12,78.81999969482422,78.0999984741211,77.38999938964844,79.01000213623047,372600.0
2010-10-13,78.9000015258789,78.37999725341797,77.7699966430664,79.08000183105469,404700.0
2010-10-14,78.44000244140625,78.75,78.19000244140625,79.56999969482422,349100.0
2010-10-15,80.20999908447266,79.54000091552734,78.45999908447266,80.20999908447266,466000.0
2010-10-18,79.87999725341797,78.66000366210938,78.37000274658203,79.87999725341797,285100.0
2010-10-19,77.08000183105469,77.83999633789062,77.0,79.16000366210938,548600.0
2010-10-20,77.93000030517578,78.54000091552734,77.52999877929688,78.88999938964844,354600.0
2010-10-21,79.06999969482422,78.86000061035156,77.9800033569336,79.3499984741211,335300.0
2010-10-22,78.88999938964844,78.91000366210938,78.25,79.16000366210938,240300.0
2010-10-25,79.91000366210938,79.91000366210938,79.62000274658203,80.80999755859375,360000.0
2010-10-26,79.63999938964844,80.41000366210938,79.45999908447266,81.70999908447266,435200.0
2010-10-27,80.18000030517578,80.16999816894531,78.43000030517578,80.25,330800.0
2010-10-28,81.36000061035156,79.87000274658203,79.41999816894531,81.36000061035156,242100.0
2010-10-29,79.83999633789062,80.4800033569336,79.12999725341797,80.87000274658203,311900.0
2010-11-01,81.47000122070312,80.26000213623047,79.66000366210938,81.47000122070312,414000.0
2010-11-02,79.54000091552734,82.69000244140625,79.54000091552734,83.88999938964844,844100.0
2010-11-03,82.41999816894531,82.27999877929688,81.16000366210938,82.80000305175781,554000.0
2010-11-04,83.7300033569336,85.6500015258789,83.13999938964844,85.87000274658203,479000.0
2010-11-05,85.62999725341797,86.95999908447266,85.41000366210938,88.30999755859375,421300.0
2010-11-08,86.93000030517578,89.06999969482422,86.44999694824219,89.26000213623047,621500.0
2010-11-09,89.0999984741211,89.16000366210938,88.36000061035156,89.87999725341797,526100.0
2010-11-10,89.0,88.58999633789062,86.69999694824219,89.05999755859375,412400.0
2010-11-11,87.87000274658203,88.0,87.47000122070312,88.37000274658203,274500.0
2010-11-12,87.2300033569336,86.16000366210938,85.95999908447266,88.37000274658203,346500.0
2010-11-15,86.87000274658203,85.6500015258789,85.58000183105469,87.13999938964844,266200.0
2010-11-16,85.16000366210938,84.0199966430664,83.5,85.97000122070312,448800.0
2010-11-17,84.20999908447266,84.91000366210938,83.66999816894531,85.33000183105469,228700.0
2010-11-18,86.37000274658203,85.16999816894531,85.05999755859375,86.62000274658203,221300.0
2010-11-19,84.9800033569336,85.12000274658203,84.68000030517578,85.47000122070312,142400.0
2010-11-22,84.69999694824219,85.7699966430664,84.51000213623047,85.95999908447266,205700.0
2010-11-23,85.44000244140625,85.4800033569336,84.3499984741211,85.77999877929688,265900.0
2010-11-24,85.94999694824219,86.97000122070312,85.94999694824219,87.16000366210938,219100.0
2010-11-26,86.41000366210938,85.13999938964844,84.97000122070312,86.41000366210938,127300.0
2010-11-29,84.83999633789062,85.08999633789062,83.76000213623047,85.37000274658203,148200.0
2010-11-30,84.12999725341797,84.54000091552734,84.0,85.2699966430664,278600.0
2010-12-01,85.62000274658203,88.38999938964844,85.62000274658203,88.66000366210938,368100.0
2010-12-02,88.63999938964844,90.1500015258789,88.41000366210938,91.13999938964844,428000.0
2010-12-03,89.68000030517578,89.61000061035156,88.51000213623047,90.37000274658203,351600.0
2010-12-06,89.55999755859375,88.9000015258789,88.4000015258789,89.55999755859375,177200.0
2010-12-07,90.37999725341797,89.02999877929688,88.94000244140625,90.37999725341797,266400.0
2010-12-08,89.3499984741211,88.98999786376953,88.13999938964844,89.5199966430664,167500.0
2010-12-09,89.58999633789062,89.51000213623047,88.91000366210938,89.8499984741211,259600.0
2010-12-10,89.91000366210938,90.5,89.5999984741211,90.94999694824219,179600.0
2010-12-13,90.6500015258789,91.75,90.6500015258789,92.2300033569336,313800.0
2010-12-14,91.66999816894531,93.58999633789062,91.66999816894531,93.61000061035156,568500.0
2010-12-15,93.41999816894531,93.54000091552734,93.18000030517578,94.81999969482422,536100.0
2010-12-16,93.81999969482422,94.80000305175781,93.41999816894531,94.98999786376953,252500.0
2010-12-17,94.88999938964844,93.73999786376953,93.7300033569336,95.0,397900.0
2010-12-20,93.79000091552734,93.08000183105469,92.83999633789062,94.0,373800.0
2010-12-21,93.3499984741211,93.91999816894531,93.3499984741211,94.51000213623047,287700.0
2010-12-22,94.08000183105469,93.75,93.31999969482422,94.37000274658203,206400.0
2010-12-23,93.7699966430664,92.68000030517578,92.47000122070312,93.9000015258789,187300.0
2010-12-27,92.45999908447266,93.4000015258789,92.18000030517578,93.70999908447266,136000.0
2010-12-28,93.48999786376953,93.13999938964844,92.77999877929688,93.56999969482422,203200.0
2010-12-29,93.2300033569336,94.0,93.2300033569336,94.04000091552734,189500.0
2010-12-30,93.62000274658203,92.9800033569336,92.87999725341797,94.37000274658203,231900.0
2010-12-31,93.01000213623047,92.23999786376953,92.19000244140625,94.0,288400.0
2011-01-03,92.97000122070312,93.0,92.66999816894531,93.91000366210938,344900.0
2011-01-04,90.41000366210938,86.9800033569336,85.94999694824219,90.41000366210938,989700.0
2011-01-05,86.4800033569336,84.7300033569336,84.58000183105469,86.4800033569336,1001000.0
2011-01-06,84.5,82.8499984741211,81.80000305175781,84.5999984741211,1167900.0
2011-01-07,83.0999984741211,81.62000274658203,81.25,84.04000091552734,919100.0
2011-01-10,81.47000122070312,82.66999816894531,80.37999725341797,83.30000305175781,572700.0
2011-01-11,82.80000305175781,82.97000122070312,82.41000366210938,83.54000091552734,223300.0
2011-01-12,82.93000030517578,83.5999984741211,82.93000030517578,84.48999786376953,426500.0
2011-01-13,83.37999725341797,83.13999938964844,82.9000015258789,83.68000030517578,312100.0
2011-01-14,82.87000274658203,83.88999938964844,82.47000122070312,84.0999984741211,620800.0
2011-01-18,83.87999725341797,83.9800033569336,83.04000091552734,84.11000061035156,428800.0
2011-01-19,83.79000091552734,83.5,83.1500015258789,84.12999725341797,614200.0
2011-01-20,83.08000183105469,83.3499984741211,83.08000183105469,84.62000274658203,530700.0
2011-01-21,84.06999969482422,83.52999877929688,82.5999984741211,84.48999786376953,417200.0
2011-01-24,83.4800033569336,84.91999816894531,83.4800033569336,86.16000366210938,671400.0
2011-01-25,84.30999755859375,84.54000091552734,83.51000213623047,85.62000274658203,382200.0
2011-01-26,84.9000015258789,84.4000015258789,83.37999725341797,85.05999755859375,469600.0
2011-01-27,84.13999938964844,84.70999908447266,83.7300033569336,85.05000305175781,272200.0
2011-01-28,84.69999694824219,82.29000091552734,81.80000305175781,84.91999816894531,501800.0
2011-01-31,82.51000213623047,83.5,82.0,83.81999969482422,576000.0
2011-02-01,83.66999816894531,83.83000183105469,83.12000274658203,85.05000305175781,673400.0
2011-02-02,83.9000015258789,84.22000122070312,83.41999816894531,85.08000183105469,284300.0
2011-02-03,83.94999694824219,86.20999908447266,82.22000122070312,86.5999984741211,746200.0
2011-02-04,86.4000015258789,86.0,84.98999786376953,86.94999694824219,386200.0
2011-02-07,86.20999908447266,88.62000274658203,86.20999908447266,89.06999969482422,548200.0
2011-02-08,91.41000366210938,90.6500015258789,90.33999633789062,94.30999755859375,673800.0
2011-02-09,88.69000244140625,88.12999725341797,86.05999755859375,89.29000091552734,611900.0
2011-02-10,87.91000366210938,88.7699966430664,87.80000305175781,89.20999908447266,214000.0
2011-02-11,88.3499984741211,89.54000091552734,87.6500015258789,89.62000274658203,292300.0
2011-02-14,89.33999633789062,90.80000305175781,88.83999633789062,91.13999938964844,501500.0
2011-02-15,90.97000122070312,89.5,89.31999969482422,91.75,379200.0
2011-02-16,89.95999908447266,91.58999633789062,89.7300033569336,92.25,660000.0
2011-02-17,91.37000274658203,92.08000183105469,90.76000213623047,92.44999694824219,487400.0
2011-02-18,92.2300033569336,92.13999938964844,90.93000030517578,93.05000305175781,359700.0
2011-02-22,90.91000366210938,88.38999938964844,88.27999877929688,94.19999694824219,301700.0
2011-02-23,88.62999725341797,86.77999877929688,85.45999908447266,89.06999969482422,320300.0
2011-02-24,86.72000122070312,87.04000091552734,85.83999633789062,88.30999755859375,275100.0
2011-02-25,87.06999969482422,88.08000183105469,86.69999694824219,88.33000183105469,228500.0
2011-02-28,88.5999984741211,88.86000061035156,88.43000030517578,89.62999725341797,339900.0
2011-03-01,89.45999908447266,86.25,86.0,89.69999694824219,304600.0
2011-03-02,86.26000213623047,86.12000274658203,85.69000244140625,87.37999725341797,354600.0
2011-03-03,87.19000244140625,86.81999969482422,85.7699966430664,87.8499984741211,333400.0
2011-03-04,86.94000244140625,86.44999694824219,85.44000244140625,87.62999725341797,229900.0
2011-03-07,86.72000122070312,85.1500015258789,84.94999694824219,86.94999694824219,278500.0
2011-03-08,85.52999877929688,86.05999755859375,85.01000213623047,86.94000244140625,325200.0
2011-03-09,85.9800033569336,85.58000183105469,84.88999938964844,86.30000305175781,234200.0
2011-03-10,84.41999816894531,84.25,83.62000274658203,84.69000244140625,329000.0
2011-03-11,83.7300033569336,84.91999816894531,83.7300033569336,85.5,126700.0
2011-03-14,84.66999816894531,84.77999877929688,83.80999755859375,85.66999816894531,179000.0
2011-03-15,82.2699966430664,85.6500015258789,82.0,86.54000091552734,483400.0
2011-03-16,85.29000091552734,83.86000061035156,83.48999786376953,85.45999908447266,306100.0
2011-03-17,85.47000122070312,84.33000183105469,84.05000305175781,85.69000244140625,204400.0
2011-03-18,85.4000015258789,84.83000183105469,84.13999938964844,85.98999786376953,356100.0
2011-03-21,86.13999938964844,85.56999969482422,85.02999877929688,86.30999755859375,290900.0
2011-03-22,85.37000274658203,84.2699966430664,83.72000122070312,85.88999938964844,340300.0
2011-03-23,84.06999969482422,84.38999938964844,83.37000274658203,84.72000122070312,431600.0
2011-03-24,84.95999908447266,87.29000091552734,84.58000183105469,87.4000015258789,403000.0
2011-03-25,87.69999694824219,88.19000244140625,87.22000122070312,88.69000244140625,211300.0
2011-03-28,88.5999984741211,87.83999633789062,87.68000030517578,88.5999984741211,207900.0
2011-03-29,87.54000091552734,88.33000183105469,87.12999725341797,89.02999877929688,234000.0
2011-03-30,88.7300033569336,89.3499984741211,88.05999755859375,89.81999969482422,148000.0
2011-03-31,89.08000183105469,89.66999816894531,88.72000122070312,90.0199966430664,162500.0
2011-04-01,90.37999725341797,91.19000244140625,90.19000244140625,91.61000061035156,505600.0
2011-04-04,91.16999816894531,89.27999877929688,88.7300033569336,91.16999816894531,269000.0
2011-04-05,89.7300033569336,90.44999694824219,89.01000213623047,90.54000091552734,202000.0
2011-04-06,90.98999786376953,91.16999816894531,90.5199966430664,91.5199966430664,183800.0
2011-04-07,91.0199966430664,90.93000030517578,90.80000305175781,92.31999969482422,249100.0
2011-04-08,91.58000183105469,90.11000061035156,89.6500015258789,91.80000305175781,315300.0
2011-04-11,90.0199966430664,88.44999694824219,88.0,90.0199966430664,266700.0
2011-04-12,87.69999694824219,88.0,87.58000183105469,88.88999938964844,323900.0
2011-04-13,88.70999908447266,88.70999908447266,87.5999984741211,88.91000366210938,338000.0
2011-04-14,88.08999633789062,88.72000122070312,87.62000274658203,88.8499984741211,236200.0
2011-04-15,88.7699966430664,89.01000213623047,88.20999908447266,89.72000122070312,127200.0
2011-04-18,87.61000061035156,86.55999755859375,86.3499984741211,87.80000305175781,479200.0
2011-04-19,86.87999725341797,86.55999755859375,85.63999938964844,87.08999633789062,248500.0
2011-04-20,87.79000091552734,87.98999786376953,87.08999633789062,88.33000183105469,247600.0
2011-04-21,88.6500015258789,90.20999908447266,88.56999969482422,90.3499984741211,304200.0
2011-04-25,90.23999786376953,90.93000030517578,89.79000091552734,91.05000305175781,346600.0
2011-04-26,91.7300033569336,91.66999816894531,91.44999694824219,92.05000305175781,399800.0
2011-04-27,91.66999816894531,92.05999755859375,91.30999755859375,92.22000122070312,631100.0
2011-04-28,91.75,91.5199966430664,91.11000061035156,92.37000274658203,237500.0
2011-04-29,91.44999694824219,91.19000244140625,91.0,92.19999694824219,317000.0
2011-05-02,91.56999969482422,90.91999816894531,90.88999938964844,92.0,448700.0
2011-05-03,90.79000091552734,89.11000061035156,88.16000366210938,90.9800033569336,677400.0
2011-05-04,89.01000213623047,87.97000122070312,86.87000274658203,89.66000366210938,428400.0
2011-05-05,87.31999969482422,86.9800033569336,86.61000061035156,88.69999694824219,338300.0
2011-05-06,88.04000091552734,87.19000244140625,86.91000366210938,88.52999877929688,233200.0
2011-05-09,87.02999877929688,86.68000030517578,86.25,87.36000061035156,219000.0
2011-05-10,87.19999694824219,88.36000061035156,86.7699966430664,88.47000122070312,440200.0
2011-05-11,88.29000091552734,87.56999969482422,86.01000213623047,88.30999755859375,425800.0
2011-05-12,87.30999755859375,86.9000015258789,86.0,87.66000366210938,170000.0
2011-05-13,87.13999938964844,86.47000122070312,85.86000061035156,87.13999938964844,186700.0
2011-05-16,85.93000030517578,86.75,85.93000030517578,87.19999694824219,255200.0
2011-05-17,86.37000274658203,86.52999877929688,86.33999633789062,87.31999969482422,292700.0
2011-05-18,86.66000366210938,86.6500015258789,85.76000213623047,86.97000122070312,238400.0
2011-05-19,86.97000122070312,86.8499984741211,85.91000366210938,87.37999725341797,118800.0
2011-05-20,86.54000091552734,86.27999877929688,85.87000274658203,86.88999938964844,207900.0
2011-05-23,84.69999694824219,85.19999694824219,84.5,85.88999938964844,181900.0
2011-05-24,85.41999816894531,84.93000030517578,84.44000244140625,85.51000213623047,313500.0
2011-05-25,84.6500015258789,83.55999755859375,83.20999908447266,84.6500015258789,762800.0
2011-05-26,83.1500015258789,83.22000122070312,81.9800033569336,83.27999877929688,833400.0
2011-05-27,82.54000091552734,84.13999938964844,82.54000091552734,84.68000030517578,520400.0
2011-05-31,84.7699966430664,85.66000366210938,84.5,85.75,344400.0
2011-06-01,85.66000366210938,84.2300033569336,84.16000366210938,85.66000366210938,484600.0
2011-06-02,84.16999816894531,83.68000030517578,83.37000274658203,84.56999969482422,139000.0
2011-06-03,82.54000091552734,82.01000213623047,81.77999877929688,82.98999786376953,279000.0
2011-06-06,81.76000213623047,81.05000305175781,80.66999816894531,81.83999633789062,233500.0
2011-06-07,81.81999969482422,81.01000213623047,80.5199966430664,81.8499984741211,192000.0
2011-06-08,80.75,80.45999908447266,80.27999877929688,81.12999725341797,172000.0
2011-06-09,80.55000305175781,80.6500015258789,80.16000366210938,81.05999755859375,251400.0
2011-06-10,80.23999786376953,79.06999969482422,78.75,80.4000015258789,207000.0
2011-06-13,79.16000366210938,79.37000274658203,78.94999694824219,79.93000030517578,195000.0
2011-06-14,80.26000213623047,82.37999725341797,80.26000213623047,82.9000015258789,692300.0
2011-06-15,81.23999786376953,79.76000213623047,79.16999816894531,81.6500015258789,481200.0
2011-06-16,79.80000305175781,79.98999786376953,79.12999725341797,81.04000091552734,325300.0
2011-06-17,80.48999786376953,80.86000061035156,79.93000030517578,81.11000061035156,304000.0
2011-06-20,80.44000244140625,81.30000305175781,79.98999786376953,82.0,251800.0
2011-06-21,81.76000213623047,82.37000274658203,81.37000274658203,82.63999938964844,178200.0
2011-06-22,81.86000061035156,81.23999786376953,81.13999938964844,81.98999786376953,188800.0
2011-06-23,80.06999969482422,81.11000061035156,79.30999755859375,81.23999786376953,355000.0
2011-06-24,81.36000061035156,79.45999908447266,78.94000244140625,81.45999908447266,690300.0
2011-06-27,79.6500015258789,79.36000061035156,78.94999694824219,80.30999755859375,195200.0
2011-06-28,79.7699966430664,80.33999633789062,79.4800033569336,80.73999786376953,230900.0
2011-06-29,80.80000305175781,80.05000305175781,79.66000366210938,81.16999816894531,294100.0
2011-06-30,80.16000366210938,79.97000122070312,79.81999969482422,80.55000305175781,484500.0
2011-07-01,80.06999969482422,81.11000061035156,79.58000183105469,82.0199966430664,413900.0
2011-07-05,81.18000030517578,81.37000274658203,79.88999938964844,81.72000122070312,388100.0
2011-07-06,81.18000030517578,80.55999755859375,80.45999908447266,82.6500015258789,442700.0
2011-07-07,81.45999908447266,80.83999633789062,80.19999694824219,81.68000030517578,447800.0
2011-07-08,79.94999694824219,79.75,78.9000015258789,80.38999938964844,619700.0
2011-07-11,78.70999908447266,77.66000366210938,77.12000274658203,78.7699966430664,588300.0
2011-07-12,78.26000213623047,78.4000015258789,77.5999984741211,78.83999633789062,764000.0
2011-07-13,78.83000183105469,78.95999908447266,78.72000122070312,79.91000366210938,547600.0
2011-07-14,79.5,77.51000213623047,77.23999786376953,79.72000122070312,494500.0
2011-07-15,77.66999816894531,77.75,76.7300033569336,77.87000274658203,381000.0
2011-07-18,77.3499984741211,76.2300033569336,75.95999908447266,77.58999633789062,296300.0
2011-07-19,76.63999938964844,77.13999938964844,76.63999938964844,77.73999786376953,373600.0
2011-07-20,77.18000030517578,77.76000213623047,77.01000213623047,77.88999938964844,309400.0
2011-07-21,78.06999969482422,79.08000183105469,78.06999969482422,79.43000030517578,271800.0
2011-07-22,78.76000213623047,79.16000366210938,77.58000183105469,79.70999908447266,423000.0
2011-07-25,78.05000305175781,78.81999969482422,78.05000305175781,79.69000244140625,161300.0
2011-07-26,78.5199966430664,78.3499984741211,77.77999877929688,78.69000244140625,258600.0
2011-07-27,78.18000030517578,76.91999816894531,76.7300033569336,78.47000122070312,415000.0
2011-07-28,76.9800033569336,75.80999755859375,75.58999633789062,77.20999908447266,388100.0
2011-07-29,74.6500015258789,75.62000274658203,74.61000061035156,76.19000244140625,485600.0
2011-08-01,76.44000244140625,74.41000366210938,73.94000244140625,76.63999938964844,521600.0
2011-08-02,73.36000061035156,69.9800033569336,69.87000274658203,73.37000274658203,1369300.0
2011-08-03,70.9000015258789,70.5199966430664,69.05999755859375,72.19000244140625,2079900.0
2011-08-04,69.5,68.55999755859375,68.54000091552734,70.54000091552734,1153100.0
2011-08-05,69.3499984741211,67.62999725341797,66.8499984741211,69.72000122070312,1903000.0
2011-08-08,63.779998779296875,66.91000366210938,63.77000045776367,67.69999694824219,1461600.0
2011-08-09,68.19999694824219,66.5999984741211,62.630001068115234,68.66000366210938,1768600.0
2011-08-10,65.04000091552734,62.4900016784668,62.470001220703125,65.13999938964844,1224900.0
2011-08-11,62.84000015258789,65.43000030517578,62.150001525878906,65.66999816894531,970400.0
2011-08-12,65.79000091552734,64.98999786376953,64.69999694824219,66.41999816894531,490300.0
2011-08-15,65.5999984741211,68.25,65.5999984741211,68.30000305175781,724900.0
2011-08-16,67.55000305175781,68.18000030517578,67.47000122070312,68.62999725341797,683500.0
2011-08-17,68.45999908447266,66.91999816894531,66.56999969482422,69.06999969482422,389700.0
2011-08-18,65.23999786376953,62.0,61.54999923706055,65.25,795000.0
2011-08-19,61.08000183105469,61.88999938964844,60.91999816894531,62.88999938964844,523300.0
2011-08-22,63.36000061035156,62.72999954223633,61.369998931884766,63.52000045776367,480000.0
2011-08-23,63.0,65.8499984741211,62.220001220703125,65.8499984741211,488800.0
2011-08-24,65.41000366210938,67.48999786376953,65.31999969482422,67.76000213623047,414100.0
2011-08-25,67.69999694824219,65.7300033569336,65.56999969482422,67.94999694824219,341400.0
2011-08-26,65.25,66.4800033569336,63.810001373291016,67.05999755859375,396900.0
2011-08-29,67.33000183105469,70.37000274658203,67.33000183105469,70.4000015258789,533100.0
2011-08-30,70.41000366210938,70.94999694824219,68.9000015258789,71.68000030517578,545800.0
2011-08-31,71.5199966430664,70.83000183105469,70.30999755859375,72.66000366210938,574600.0
2011-09-01,70.80000305175781,69.63999938964844,69.4800033569336,71.94999694824219,432300.0
2011-09-02,68.30999755859375,66.13999938964844,65.72000122070312,68.62999725341797,440100.0
2011-09-06,64.54000091552734,69.58999633789062,64.41999816894531,70.97000122070312,1456500.0
2011-09-07,70.45999908447266,70.52999877929688,68.93000030517578,71.12000274658203,1026200.0
2011-09-08,70.08000183105469,69.37999725341797,68.87000274658203,70.55000305175781,553200.0
2011-09-09,68.72000122070312,66.0999984741211,65.55999755859375,68.72000122070312,707700.0
2011-09-12,65.19000244140625,66.7699966430664,64.94999694824219,66.83999633789062,506000.0
2011-09-13,66.05999755859375,67.91000366210938,66.02999877929688,68.19999694824219,596700.0
2011-09-14,68.12000274658203,67.94000244140625,66.31999969482422,69.13999938964844,662000.0
2011-09-15,68.87000274658203,68.83000183105469,68.08999633789062,69.33000183105469,328100.0
2011-09-16,68.9000015258789,68.23999786376953,67.66999816894531,69.86000061035156,398000.0
2011-09-19,67.19000244140625,66.0999984741211,65.23999786376953,67.29000091552734,442400.0
2011-09-20,66.5,64.4000015258789,64.31999969482422,67.08999633789062,433800.0
2011-09-21,64.0999984741211,62.939998626708984,62.939998626708984,64.33999633789062,427200.0
2011-09-22,61.41999816894531,62.25,60.79999923706055,62.560001373291016,867000.0
