Date,ahpiopen,ahpiclose,ahpilow,ahpihigh,ahpivolume
2014-01-15,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,0.0
2014-01-16,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,0.0
2014-01-17,4.639999866485596,4.860000133514404,4.639999866485596,4.860000133514404,300.0
2014-01-21,4.800000190734863,4.960000038146973,4.800000190734863,5.300000190734863,10200.0
2014-01-22,4.960000038146973,5.079999923706055,4.960000038146973,5.260000228881836,3600.0
2014-01-23,5.28000020980835,6.440000057220459,4.920000076293945,6.699999809265137,22600.0
2014-01-24,6.539999961853027,5.5,5.5,7.800000190734863,12600.0
2014-01-27,5.5,5.21999979019165,5.21999979019165,5.5,5400.0
2014-01-28,5.300000190734863,5.199999809265137,5.179999828338623,5.300000190734863,1800.0
2014-01-29,5.199999809265137,4.960000038146973,4.960000038146973,5.199999809265137,3000.0
2014-01-30,5.079999923706055,5.159999847412109,5.079999923706055,5.199999809265137,900.0
2014-01-31,4.920000076293945,5.199999809265137,4.920000076293945,5.199999809265137,1100.0
2014-02-03,5.159999847412109,4.920000076293945,4.920000076293945,5.159999847412109,1900.0
2014-02-04,4.920000076293945,5.059999942779541,4.920000076293945,5.599999904632568,5700.0
2014-02-05,5.039999961853027,4.940000057220459,4.800000190734863,5.039999961853027,1500.0
2014-02-06,4.980000019073486,4.880000114440918,4.880000114440918,5.579999923706055,15200.0
2014-02-07,4.940000057220459,4.920000076293945,4.840000152587891,5.0,6200.0
2014-02-10,5.019999980926514,5.039999961853027,5.019999980926514,5.599999904632568,800.0
2014-02-11,5.039999961853027,5.039999961853027,5.039999961853027,5.039999961853027,0.0
2014-02-12,5.179999828338623,5.039999961853027,5.039999961853027,5.320000171661377,3300.0
2014-02-13,5.260000228881836,5.019999980926514,4.860000133514404,5.559999942779541,12900.0
2014-02-14,4.860000133514404,4.559999942779541,4.559999942779541,4.920000076293945,29700.0
2014-02-18,4.679999828338623,4.480000019073486,4.420000076293945,4.699999809265137,15400.0
2014-02-19,4.5,4.5,4.420000076293945,4.5,8700.0
2014-02-20,4.420000076293945,4.519999980926514,4.420000076293945,4.519999980926514,4000.0
2014-02-21,4.420000076293945,4.659999847412109,4.340000152587891,4.659999847412109,42600.0
2014-02-24,4.519999980926514,4.440000057220459,4.440000057220459,4.559999942779541,2400.0
