Date,manopen,manclose,manlow,manhigh,manvolume
2009-01-23,29.030000686645508,29.770000457763672,28.809999465942383,30.270000457763672,804700.0
2009-01-26,29.8799991607666,30.059999465942383,29.450000762939453,30.93000030517578,647800.0
2009-01-27,30.209999084472656,30.940000534057617,30.059999465942383,31.31999969482422,688300.0
2009-01-28,31.700000762939453,32.29999923706055,31.25,32.84000015258789,970600.0
2009-01-29,31.219999313354492,30.260000228881836,29.979999542236328,31.350000381469727,1079500.0
2009-01-30,30.09000015258789,28.459999084472656,28.139999389648438,30.3799991607666,1604700.0
2009-02-02,28.010000228881836,27.65999984741211,27.049999237060547,28.290000915527344,1418300.0
2009-02-03,27.1299991607666,27.690000534057617,25.1200008392334,27.950000762939453,1468700.0
2009-02-04,27.84000015258789,28.68000030517578,27.56999969482422,29.270000457763672,1150800.0
2009-02-05,28.450000762939453,30.56999969482422,28.450000762939453,31.049999237060547,1455200.0
2009-02-06,30.860000610351562,32.43000030517578,30.520000457763672,32.70000076293945,1552500.0
2009-02-09,32.41999816894531,32.529998779296875,32.0,32.84000015258789,1060400.0
2009-02-10,32.70000076293945,31.719999313354492,31.530000686645508,33.9900016784668,2353900.0
2009-02-11,31.93000030517578,32.0099983215332,31.420000076293945,32.33000183105469,1472400.0
2009-02-12,31.579999923706055,32.529998779296875,31.149999618530273,32.619998931884766,1506300.0
2009-02-13,32.5099983215332,32.27000045776367,32.150001525878906,33.4900016784668,1312400.0
2009-02-17,31.3700008392334,30.959999084472656,30.329999923706055,31.489999771118164,1150000.0
2009-02-18,31.1200008392334,31.260000228881836,30.5,31.56999969482422,843900.0
2009-02-19,31.760000228881836,30.899999618530273,30.729999542236328,32.15999984741211,1249300.0
2009-02-20,30.6299991607666,30.739999771118164,29.860000610351562,31.06999969482422,1547300.0
2009-02-23,31.1299991607666,29.049999237060547,29.010000228881836,31.329999923706055,862500.0
2009-02-24,29.469999313354492,30.309999465942383,28.889999389648438,30.520000457763672,1023300.0
2009-02-25,30.110000610351562,28.809999465942383,28.360000610351562,30.34000015258789,1047900.0
2009-02-26,29.100000381469727,28.049999237060547,27.420000076293945,29.270000457763672,1549900.0
2009-02-27,27.5,27.8799991607666,27.09000015258789,29.0,1336000.0
2009-03-02,27.09000015258789,26.329999923706055,26.1200008392334,27.559999465942383,1099700.0
2009-03-03,26.90999984741211,26.06999969482422,25.739999771118164,26.90999984741211,1244600.0
2009-03-04,26.530000686645508,26.75,25.90999984741211,27.1200008392334,943500.0
2009-03-05,25.959999084472656,24.399999618530273,24.239999771118164,25.959999084472656,1190300.0
2009-03-06,24.90999984741211,24.190000534057617,23.5,24.90999984741211,1342800.0
2009-03-09,23.780000686645508,23.75,23.420000076293945,24.229999542236328,822300.0
2009-03-10,24.760000228881836,25.399999618530273,24.040000915527344,25.399999618530273,1025100.0
2009-03-11,25.299999237060547,25.479999542236328,25.079999923706055,25.959999084472656,1118100.0
2009-03-12,25.360000610351562,27.1200008392334,25.010000228881836,27.190000534057617,935800.0
2009-03-13,27.25,26.950000762939453,26.079999923706055,27.420000076293945,756500.0
2009-03-16,27.540000915527344,26.350000381469727,26.219999313354492,27.559999465942383,615800.0
2009-03-17,26.0,27.600000381469727,26.0,27.600000381469727,870900.0
2009-03-18,27.639999389648438,28.489999771118164,26.969999313354492,29.079999923706055,783800.0
2009-03-19,28.709999084472656,28.420000076293945,28.040000915527344,28.709999084472656,685600.0
2009-03-20,28.56999969482422,28.010000228881836,27.649999618530273,29.309999465942383,1009000.0
2009-03-23,28.760000228881836,31.0,28.260000228881836,31.0,814400.0
2009-03-24,30.510000228881836,30.149999618530273,30.040000915527344,31.399999618530273,1051000.0
2009-03-25,30.34000015258789,31.010000228881836,29.959999084472656,31.920000076293945,1081800.0
2009-03-26,31.31999969482422,33.22999954223633,31.31999969482422,33.36000061035156,1270100.0
2009-03-27,32.66999816894531,32.369998931884766,32.209999084472656,33.20000076293945,595400.0
2009-03-30,31.56999969482422,30.670000076293945,30.450000762939453,31.809999465942383,746600.0
2009-03-31,31.1200008392334,31.530000686645508,30.81999969482422,32.279998779296875,1048000.0
2009-04-01,31.020000457763672,32.529998779296875,30.209999084472656,32.56999969482422,845100.0
2009-04-02,33.40999984741211,35.2400016784668,33.34000015258789,35.77000045776367,915100.0
2009-04-03,35.11000061035156,35.22999954223633,34.7599983215332,35.470001220703125,666900.0
2009-04-06,34.720001220703125,32.97999954223633,32.810001373291016,35.02000045776367,1295200.0
2009-04-07,32.45000076293945,32.709999084472656,32.41999816894531,33.20000076293945,779700.0
2009-04-08,33.0,32.65999984741211,32.33000183105469,33.58000183105469,1004800.0
2009-04-09,33.380001068115234,35.150001525878906,33.310001373291016,35.4900016784668,814600.0
2009-04-13,34.810001373291016,34.52000045776367,34.29999923706055,35.0,774600.0
2009-04-14,34.36000061035156,34.709999084472656,33.88999938964844,35.380001068115234,784100.0
2009-04-15,34.41999816894531,35.220001220703125,34.099998474121094,35.36000061035156,619800.0
2009-04-16,35.439998626708984,35.849998474121094,34.83000183105469,36.08000183105469,655200.0
2009-04-17,35.95000076293945,36.66999816894531,35.58000183105469,36.81999969482422,640900.0
2009-04-20,35.13999938964844,34.2599983215332,33.709999084472656,35.599998474121094,1258000.0
2009-04-21,32.58000183105469,39.9900016784668,32.58000183105469,40.61000061035156,3388200.0
2009-04-22,39.38999938964844,39.970001220703125,39.15999984741211,41.290000915527344,1672400.0
2009-04-23,40.22999954223633,40.099998474121094,38.970001220703125,40.47999954223633,1497500.0
2009-04-24,40.34000015258789,42.0099983215332,40.34000015258789,42.40999984741211,1285100.0
