Date,acglopen,acglclose,acgllow,acglhigh,acglvolume
2011-02-24,9.734444618225098,9.728888511657715,9.685555458068848,9.783333778381348,4623300.0
2011-02-25,9.850000381469727,9.98888874053955,9.772222518920898,10.0,4843800.0
2011-02-28,10.047778129577637,10.05555534362793,9.963333129882812,10.08666706085205,3905100.0
2011-03-01,10.039999961853027,10.012222290039062,9.994444847106934,10.174444198608398,4881600.0
2011-03-02,10.013333320617676,9.968889236450195,9.9622220993042,10.057777404785156,1931400.0
2011-03-03,10.04444408416748,10.00777816772461,9.995555877685547,10.075555801391602,4868100.0
2011-03-04,9.995555877685547,9.960000038146973,9.930000305175781,10.05888843536377,2504700.0
2011-03-07,9.984444618225098,9.926666259765625,9.908888816833496,9.989999771118164,1902600.0
2011-03-08,9.984444618225098,10.050000190734863,9.94444465637207,10.09666633605957,1833300.0
2011-03-09,10.043333053588867,10.05888843536377,10.018888473510742,10.103333473205566,1708200.0
2011-03-10,10.002222061157227,9.931111335754395,9.920000076293945,10.05222225189209,1904400.0
2011-03-11,9.850000381469727,10.0600004196167,9.723333358764648,10.119999885559082,8342100.0
2011-03-14,9.984444618225098,10.134444236755371,9.933333396911621,10.13888931274414,3232800.0
2011-03-15,9.877778053283691,10.068888664245605,9.877778053283691,10.318888664245605,8639100.0
2011-03-16,10.0377779006958,10.0,9.953332901000977,10.05888843536377,5147100.0
2011-03-17,10.078888893127441,10.014444351196289,9.983333587646484,10.088889122009277,2937600.0
2011-03-18,10.121110916137695,10.10777759552002,10.081110954284668,10.210000038146973,2546100.0
2011-03-21,10.186666488647461,10.2877779006958,10.143333435058594,10.296667098999023,1738800.0
2011-03-22,10.270000457763672,10.306666374206543,10.218889236450195,10.39555549621582,2326500.0
2011-03-23,10.256667137145996,10.506667137145996,10.256667137145996,10.550000190734863,4044600.0
2011-03-24,10.528888702392578,10.556666374206543,10.479999542236328,10.583333015441895,2926800.0
2011-03-25,10.55555534362793,10.651110649108887,10.54888916015625,10.721111297607422,3131100.0
