Date,deopen,declose,delow,dehigh,devolume
2011-07-27,80.30000305175781,79.41999816894531,78.30999755859375,80.37999725341797,7382200.0
2011-07-28,79.44999694824219,79.38999938964844,79.12000274658203,80.62999725341797,6089800.0
2011-07-29,78.13999938964844,78.51000213623047,77.79000091552734,79.58999633789062,5197900.0
2011-08-01,81.11000061035156,78.72000122070312,77.55000305175781,81.13999938964844,5108300.0
2011-08-02,78.36000061035156,76.81999969482422,76.81999969482422,79.9000015258789,6441600.0
2011-08-03,77.33999633789062,77.06999969482422,74.54000091552734,77.69000244140625,6289100.0
2011-08-04,75.91000366210938,72.41000366210938,72.37000274658203,75.91000366210938,8001800.0
2011-08-05,73.48999786376953,72.66000366210938,70.5,74.30000305175781,9047300.0
2011-08-08,69.27999877929688,67.05000305175781,66.80999755859375,70.73999786376953,8852300.0
2011-08-09,69.13999938964844,70.93000030517578,66.05999755859375,70.9800033569336,8675500.0
2011-08-10,69.5,67.98999786376953,67.58000183105469,70.52999877929688,7040800.0
2011-08-11,68.77999877929688,73.4800033569336,68.70999908447266,74.56999969482422,10600800.0
2011-08-12,75.69000244140625,74.97000122070312,73.87999725341797,75.91999816894531,5923200.0
2011-08-15,75.77999877929688,76.5,75.37000274658203,76.5999984741211,4690300.0
2011-08-16,75.66999816894531,75.16000366210938,74.2300033569336,75.88999938964844,4652100.0
2011-08-17,73.44999694824219,74.26000213623047,73.0,75.48999786376953,11444200.0
2011-08-18,71.30999755859375,70.1500015258789,68.88999938964844,71.31999969482422,8715700.0
2011-08-19,69.18000030517578,69.01000213623047,68.97000122070312,72.30000305175781,7352000.0
2011-08-22,70.73999786376953,70.0,69.5999984741211,70.97000122070312,7311800.0
2011-08-23,70.4800033569336,72.66000366210938,70.01000213623047,72.69999694824219,5259300.0
2011-08-24,72.54000091552734,75.0999984741211,72.05000305175781,75.19000244140625,5586100.0
2011-08-25,75.51000213623047,73.05999755859375,72.7699966430664,76.0,5315800.0
2011-08-26,72.3499984741211,76.02999877929688,71.44000244140625,76.33000183105469,5451700.0
