Date,nephopen,nephclose,nephlow,nephhigh,nephvolume
2015-01-27,0.800000011920929,0.699999988079071,0.699999988079071,0.800000011920929,1600
2015-01-28,0.6899999976158142,0.8399999737739563,0.6899999976158142,0.8399999737739563,2600
2015-01-29,0.699999988079071,0.8399999737739563,0.699999988079071,0.8399999737739563,500
2015-01-30,0.699999988079071,0.7099999785423279,0.699999988079071,0.7099999785423279,400
2015-02-02,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,100
2015-02-03,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8399999737739563,100
2015-02-04,0.7900000214576721,0.7900000214576721,0.699999988079071,0.7900000214576721,1900
2015-02-05,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,0
2015-02-06,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,1100
2015-02-09,0.699999988079071,0.7799999713897705,0.699999988079071,0.7799999713897705,9000
2015-02-10,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2015-02-11,0.699999988079071,0.75,0.6899999976158142,0.75,9000
2015-02-12,0.6399999856948853,0.75,0.6399999856948853,0.75,1400
2015-02-13,0.6499999761581421,0.6299999952316284,0.5,0.6499999761581421,95900
2015-02-17,0.6000000238418579,0.5600000023841858,0.550000011920929,0.6299999952316284,27200
2015-02-18,0.550000011920929,0.6499999761581421,0.550000011920929,0.6700000166893005,37000
2015-02-19,0.6399999856948853,0.6000000238418579,0.6000000238418579,0.6399999856948853,800
2015-02-20,0.6100000143051147,0.6499999761581421,0.550000011920929,0.6499999761581421,20600
2015-02-23,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,1100
2015-02-24,0.6200000047683716,0.5899999737739563,0.5799999833106995,0.6200000047683716,10200
2015-02-25,0.6200000047683716,0.6000000238418579,0.5799999833106995,0.6200000047683716,17300
2015-02-26,0.6000000238418579,0.6299999952316284,0.6000000238418579,0.6399999856948853,25100
2015-02-27,0.5799999833106995,0.5899999737739563,0.5799999833106995,0.5899999737739563,13500
2015-03-02,0.5899999737739563,0.6200000047683716,0.5099999904632568,0.6800000071525574,12800
2015-03-03,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.6200000047683716,0
2015-03-04,0.6000000238418579,0.5899999737739563,0.5199999809265137,0.6000000238418579,900
2015-03-05,0.6000000238418579,0.699999988079071,0.6000000238418579,0.7599999904632568,41300
2015-03-06,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.6100000143051147,1000
2015-03-09,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,400
2015-03-10,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.6600000262260437,200
2015-03-11,0.6100000143051147,0.6800000071525574,0.6100000143051147,0.6800000071525574,2500
2015-03-12,0.6299999952316284,0.6399999856948853,0.6100000143051147,0.6399999856948853,4200
2015-03-13,0.6499999761581421,0.6600000262260437,0.6200000047683716,0.6600000262260437,2800
2015-03-16,0.6100000143051147,0.6600000262260437,0.6100000143051147,0.6600000262260437,3900
2015-03-17,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.6100000143051147,6400
2015-03-18,0.6000000238418579,0.6700000166893005,0.6000000238418579,0.6700000166893005,4200
2015-03-19,0.5899999737739563,0.5899999737739563,0.5899999737739563,0.5899999737739563,2000
2015-03-20,0.6299999952316284,0.6700000166893005,0.6200000047683716,0.6700000166893005,4600
2015-03-23,0.6700000166893005,0.6700000166893005,0.6700000166893005,0.6700000166893005,5600
