Date,uhsopen,uhsclose,uhslow,uhshigh,uhsvolume
2008-01-02,25.6200008392334,25.25,25.184999465942383,25.684999465942383,591800.0
2008-01-03,25.21500015258789,25.125,25.084999084472656,25.43000030517578,492000.0
2008-01-04,24.844999313354492,24.985000610351562,24.844999313354492,25.360000610351562,950000.0
2008-01-07,25.049999237060547,25.399999618530273,24.975000381469727,25.475000381469727,742400.0
2008-01-08,25.375,25.100000381469727,25.065000534057617,25.53499984741211,604000.0
2008-01-09,25.065000534057617,25.010000228881836,24.93000030517578,25.25,1113600.0
2008-01-10,24.8799991607666,24.635000228881836,24.604999542236328,25.415000915527344,1981800.0
2008-01-11,24.434999465942383,24.075000762939453,24.040000915527344,24.6200008392334,1512000.0
2008-01-14,24.204999923706055,24.09000015258789,24.0,24.450000762939453,969400.0
2008-01-15,23.924999237060547,24.235000610351562,23.860000610351562,24.3700008392334,1250000.0
2008-01-16,24.190000534057617,24.1200008392334,23.989999771118164,24.290000915527344,908800.0
2008-01-17,24.264999389648438,24.170000076293945,24.104999542236328,24.735000610351562,782800.0
2008-01-18,24.25,24.184999465942383,23.93000030517578,24.28499984741211,1361600.0
2008-01-22,23.264999389648438,23.735000610351562,23.264999389648438,24.28499984741211,1238200.0
2008-01-23,23.364999771118164,23.364999771118164,23.104999542236328,23.5,1187800.0
2008-01-24,23.450000762939453,23.4950008392334,23.18000030517578,23.579999923706055,1032400.0
2008-01-25,23.575000762939453,23.399999618530273,23.325000762939453,23.649999618530273,1197600.0
2008-01-28,23.389999389648438,23.7549991607666,23.389999389648438,23.760000228881836,735000.0
2008-01-29,23.809999465942383,24.200000762939453,23.809999465942383,24.325000762939453,804600.0
2008-01-30,24.049999237060547,23.719999313354492,23.674999237060547,24.295000076293945,1005400.0
2008-01-31,23.420000076293945,23.565000534057617,23.420000076293945,23.815000534057617,1276000.0
2008-02-01,23.770000457763672,24.6200008392334,23.530000686645508,24.68000030517578,1182400.0
2008-02-04,24.704999923706055,25.0,24.434999465942383,25.049999237060547,990600.0
2008-02-05,24.604999542236328,25.18000030517578,24.524999618530273,25.475000381469727,1423800.0
2008-02-06,25.209999084472656,24.684999465942383,24.674999237060547,25.434999465942383,1006400.0
2008-02-07,24.59000015258789,24.53499984741211,24.329999923706055,24.885000228881836,908400.0
2008-02-08,24.440000534057617,24.225000381469727,23.850000381469727,24.700000762939453,1106600.0
2008-02-11,24.200000762939453,24.19499969482422,23.969999313354492,24.434999465942383,600200.0
2008-02-12,24.270000457763672,24.43000030517578,24.139999389648438,24.469999313354492,730000.0
2008-02-13,24.600000381469727,24.30500030517578,23.985000610351562,24.700000762939453,1617800.0
2008-02-14,24.344999313354492,24.68000030517578,24.334999084472656,24.760000228881836,1046800.0
2008-02-15,24.59000015258789,24.989999771118164,24.55500030517578,25.075000762939453,847200.0
2008-02-19,25.204999923706055,24.864999771118164,24.850000381469727,25.25,759200.0
2008-02-20,24.795000076293945,25.145000457763672,24.75,25.290000915527344,406200.0
2008-02-21,25.239999771118164,24.614999771118164,24.489999771118164,25.40999984741211,849600.0
2008-02-22,24.600000381469727,25.125,24.229999542236328,25.200000762939453,2016000.0
2008-02-25,25.155000686645508,25.415000915527344,25.014999389648438,25.579999923706055,871000.0
2008-02-26,25.375,25.600000381469727,25.375,25.760000228881836,969200.0
2008-02-27,25.385000228881836,25.610000610351562,25.344999313354492,25.80500030517578,873400.0
2008-02-28,25.450000762939453,25.524999618530273,25.2549991607666,25.75,1197400.0
2008-02-29,26.15999984741211,26.709999084472656,25.600000381469727,27.459999084472656,3034400.0
2008-03-03,26.549999237060547,27.125,26.549999237060547,27.155000686645508,1610600.0
2008-03-04,26.885000228881836,27.229999542236328,26.729999542236328,27.440000534057617,1302000.0
2008-03-05,27.405000686645508,27.114999771118164,26.934999465942383,27.405000686645508,963200.0
2008-03-06,27.024999618530273,26.899999618530273,26.780000686645508,27.104999542236328,1062000.0
2008-03-07,26.719999313354492,26.530000686645508,26.40999984741211,27.3799991607666,1287600.0
2008-03-10,26.594999313354492,26.594999313354492,26.28499984741211,26.735000610351562,708600.0
2008-03-11,27.149999618530273,25.90999984741211,25.635000228881836,27.149999618530273,1806400.0
2008-03-12,25.69499969482422,26.28499984741211,25.639999389648438,26.625,745600.0
2008-03-13,25.799999237060547,26.114999771118164,25.565000534057617,26.270000457763672,767800.0
2008-03-14,26.274999618530273,26.469999313354492,25.700000762939453,26.610000610351562,1127200.0
2008-03-17,25.959999084472656,25.674999237060547,25.454999923706055,26.209999084472656,886000.0
2008-03-18,26.15999984741211,25.540000915527344,24.924999237060547,26.43000030517578,1327600.0
2008-03-19,25.614999771118164,25.635000228881836,25.4950008392334,26.325000762939453,990400.0
2008-03-20,25.614999771118164,25.8700008392334,25.239999771118164,25.975000381469727,1650600.0
2008-03-24,25.895000457763672,25.799999237060547,25.53499984741211,25.90999984741211,1038800.0
2008-03-25,25.950000762939453,26.1299991607666,25.645000457763672,26.18000030517578,654600.0
2008-03-26,26.100000381469727,25.75,25.649999618530273,26.15999984741211,902200.0
2008-03-27,25.989999771118164,26.719999313354492,25.770000457763672,26.774999618530273,1007600.0
2008-03-28,26.709999084472656,26.96500015258789,26.5,27.145000457763672,1348200.0
