Date,uriopen,uriclose,urilow,urihigh,urivolume
2010-01-28,8.34000015258789,8.329999923706055,8.180000305175781,8.4399995803833,2354300
2010-01-29,8.300000190734863,8.010000228881836,8.010000228881836,8.430000305175781,1727100
2010-02-01,8.0600004196167,8.380000114440918,8.050000190734863,8.4399995803833,1465500
2010-02-02,8.369999885559082,8.460000038146973,8.25,8.609999656677246,1937000
2010-02-03,8.420000076293945,8.3100004196167,8.149999618530273,8.5,1484000
2010-02-04,8.180000305175781,7.380000114440918,7.289999961853027,8.199999809265137,4219100
2010-02-05,7.329999923706055,7.380000114440918,7.130000114440918,7.429999828338623,2973700
2010-02-08,7.380000114440918,7.409999847412109,7.25,7.53000020980835,2475700
2010-02-09,7.539999961853027,7.539999961853027,7.340000152587891,7.809999942779541,1831000
2010-02-10,7.5,7.28000020980835,7.179999828338623,7.599999904632568,1747300
2010-02-11,7.25,7.079999923706055,7.03000020980835,7.300000190734863,2456200
2010-02-12,7.03000020980835,7.070000171661377,6.989999771118164,7.099999904632568,1658700
2010-02-16,7.139999866485596,7.139999866485596,7.03000020980835,7.199999809265137,1078700
2010-02-17,7.150000095367432,7.159999847412109,7.019999980926514,7.210000038146973,981700
2010-02-18,7.139999866485596,7.019999980926514,6.929999828338623,7.170000076293945,1175100
2010-02-19,6.960000038146973,7.03000020980835,6.869999885559082,7.059999942779541,2765200
2010-02-22,7.090000152587891,7.440000057220459,6.989999771118164,7.460000038146973,2207600
2010-02-23,7.440000057220459,7.289999961853027,7.239999771118164,7.46999979019165,991200
2010-02-24,7.300000190734863,7.360000133514404,7.25,7.460000038146973,1566200
2010-02-25,7.230000019073486,7.28000020980835,7.03000020980835,7.320000171661377,1366600
2010-02-26,7.269999980926514,7.550000190734863,7.210000038146973,7.599999904632568,1162300
2010-03-01,7.570000171661377,7.800000190734863,7.559999942779541,7.96999979019165,1881800
2010-03-02,7.860000133514404,8.020000457763672,7.800000190734863,8.149999618530273,2345000
2010-03-03,8.039999961853027,7.760000228881836,7.670000076293945,8.1899995803833,1627000
2010-03-04,7.730000019073486,7.869999885559082,7.679999828338623,7.929999828338623,714000
2010-03-05,8.0,8.279999732971191,7.920000076293945,8.3100004196167,1420600
2010-03-08,8.289999961853027,8.180000305175781,8.109999656677246,8.350000381469727,633600
2010-03-09,8.109999656677246,8.390000343322754,8.109999656677246,8.489999771118164,939300
2010-03-10,8.380000114440918,8.5,8.289999961853027,8.640000343322754,1249500
2010-03-11,8.289999961853027,8.470000267028809,8.109999656677246,8.520000457763672,556800
2010-03-12,8.479999542236328,8.420000076293945,8.260000228881836,8.5,528700
2010-03-15,8.34000015258789,8.25,8.130000114440918,8.420000076293945,713100
2010-03-16,8.289999961853027,8.25,8.170000076293945,8.3100004196167,330800
2010-03-17,8.25,8.25,8.170000076293945,8.329999923706055,567900
2010-03-18,8.25,8.140000343322754,8.109999656677246,8.300000190734863,396600
2010-03-19,7.960000038146973,7.960000038146973,7.940000057220459,8.279999732971191,836200
2010-03-22,7.880000114440918,7.96999979019165,7.829999923706055,8.149999618530273,879000
2010-03-23,8.0,8.390000343322754,8.0,8.40999984741211,1027100
2010-03-24,8.350000381469727,8.460000038146973,8.25,8.489999771118164,1103400
2010-03-25,8.520000457763672,8.40999984741211,8.40999984741211,8.699999809265137,1027800
2010-03-26,8.369999885559082,8.399999618530273,8.3100004196167,8.649999618530273,695100
2010-03-29,8.5,9.0,8.40999984741211,9.100000381469727,2384100
2010-03-30,9.050000190734863,9.399999618530273,9.020000457763672,9.4399995803833,3247300
2010-03-31,9.369999885559082,9.380000114440918,9.170000076293945,9.619999885559082,1734600
2010-04-01,9.510000228881836,9.270000457763672,9.260000228881836,9.5600004196167,1442000
2010-04-05,9.300000190734863,9.600000381469727,9.260000228881836,9.640000343322754,1275300
2010-04-06,9.5600004196167,9.739999771118164,9.479999542236328,9.800000190734863,2087900
2010-04-07,9.649999618530273,9.829999923706055,9.649999618530273,10.0,1754900
2010-04-08,9.6899995803833,9.819999694824219,9.390000343322754,9.859999656677246,2041300
2010-04-09,9.829999923706055,10.460000038146973,9.760000228881836,10.479999542236328,3694700
2010-04-12,10.369999885559082,10.199999809265137,10.15999984741211,10.449999809265137,1985800
2010-04-13,10.220000267028809,10.470000267028809,10.119999885559082,10.539999961853027,1783000
2010-04-14,10.5,10.779999732971191,10.420000076293945,10.84000015258789,1508000
2010-04-15,10.710000038146973,10.9399995803833,10.710000038146973,11.050000190734863,2356000
2010-04-16,10.859999656677246,10.630000114440918,10.529999732971191,11.020000457763672,1306700
2010-04-19,10.529999732971191,10.729999542236328,10.529999732971191,10.800000190734863,1309700
2010-04-20,10.770000457763672,10.729999542236328,10.539999961853027,10.930000305175781,2109700
2010-04-21,10.75,10.699999809265137,10.350000381469727,10.760000228881836,1882300
2010-04-22,10.649999618530273,12.510000228881836,10.449999809265137,12.609999656677246,6920000
2010-04-23,12.489999771118164,13.140000343322754,12.420000076293945,13.350000381469727,3902600
2010-04-26,13.079999923706055,13.819999694824219,13.079999923706055,13.9399995803833,3153400
2010-04-27,13.75,13.220000267028809,13.130000114440918,13.949999809265137,3916900
2010-04-28,13.350000381469727,13.300000190734863,13.119999885559082,13.829999923706055,1827400
2010-04-29,13.329999923706055,14.460000038146973,13.329999923706055,14.6899995803833,4978600
2010-04-30,14.4399995803833,14.359999656677246,14.329999923706055,14.789999961853027,2752800
2010-05-03,14.479999542236328,14.59000015258789,14.3100004196167,14.699999809265137,1403700
2010-05-04,14.270000457763672,13.899999618530273,13.699999809265137,14.270000457763672,2395700
2010-05-05,13.59000015258789,13.300000190734863,13.140000343322754,13.800000190734863,2699200
2010-05-06,13.130000114440918,12.579999923706055,11.369999885559082,13.600000381469727,1824200
2010-05-07,12.600000381469727,12.119999885559082,11.989999771118164,12.75,2860700
2010-05-10,12.579999923706055,13.34000015258789,12.579999923706055,13.479999542236328,1794600
2010-05-11,13.100000381469727,13.460000038146973,12.880000114440918,13.899999618530273,1740400
2010-05-12,13.510000228881836,14.010000228881836,13.510000228881836,14.289999961853027,2087600
2010-05-13,14.010000228881836,14.199999809265137,13.90999984741211,14.550000190734863,1554100
2010-05-14,14.020000457763672,13.5600004196167,13.270000457763672,14.119999885559082,1534500
2010-05-17,13.65999984741211,13.380000114440918,12.920000076293945,13.920000076293945,1138500
2010-05-18,13.5,13.3100004196167,13.170000076293945,13.84000015258789,1464900
2010-05-19,13.430000305175781,12.609999656677246,12.369999885559082,13.430000305175781,2051300
2010-05-20,12.149999618530273,11.609999656677246,11.609999656677246,12.420000076293945,3012800
2010-05-21,11.399999618530273,11.8100004196167,11.199999809265137,12.210000038146973,2038300
2010-05-24,11.770000457763672,11.890000343322754,11.770000457763672,12.279999732971191,1598100
2010-05-25,11.34000015258789,11.510000228881836,10.880000114440918,11.510000228881836,2319100
2010-05-26,11.550000190734863,11.699999809265137,11.510000228881836,12.170000076293945,1302600
2010-05-27,12.050000190734863,12.40999984741211,11.850000381469727,12.40999984741211,1229200
2010-05-28,12.329999923706055,12.149999618530273,12.079999923706055,12.609999656677246,1409400
2010-06-01,12.0,12.210000038146973,11.699999809265137,12.630000114440918,2426000
2010-06-02,12.359999656677246,12.619999885559082,12.229999542236328,12.619999885559082,1069400
2010-06-03,12.479999542236328,12.550000190734863,12.289999961853027,12.699999809265137,737900
2010-06-04,12.180000305175781,11.649999618530273,11.640000343322754,12.329999923706055,1570100
2010-06-07,11.65999984741211,11.170000076293945,11.079999923706055,11.800000190734863,1589400
2010-06-08,11.25,10.829999923706055,10.770000457763672,11.40999984741211,1615200
2010-06-09,10.90999984741211,10.970000267028809,10.869999885559082,11.630000114440918,3338700
2010-06-10,11.229999542236328,11.399999618530273,11.140000343322754,11.460000038146973,1561500
2010-06-11,11.119999885559082,11.699999809265137,11.0,11.699999809265137,2465000
2010-06-14,11.930000305175781,11.829999923706055,11.760000228881836,12.220000267028809,1067700
2010-06-15,12.0,12.609999656677246,11.90999984741211,12.649999618530273,2409800
2010-06-16,12.5,12.630000114440918,12.300000190734863,12.739999771118164,1202000
2010-06-17,12.640000343322754,12.520000457763672,12.170000076293945,12.699999809265137,812400
2010-06-18,12.569999694824219,12.479999542236328,11.920000076293945,12.770000457763672,1176300
2010-06-21,12.75,12.229999542236328,12.09000015258789,13.069999694824219,933500
2010-06-22,12.239999771118164,11.520000457763672,11.4399995803833,12.390000343322754,1422000
2010-06-23,11.5600004196167,10.979999542236328,10.829999923706055,11.5600004196167,2276500
2010-06-24,10.800000190734863,10.460000038146973,10.430000305175781,10.9399995803833,2131500
2010-06-25,10.460000038146973,10.680000305175781,10.130000114440918,10.760000228881836,2535500
2010-06-28,10.6899995803833,10.529999732971191,10.5,10.920000076293945,1034200
2010-06-29,10.229999542236328,9.510000228881836,9.390000343322754,10.239999771118164,3178800
2010-06-30,9.529999732971191,9.319999694824219,9.279999732971191,9.75,1350900
2010-07-01,9.319999694824219,8.90999984741211,8.550000190734863,9.350000381469727,2975300
2010-07-02,8.989999771118164,8.529999732971191,8.430000305175781,8.989999771118164,1500500
2010-07-06,8.75,8.289999961853027,8.199999809265137,8.869999885559082,2416900
2010-07-07,8.34000015258789,8.829999923706055,8.220000267028809,8.930000305175781,1554900
2010-07-08,8.949999809265137,9.100000381469727,8.869999885559082,9.119999885559082,1164500
2010-07-09,9.239999771118164,9.59000015258789,9.210000038146973,9.84000015258789,2278500
2010-07-12,9.520000457763672,9.510000228881836,9.270000457763672,9.710000038146973,939300
2010-07-13,9.770000457763672,10.170000076293945,9.720000267028809,10.300000190734863,2335000
2010-07-14,10.010000228881836,10.430000305175781,10.010000228881836,10.460000038146973,1939900
2010-07-15,10.420000076293945,10.569999694824219,10.140000343322754,10.609999656677246,2146300
2010-07-16,10.4399995803833,10.25,10.130000114440918,10.5,2535300
2010-07-19,10.3100004196167,10.399999618530273,10.0600004196167,10.399999618530273,2388200
2010-07-20,10.149999618530273,10.569999694824219,10.050000190734863,10.609999656677246,2442100
2010-07-21,11.930000305175781,11.850000381469727,11.529999732971191,12.3100004196167,10937000
2010-07-22,11.859999656677246,12.5,11.859999656677246,12.789999961853027,4350700
2010-07-23,12.399999618530273,12.850000381469727,12.390000343322754,12.899999618530273,2476900
2010-07-26,12.779999732971191,13.220000267028809,12.710000038146973,13.670000076293945,2563200
2010-07-27,13.430000305175781,13.100000381469727,12.859999656677246,13.569999694824219,1797600
2010-07-28,13.069999694824219,12.760000228881836,12.6899995803833,13.229999542236328,2351600
2010-07-29,12.970000267028809,13.109999656677246,12.75,13.430000305175781,2285100
2010-07-30,12.850000381469727,13.180000305175781,12.729999542236328,13.380000114440918,1341400
2010-08-02,13.520000457763672,13.369999885559082,13.1899995803833,13.699999809265137,1379700
2010-08-03,13.199999809265137,13.399999618530273,13.0600004196167,13.609999656677246,1773000
2010-08-04,13.399999618530273,13.890000343322754,13.390000343322754,13.979999542236328,1685400
2010-08-05,13.6899995803833,13.40999984741211,13.279999732971191,13.6899995803833,1312700
2010-08-06,13.420000076293945,13.470000267028809,12.899999618530273,13.680000305175781,1310500
2010-08-09,13.569999694824219,13.729999542236328,13.430000305175781,13.760000228881836,723500
2010-08-10,13.460000038146973,13.210000038146973,12.890000343322754,13.630000114440918,1202000
2010-08-11,12.770000457763672,12.260000228881836,12.15999984741211,12.779999732971191,1790100
2010-08-12,11.930000305175781,12.09000015258789,11.6899995803833,12.119999885559082,3415700
2010-08-13,12.0,12.029999732971191,11.930000305175781,12.170000076293945,713800
2010-08-16,11.859999656677246,12.260000228881836,11.8100004196167,12.350000381469727,894700
2010-08-17,12.449999809265137,12.619999885559082,12.359999656677246,12.890000343322754,837800
2010-08-18,12.539999961853027,12.949999809265137,12.329999923706055,13.079999923706055,1137200
2010-08-19,12.850000381469727,12.800000190734863,12.550000190734863,12.880000114440918,1379800
2010-08-20,12.6899995803833,12.40999984741211,12.350000381469727,12.880000114440918,1118200
2010-08-23,12.600000381469727,11.930000305175781,11.890000343322754,12.729999542236328,1538400
2010-08-24,11.680000305175781,11.609999656677246,11.329999923706055,11.819999694824219,1234300
2010-08-25,11.40999984741211,11.5,11.109999656677246,11.579999923706055,982700
2010-08-26,11.529999732971191,11.3100004196167,11.260000228881836,11.890000343322754,658800
2010-08-27,11.479999542236328,11.84000015258789,11.039999961853027,11.890000343322754,948800
2010-08-30,11.699999809265137,11.229999542236328,11.220000267028809,11.770000457763672,1028100
2010-08-31,11.119999885559082,11.25,10.890000343322754,11.430000305175781,1071100
2010-09-01,11.479999542236328,11.930000305175781,11.300000190734863,11.949999809265137,2020700
2010-09-02,11.920000076293945,12.390000343322754,11.819999694824219,12.460000038146973,1057200
2010-09-03,12.75,12.930000305175781,12.699999809265137,13.079999923706055,1624400
2010-09-07,12.8100004196167,12.640000343322754,12.600000381469727,12.920000076293945,1043400
2010-09-08,12.65999984741211,13.0600004196167,12.59000015258789,13.170000076293945,1261400
2010-09-09,13.350000381469727,13.109999656677246,13.0600004196167,13.520000457763672,726600
2010-09-10,13.140000343322754,13.65999984741211,13.09000015258789,13.770000457763672,1079100
2010-09-13,13.779999732971191,13.800000190734863,13.720000267028809,14.050000190734863,1561100
2010-09-14,13.729999542236328,13.970000267028809,13.510000228881836,14.069999694824219,1301600
2010-09-15,13.90999984741211,13.949999809265137,13.6899995803833,14.029999732971191,718800
2010-09-16,13.890000343322754,13.890000343322754,13.4399995803833,14.0,1020600
2010-09-17,14.010000228881836,14.010000228881836,13.710000038146973,14.279999732971191,1344100
2010-09-20,14.09000015258789,14.479999542236328,13.9399995803833,14.520000457763672,1256900
2010-09-21,14.5,14.380000114440918,14.34000015258789,14.899999618530273,1658600
2010-09-22,14.270000457763672,14.350000381469727,14.25,14.619999885559082,1209900
2010-09-23,14.130000114440918,14.0600004196167,13.920000076293945,14.529999732971191,1038000
2010-09-24,14.350000381469727,14.520000457763672,14.34000015258789,14.529999732971191,2190300
2010-09-27,14.550000190734863,14.630000114440918,14.420000076293945,14.75,1775200
2010-09-28,14.630000114440918,14.800000190734863,14.289999961853027,14.819999694824219,1729800
2010-09-29,14.739999771118164,14.789999961853027,14.449999809265137,14.899999618530273,1395100
2010-09-30,14.90999984741211,14.84000015258789,14.479999542236328,15.40999984741211,1364600
2010-10-01,14.979999542236328,14.949999809265137,14.569999694824219,15.109999656677246,1378700
2010-10-04,14.90999984741211,14.529999732971191,14.460000038146973,15.010000228881836,1733000
2010-10-05,14.779999732971191,14.869999885559082,14.59000015258789,14.989999771118164,2638300
2010-10-06,14.890000343322754,14.6899995803833,14.479999542236328,15.050000190734863,2252800
2010-10-07,14.829999923706055,14.890000343322754,14.489999771118164,14.989999771118164,2207500
2010-10-08,14.880000114440918,14.779999732971191,14.680000305175781,15.279999732971191,2904800
2010-10-11,14.819999694824219,15.050000190734863,14.699999809265137,15.300000190734863,2683800
2010-10-12,15.1899995803833,16.06999969482422,15.1899995803833,16.260000228881836,6336100
2010-10-13,16.270000457763672,16.440000534057617,16.100000381469727,16.709999084472656,3533100
2010-10-14,16.469999313354492,16.459999084472656,15.920000076293945,16.489999771118164,1480100
2010-10-15,16.850000381469727,16.280000686645508,16.1200008392334,16.950000762939453,1603600
2010-10-18,16.280000686645508,16.65999984741211,16.1200008392334,16.75,1507500
2010-10-19,16.360000610351562,16.0,15.789999961853027,16.3799991607666,2454000
2010-10-20,17.229999542236328,17.600000381469727,16.75,18.0,8971100
2010-10-21,17.899999618530273,18.31999969482422,17.690000534057617,18.690000534057617,6289600
2010-10-22,18.329999923706055,18.469999313354492,17.75,18.530000686645508,2660700
2010-10-25,18.610000610351562,18.860000610351562,18.520000457763672,19.030000686645508,3107200
2010-10-26,18.68000030517578,18.600000381469727,18.440000534057617,19.1299991607666,1725200
2010-10-27,18.520000457763672,18.8700008392334,18.270000457763672,18.940000534057617,1414200
2010-10-28,19.059999465942383,18.5,18.459999084472656,19.139999389648438,1913200
2010-10-29,18.43000030517578,18.790000915527344,18.299999237060547,18.8700008392334,728600
2010-11-01,18.979999542236328,18.940000534057617,18.719999313354492,19.260000228881836,1609400
2010-11-02,19.270000457763672,19.3700008392334,19.100000381469727,19.549999237060547,1388500
2010-11-03,19.399999618530273,19.360000610351562,19.06999969482422,19.549999237060547,1184400
2010-11-04,19.700000762939453,19.940000534057617,19.56999969482422,20.1299991607666,1438000
2010-11-05,20.049999237060547,20.059999465942383,19.799999237060547,20.299999237060547,1287800
2010-11-08,19.8799991607666,20.34000015258789,19.809999465942383,20.3799991607666,949800
2010-11-09,20.489999771118164,20.18000030517578,20.0,20.75,1311300
2010-11-10,20.1299991607666,20.3799991607666,19.709999084472656,20.399999618530273,894700
2010-11-11,19.950000762939453,20.219999313354492,19.579999923706055,20.34000015258789,1649400
2010-11-12,20.030000686645508,19.639999389648438,19.239999771118164,20.520000457763672,3095900
2010-11-15,19.889999389648438,19.780000686645508,19.75,20.450000762939453,1953000
2010-11-16,19.809999465942383,19.059999465942383,18.850000381469727,19.809999465942383,2246300
2010-11-17,19.049999237060547,19.59000015258789,19.049999237060547,19.760000228881836,1549600
2010-11-18,20.149999618530273,19.84000015258789,19.829999923706055,20.280000686645508,1330600
2010-11-19,19.729999542236328,19.8700008392334,19.639999389648438,20.06999969482422,743700
2010-11-22,19.68000030517578,19.90999984741211,19.489999771118164,19.969999313354492,925300
2010-11-23,19.530000686645508,19.84000015258789,19.43000030517578,20.010000228881836,1626600
2010-11-24,20.059999465942383,20.6200008392334,19.989999771118164,20.770000457763672,980400
2010-11-26,20.139999389648438,20.549999237060547,20.059999465942383,20.690000534057617,359400
2010-11-29,20.3799991607666,20.190000534057617,19.850000381469727,20.56999969482422,883400
2010-11-30,19.850000381469727,19.6200008392334,19.389999389648438,20.09000015258789,1172100
2010-12-01,20.139999389648438,20.219999313354492,19.809999465942383,20.399999618530273,1154100
2010-12-02,20.309999465942383,20.799999237060547,20.260000228881836,20.920000076293945,1454000
2010-12-03,20.6200008392334,21.40999984741211,20.540000915527344,21.530000686645508,1209200
2010-12-06,21.219999313354492,21.6299991607666,21.209999084472656,21.790000915527344,953400
2010-12-07,22.0,21.610000610351562,21.459999084472656,22.299999237060547,2562200
2010-12-08,22.040000915527344,22.65999984741211,21.860000610351562,23.1200008392334,2649000
2010-12-09,22.950000762939453,23.079999923706055,22.670000076293945,23.399999618530273,2953600
2010-12-10,23.219999313354492,23.510000228881836,23.010000228881836,23.690000534057617,1348100
2010-12-13,23.600000381469727,22.65999984741211,22.56999969482422,23.649999618530273,1674000
2010-12-14,22.889999389648438,22.459999084472656,22.389999389648438,23.1200008392334,1251100
2010-12-15,22.459999084472656,21.950000762939453,21.6299991607666,22.729999542236328,1492400
2010-12-16,21.959999084472656,22.5,21.8700008392334,22.670000076293945,1334100
2010-12-17,22.56999969482422,22.15999984741211,22.0,22.56999969482422,1271800
2010-12-20,22.290000915527344,22.260000228881836,21.93000030517578,22.3700008392334,776100
2010-12-21,21.65999984741211,22.829999923706055,21.579999923706055,22.950000762939453,1150900
2010-12-22,22.90999984741211,22.649999618530273,22.31999969482422,23.059999465942383,1036400
2010-12-23,22.780000686645508,22.75,22.479999542236328,22.90999984741211,805400
2010-12-27,22.600000381469727,22.719999313354492,22.360000610351562,22.829999923706055,541800
2010-12-28,22.739999771118164,22.709999084472656,22.3700008392334,22.770000457763672,878500
2010-12-29,22.739999771118164,22.719999313354492,22.549999237060547,22.989999771118164,803900
2010-12-30,22.649999618530273,22.75,22.600000381469727,22.989999771118164,568600
2010-12-31,22.700000762939453,22.75,22.670000076293945,23.040000915527344,610200
2011-01-03,23.139999389648438,22.8700008392334,22.65999984741211,23.239999771118164,1560400
2011-01-04,23.1200008392334,23.690000534057617,22.8700008392334,23.770000457763672,2784700
2011-01-05,23.549999237060547,24.479999542236328,23.479999542236328,24.649999618530273,1887700
2011-01-06,24.59000015258789,24.459999084472656,24.40999984741211,24.979999542236328,1879000
2011-01-07,24.670000076293945,25.25,24.65999984741211,25.489999771118164,3414300
2011-01-10,25.100000381469727,25.18000030517578,24.760000228881836,25.450000762939453,1575500
2011-01-11,25.43000030517578,25.110000610351562,24.889999389648438,25.489999771118164,1642100
2011-01-12,25.43000030517578,25.110000610351562,24.950000762939453,25.469999313354492,1497000
2011-01-13,25.15999984741211,25.549999237060547,25.030000686645508,26.06999969482422,2031900
2011-01-14,25.549999237060547,26.489999771118164,25.540000915527344,26.56999969482422,1766600
2011-01-18,26.270000457763672,26.440000534057617,26.09000015258789,26.93000030517578,1562700
2011-01-19,26.450000762939453,25.450000762939453,25.229999542236328,26.59000015258789,2017700
2011-01-20,25.25,24.889999389648438,24.809999465942383,25.8700008392334,1666300
2011-01-21,25.209999084472656,25.299999237060547,24.920000076293945,25.690000534057617,1345500
2011-01-24,25.149999618530273,26.1200008392334,25.149999618530273,26.280000686645508,1657400
2011-01-25,25.979999542236328,26.170000076293945,25.84000015258789,26.450000762939453,1502000
2011-01-26,26.260000228881836,27.3700008392334,26.030000686645508,27.520000457763672,2236400
2011-01-27,27.489999771118164,27.709999084472656,27.18000030517578,27.84000015258789,1608600
2011-01-28,27.639999389648438,26.489999771118164,26.170000076293945,27.709999084472656,2533700
2011-01-31,26.600000381469727,26.649999618530273,26.530000686645508,27.229999542236328,1977500
2011-02-01,27.239999771118164,27.530000686645508,26.770000457763672,27.65999984741211,2931500
2011-02-02,27.760000228881836,28.700000762939453,27.639999389648438,29.93000030517578,5007300
2011-02-03,28.520000457763672,29.770000457763672,28.149999618530273,29.8799991607666,2419700
2011-02-04,29.700000762939453,30.5,29.690000534057617,30.530000686645508,2360000
2011-02-07,30.309999465942383,31.139999389648438,30.229999542236328,31.56999969482422,3351400
2011-02-08,31.139999389648438,30.899999618530273,30.6299991607666,31.190000534057617,4791700
2011-02-09,30.940000534057617,31.139999389648438,30.559999465942383,31.6200008392334,1848800
2011-02-10,30.8799991607666,31.579999923706055,30.739999771118164,31.610000610351562,1412600
2011-02-11,31.5,31.25,31.149999618530273,31.979999542236328,1477500
2011-02-14,32.11000061035156,32.970001220703125,31.459999084472656,33.630001068115234,2092800
2011-02-15,32.63999938964844,32.16999816894531,32.060001373291016,32.7599983215332,1316800
2011-02-16,32.400001525878906,32.470001220703125,32.380001068115234,33.0099983215332,1111400
2011-02-17,32.43000030517578,33.18000030517578,32.279998779296875,33.36000061035156,1097800
2011-02-18,33.34000015258789,32.650001525878906,32.56999969482422,33.369998931884766,1885300
2011-02-22,32.06999969482422,31.290000915527344,30.790000915527344,32.58000183105469,1618400
2011-02-23,31.40999984741211,30.420000076293945,29.31999969482422,31.469999313354492,2600100
2011-02-24,30.510000228881836,30.030000686645508,29.420000076293945,30.899999618530273,2890100
2011-02-25,30.899999618530273,32.189998626708984,30.639999389648438,32.310001373291016,2777200
2011-02-28,32.310001373291016,30.979999542236328,30.59000015258789,32.65999984741211,1779400
2011-03-01,31.1299991607666,30.239999771118164,29.950000762939453,31.18000030517578,1759500
2011-03-02,30.290000915527344,31.06999969482422,29.93000030517578,31.219999313354492,1986400
2011-03-03,31.75,32.060001373291016,31.75,32.95000076293945,1458400
2011-03-04,31.969999313354492,31.770000457763672,31.459999084472656,32.290000915527344,719600
2011-03-07,31.829999923706055,31.100000381469727,30.34000015258789,32.0,1643900
2011-03-08,31.1200008392334,31.489999771118164,30.65999984741211,31.899999618530273,1074400
2011-03-09,31.299999237060547,31.15999984741211,30.850000381469727,31.40999984741211,1015800
2011-03-10,30.600000381469727,30.040000915527344,29.75,30.65999984741211,1889700
2011-03-11,30.0,30.399999618530273,29.690000534057617,30.600000381469727,1169400
2011-03-14,29.790000915527344,30.3700008392334,29.399999618530273,30.5,1442100
2011-03-15,28.940000534057617,30.3700008392334,28.799999237060547,30.68000030517578,1294600
2011-03-16,30.40999984741211,30.290000915527344,29.84000015258789,31.520000457763672,1777700
2011-03-17,31.040000915527344,30.860000610351562,30.75,31.5,1644500
2011-03-18,31.399999618530273,30.520000457763672,30.489999771118164,31.780000686645508,1781900
2011-03-21,31.170000076293945,31.829999923706055,30.969999313354492,31.969999313354492,2377200
2011-03-22,32.0,31.139999389648438,30.989999771118164,32.150001525878906,690500
2011-03-23,30.920000076293945,31.360000610351562,30.3700008392334,31.81999969482422,976800
2011-03-24,31.75,31.899999618530273,31.190000534057617,32.029998779296875,1741900
2011-03-25,32.029998779296875,32.47999954223633,31.790000915527344,33.13999938964844,1385800
2011-03-28,32.599998474121094,32.36000061035156,32.060001373291016,32.709999084472656,894800
2011-03-29,32.400001525878906,32.400001525878906,31.860000610351562,32.619998931884766,1076500
2011-03-30,32.599998474121094,32.720001220703125,32.41999816894531,33.060001373291016,652800
2011-03-31,32.709999084472656,33.279998779296875,32.68000030517578,33.41999816894531,945100
2011-04-01,33.720001220703125,33.779998779296875,33.15999984741211,34.130001068115234,1395000
2011-04-04,34.02000045776367,33.72999954223633,33.529998779296875,34.11000061035156,2370300
2011-04-05,33.61000061035156,34.09000015258789,33.4900016784668,34.34000015258789,1400600
2011-04-06,34.52000045776367,33.810001373291016,33.40999984741211,34.779998779296875,2320900
2011-04-07,33.75,33.0,32.619998931884766,33.849998474121094,1504900
2011-04-08,33.9900016784668,32.279998779296875,31.850000381469727,33.9900016784668,1493400
2011-04-11,32.130001068115234,31.8799991607666,31.6200008392334,32.279998779296875,1116700
2011-04-12,31.639999389648438,31.43000030517578,31.200000762939453,31.940000534057617,1401500
2011-04-13,31.799999237060547,31.719999313354492,31.420000076293945,32.04999923706055,958400
2011-04-14,31.209999084472656,31.559999465942383,30.979999542236328,31.719999313354492,1448200
2011-04-15,31.6299991607666,32.029998779296875,31.420000076293945,32.31999969482422,1285400
2011-04-18,31.389999389648438,30.649999618530273,30.059999465942383,31.600000381469727,2057300
2011-04-19,30.90999984741211,31.5,30.8799991607666,31.579999923706055,2291200
2011-04-20,30.389999389648438,28.3700008392334,27.799999237060547,30.5,11050300
2011-04-21,28.59000015258789,29.719999313354492,28.530000686645508,30.31999969482422,3966500
2011-04-25,29.670000076293945,29.149999618530273,29.0,29.760000228881836,1638700
2011-04-26,29.209999084472656,29.360000610351562,29.110000610351562,29.950000762939453,2093900
2011-04-27,29.34000015258789,29.5,28.459999084472656,29.739999771118164,1951100
2011-04-28,29.489999771118164,28.969999313354492,28.81999969482422,29.559999465942383,1041700
2011-04-29,29.290000915527344,29.420000076293945,28.780000686645508,29.530000686645508,1388400
2011-05-02,29.56999969482422,29.25,29.1200008392334,29.8700008392334,1325300
2011-05-03,29.06999969482422,28.31999969482422,27.860000610351562,29.209999084472656,1746500
2011-05-04,28.3799991607666,27.360000610351562,26.889999389648438,28.389999389648438,2334600
2011-05-05,27.15999984741211,27.329999923706055,26.829999923706055,28.149999618530273,1620400
2011-05-06,27.950000762939453,27.639999389648438,27.5,28.56999969482422,1432300
2011-05-09,27.389999389648438,27.270000457763672,27.0,27.75,1460600
2011-05-10,27.479999542236328,28.059999465942383,27.479999542236328,28.280000686645508,1371800
2011-05-11,27.8799991607666,27.1299991607666,26.829999923706055,28.020000457763672,1246800
2011-05-12,26.989999771118164,26.670000076293945,26.579999923706055,27.09000015258789,1516700
2011-05-13,26.75,26.06999969482422,25.81999969482422,26.920000076293945,2338600
2011-05-16,25.90999984741211,25.950000762939453,25.729999542236328,26.510000228881836,1519600
2011-05-17,25.690000534057617,25.059999465942383,24.90999984741211,25.8700008392334,2503700
2011-05-18,25.15999984741211,25.610000610351562,25.079999923706055,25.889999389648438,2112500
2011-05-19,25.8700008392334,25.549999237060547,25.399999618530273,26.0,1843000
2011-05-20,25.399999618530273,25.170000076293945,24.889999389648438,25.5,1383100
2011-05-23,24.579999923706055,24.420000076293945,24.260000228881836,24.729999542236328,1729200
2011-05-24,24.420000076293945,24.239999771118164,24.219999313354492,24.969999313354492,1097400
