Date,abcdopen,abcdclose,abcdlow,abcdhigh,abcdvolume
2012-03-15,2.940000057220459,2.9700000286102295,2.869999885559082,2.9800000190734863,11600
2012-03-16,2.9800000190734863,2.7799999713897705,2.7799999713897705,2.9800000190734863,46300
2012-03-19,2.799999952316284,2.869999885559082,2.609999895095825,2.9000000953674316,13700
2012-03-20,2.8399999141693115,2.799999952316284,2.740000009536743,2.8399999141693115,11200
2012-03-21,2.8299999237060547,2.759999990463257,2.7100000381469727,2.930000066757202,8400
2012-03-22,2.740000009536743,2.7100000381469727,2.680000066757202,2.740000009536743,8700
2012-03-23,2.7200000286102295,2.880000114440918,2.680000066757202,2.950000047683716,21000
2012-03-26,2.880000114440918,2.819999933242798,2.7100000381469727,2.950000047683716,18300
2012-03-27,2.799999952316284,2.690000057220459,2.6600000858306885,2.799999952316284,25500
2012-03-28,2.700000047683716,2.6600000858306885,2.6500000953674316,2.7300000190734863,9200
2012-03-29,2.6700000762939453,2.700000047683716,2.6500000953674316,2.7300000190734863,5400
2012-03-30,2.7300000190734863,2.6500000953674316,2.640000104904175,2.75,29300
2012-04-02,2.6500000953674316,2.6600000858306885,2.5999999046325684,2.680000066757202,17600
2012-04-03,2.640000104904175,2.6500000953674316,2.559999942779541,2.7300000190734863,19900
2012-04-04,2.609999895095825,2.559999942779541,2.549999952316284,2.75,14300
2012-04-05,2.5399999618530273,2.4800000190734863,2.4000000953674316,2.559999942779541,13000
2012-04-09,2.4800000190734863,2.5,2.4100000858306885,2.549999952316284,15100
2012-04-10,2.509999990463257,2.3399999141693115,2.319999933242798,2.569999933242798,32500
2012-04-11,2.380000114440918,2.630000114440918,2.359999895095825,2.630000114440918,24300
2012-04-12,2.5799999237060547,2.5799999237060547,2.4700000286102295,2.640000104904175,15900
2012-04-13,2.559999942779541,2.4000000953674316,2.4000000953674316,2.559999942779541,33800
2012-04-16,2.390000104904175,2.359999895095825,2.2899999618530273,2.450000047683716,12000
2012-04-17,2.380000114440918,2.4000000953674316,2.369999885559082,2.450000047683716,28200
2012-04-18,2.390000104904175,2.319999933242798,2.309999942779541,2.390000104904175,8300
2012-04-19,2.309999942779541,2.200000047683716,2.200000047683716,2.4600000381469727,9500
2012-04-20,2.390000104904175,2.4800000190734863,2.319999933242798,2.5,24300
2012-04-23,2.430000066757202,2.3299999237060547,2.319999933242798,2.430000066757202,22200
2012-04-24,2.319999933242798,2.569999933242798,2.309999942779541,2.569999933242798,11200
2012-04-25,2.5999999046325684,2.5999999046325684,2.490000009536743,2.75,21300
2012-04-26,2.5799999237060547,2.4700000286102295,2.430000066757202,2.5799999237060547,5900
2012-04-27,2.4600000381469727,2.4600000381469727,2.390000104904175,2.609999895095825,25000
2012-04-30,2.450000047683716,2.2699999809265137,2.2100000381469727,2.4800000190734863,12100
2012-05-01,2.2699999809265137,2.259999990463257,2.130000114440918,2.359999895095825,40000
2012-05-02,2.2300000190734863,2.25,2.1600000858306885,2.259999990463257,33000
2012-05-03,2.2300000190734863,2.1600000858306885,2.119999885559082,2.2300000190734863,29500
2012-05-04,2.1600000858306885,2.0299999713897705,2.009999990463257,2.200000047683716,51300
2012-05-07,2.0299999713897705,2.130000114440918,2.0299999713897705,2.2200000286102295,16400
2012-05-08,2.109999895095825,2.059999942779541,2.0,2.319999933242798,35000
2012-05-09,2.0299999713897705,1.9500000476837158,1.899999976158142,2.0399999618530273,28000
2012-05-10,1.899999976158142,2.049999952316284,1.899999976158142,2.049999952316284,7000
2012-05-11,2.049999952316284,1.9500000476837158,1.909999966621399,2.140000104904175,24400
2012-05-14,1.909999966621399,1.7699999809265137,1.6799999475479126,2.0299999713897705,56000
2012-05-15,1.7699999809265137,1.7899999618530273,1.7699999809265137,1.809999942779541,31800
2012-05-16,1.7999999523162842,1.4700000286102295,1.3600000143051147,1.8200000524520874,95000
2012-05-17,1.4700000286102295,1.3700000047683716,1.3200000524520874,1.4700000286102295,34300
2012-05-18,1.3600000143051147,1.2599999904632568,1.2599999904632568,1.399999976158142,42000
2012-05-21,1.25,1.309999942779541,1.2100000381469727,1.3700000047683716,27300
2012-05-22,1.3200000524520874,1.2599999904632568,1.2100000381469727,1.4700000286102295,62000
2012-05-23,1.2599999904632568,1.3600000143051147,1.2000000476837158,1.4800000190734863,22000
2012-05-24,1.350000023841858,1.2799999713897705,1.2200000286102295,1.350000023841858,34900
2012-05-25,1.2899999618530273,1.3600000143051147,1.25,1.4800000190734863,25000
2012-05-29,1.350000023841858,1.340000033378601,1.2899999618530273,1.409999966621399,19200
2012-05-30,1.3700000047683716,1.2999999523162842,1.2599999904632568,1.3700000047683716,30900
2012-05-31,1.2899999618530273,1.2300000190734863,1.2100000381469727,1.3300000429153442,82000
2012-06-01,1.2000000476837158,1.190000057220459,1.149999976158142,1.2799999713897705,40100
2012-06-04,1.190000057220459,1.2300000190734863,1.190000057220459,1.25,11700
2012-06-05,1.2100000381469727,1.2599999904632568,1.2100000381469727,1.2899999618530273,96900
2012-06-06,1.2899999618530273,1.2100000381469727,1.2000000476837158,1.2999999523162842,52100
2012-06-07,1.2300000190734863,1.2599999904632568,1.2200000286102295,1.2599999904632568,21100
2012-06-08,1.2400000095367432,1.3899999856948853,1.2400000095367432,1.399999976158142,46600
2012-06-11,1.3899999856948853,1.2999999523162842,1.2999999523162842,1.3899999856948853,32500
2012-06-12,1.3300000429153442,1.159999966621399,1.1399999856948853,1.3700000047683716,86100
2012-06-13,1.149999976158142,1.149999976158142,1.1100000143051147,1.1699999570846558,37600
2012-06-14,1.149999976158142,1.1399999856948853,1.0299999713897705,1.149999976158142,58000
2012-06-15,1.1299999952316284,1.190000057220459,1.059999942779541,1.2100000381469727,65100
2012-06-18,1.1699999570846558,1.1299999952316284,1.0700000524520874,1.190000057220459,54700
2012-06-19,1.1299999952316284,1.1100000143051147,1.100000023841858,1.149999976158142,21600
2012-06-20,1.1100000143051147,1.059999942779541,1.0499999523162842,1.1799999475479126,42700
2012-06-21,1.059999942779541,0.9800000190734863,0.9700000286102295,1.1200000047683716,98600
2012-06-22,1.0,1.0199999809265137,0.9900000095367432,1.0800000429153442,2077700
2012-06-25,1.0399999618530273,1.0299999713897705,0.949999988079071,1.0800000429153442,84700
2012-06-26,1.0499999523162842,1.0199999809265137,0.9599999785423279,1.090000033378601,48800
2012-06-27,1.0099999904632568,0.9700000286102295,0.9599999785423279,1.0099999904632568,45600
2012-06-28,1.0,0.9599999785423279,0.949999988079071,1.0099999904632568,125700
2012-06-29,1.0099999904632568,0.949999988079071,0.9399999976158142,1.0399999618530273,22300
2012-07-02,1.0499999523162842,1.0299999713897705,0.949999988079071,1.0800000429153442,16600
2012-07-03,1.0299999713897705,0.9700000286102295,0.9599999785423279,1.0299999713897705,27600
2012-07-05,0.9800000190734863,1.190000057220459,0.9599999785423279,1.2999999523162842,140500
2012-07-06,1.2000000476837158,1.1100000143051147,1.1100000143051147,1.2200000286102295,36600
2012-07-09,1.1100000143051147,1.0399999618530273,1.0399999618530273,1.1200000047683716,16800
2012-07-10,1.0700000524520874,0.9700000286102295,0.9599999785423279,1.1200000047683716,65300
2012-07-11,1.0299999713897705,0.949999988079071,0.949999988079071,1.0399999618530273,12400
2012-07-12,0.9599999785423279,1.0299999713897705,0.9599999785423279,1.100000023841858,14700
2012-07-13,1.090000033378601,1.1299999952316284,1.090000033378601,1.149999976158142,9800
2012-07-16,1.1200000047683716,1.090000033378601,1.0499999523162842,1.1200000047683716,63100
2012-07-17,1.0299999713897705,1.090000033378601,1.0299999713897705,1.100000023841858,24700
2012-07-18,1.059999942779541,1.090000033378601,1.0399999618530273,1.100000023841858,27400
2012-07-19,1.090000033378601,1.1200000047683716,1.0199999809265137,1.1299999952316284,21900
2012-07-20,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,0
2012-07-23,1.0800000429153442,1.059999942779541,1.0499999523162842,1.090000033378601,23800
2012-07-24,1.0499999523162842,1.0700000524520874,1.0,1.0800000429153442,60900
2012-07-25,1.0800000429153442,1.0800000429153442,1.0800000429153442,1.0800000429153442,100
2012-07-26,1.100000023841858,1.100000023841858,1.0099999904632568,1.100000023841858,12700
2012-07-27,1.0700000524520874,1.25,1.0700000524520874,1.2799999713897705,20200
2012-07-30,1.2300000190734863,1.1799999475479126,1.1100000143051147,1.2300000190734863,15000
2012-07-31,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0
2012-08-01,1.059999942779541,1.1399999856948853,1.059999942779541,1.149999976158142,6900
2012-08-02,1.0700000524520874,1.0700000524520874,1.059999942779541,1.2000000476837158,17200
2012-08-03,1.0800000429153442,1.090000033378601,1.0199999809265137,1.1299999952316284,24500
2012-08-06,1.059999942779541,1.0299999713897705,1.0299999713897705,1.090000033378601,18100
2012-08-07,1.0299999713897705,1.059999942779541,1.0,1.0700000524520874,58700
2012-08-08,1.090000033378601,1.059999942779541,0.9900000095367432,1.1200000047683716,12700
2012-08-09,1.0199999809265137,0.9800000190734863,0.9200000166893005,1.0199999809265137,85700
2012-08-10,0.9599999785423279,0.8899999856948853,0.8799999952316284,0.9599999785423279,70200
2012-08-13,0.9300000071525574,0.9399999976158142,0.8399999737739563,0.949999988079071,49900
2012-08-14,0.8999999761581421,0.8299999833106995,0.8299999833106995,0.8999999761581421,40400
2012-08-15,0.8500000238418579,0.8999999761581421,0.8500000238418579,1.0,26300
2012-08-16,0.9200000166893005,0.9700000286102295,0.9200000166893005,1.0199999809265137,10600
2012-08-17,0.9800000190734863,0.9900000095367432,0.9800000190734863,1.090000033378601,58700
2012-08-20,0.9800000190734863,0.9399999976158142,0.9399999976158142,1.0499999523162842,23700
2012-08-21,0.9200000166893005,0.949999988079071,0.9100000262260437,1.0,75800
2012-08-22,0.949999988079071,0.9100000262260437,0.9100000262260437,0.949999988079071,69200
2012-08-23,0.949999988079071,1.0199999809265137,0.9100000262260437,1.0199999809265137,72800
2012-08-24,0.9900000095367432,0.9300000071525574,0.9300000071525574,0.9900000095367432,10600
2012-08-27,0.9700000286102295,1.0299999713897705,0.9599999785423279,1.0399999618530273,13700
2012-08-28,1.0299999713897705,1.0299999713897705,1.0299999713897705,1.0299999713897705,0
2012-08-29,0.9599999785423279,0.9700000286102295,0.9599999785423279,1.0299999713897705,11700
2012-08-30,1.0099999904632568,1.0199999809265137,0.9700000286102295,1.159999966621399,17300
2012-08-31,1.0399999618530273,1.0299999713897705,0.949999988079071,1.0700000524520874,50400
2012-09-04,1.0,0.9900000095367432,0.9900000095367432,1.0099999904632568,9900
2012-09-05,0.9700000286102295,1.0700000524520874,0.9700000286102295,1.0700000524520874,18900
2012-09-06,1.0,1.0199999809265137,1.0,1.0299999713897705,24400
2012-09-07,0.9900000095367432,0.9800000190734863,0.9800000190734863,1.0499999523162842,11200
2012-09-10,0.9599999785423279,1.0499999523162842,0.9599999785423279,1.0499999523162842,2500
2012-09-11,1.0499999523162842,0.9800000190734863,0.9800000190734863,1.0499999523162842,22300
2012-09-12,0.9800000190734863,1.0299999713897705,0.9800000190734863,1.059999942779541,10700
2012-09-13,1.0299999713897705,1.0299999713897705,1.0199999809265137,1.0499999523162842,13000
2012-09-14,0.9700000286102295,1.0700000524520874,0.9700000286102295,1.0800000429153442,9500
2012-09-17,1.0700000524520874,1.0700000524520874,1.0199999809265137,1.090000033378601,19700
2012-09-18,1.090000033378601,1.090000033378601,1.0800000429153442,1.090000033378601,2600
2012-09-19,1.090000033378601,1.0499999523162842,1.0299999713897705,1.090000033378601,9300
2012-09-20,1.059999942779541,1.059999942779541,1.059999942779541,1.100000023841858,19600
2012-09-21,1.090000033378601,0.9900000095367432,0.9900000095367432,1.100000023841858,21200
2012-09-24,1.0,1.0099999904632568,0.9900000095367432,1.0299999713897705,1000
2012-09-25,0.9900000095367432,0.9800000190734863,0.9700000286102295,1.0499999523162842,15700
2012-09-26,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,1100
2012-09-27,0.9700000286102295,0.9900000095367432,0.9700000286102295,1.0099999904632568,900
2012-09-28,0.9900000095367432,0.9800000190734863,0.9800000190734863,1.0,11100
2012-10-01,0.9900000095367432,0.9800000190734863,0.9800000190734863,0.9900000095367432,56800
2012-10-02,1.0,0.9900000095367432,0.9900000095367432,1.0499999523162842,7600
2012-10-03,1.0199999809265137,0.9800000190734863,0.9800000190734863,1.0199999809265137,1500
2012-10-04,0.9900000095367432,0.9900000095367432,0.9900000095367432,1.0499999523162842,7400
2012-10-05,0.9800000190734863,0.9900000095367432,0.9800000190734863,1.0499999523162842,7400
2012-10-08,0.9800000190734863,0.9900000095367432,0.9800000190734863,1.0499999523162842,5100
2012-10-09,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9900000095367432,800
2012-10-10,0.9900000095367432,0.9700000286102295,0.9700000286102295,1.0,11900
2012-10-11,1.0,0.9700000286102295,0.9700000286102295,1.0,49500
2012-10-12,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,100
2012-10-15,1.0,0.9700000286102295,0.9700000286102295,1.0199999809265137,15000
2012-10-16,0.9700000286102295,1.0,0.9700000286102295,1.0299999713897705,6200
2012-10-17,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,700
2012-10-18,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,100
2012-10-19,1.0,0.9399999976158142,0.9399999976158142,1.0,17400
2012-10-22,0.9599999785423279,0.9700000286102295,0.9300000071525574,0.9700000286102295,3200
2012-10-23,0.9700000286102295,0.9399999976158142,0.9399999976158142,1.0299999713897705,10600
2012-10-24,0.9399999976158142,0.9399999976158142,0.9399999976158142,1.0,6800
2012-10-25,0.949999988079071,0.9399999976158142,0.9399999976158142,0.949999988079071,10000
2012-10-26,0.949999988079071,0.8999999761581421,0.8999999761581421,0.949999988079071,10800
2012-10-31,0.8899999856948853,0.9100000262260437,0.8600000143051147,0.9300000071525574,49000
2012-11-01,0.9100000262260437,0.7599999904632568,0.7599999904632568,0.9399999976158142,21900
2012-11-02,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8500000238418579,9400
2012-11-05,0.8100000023841858,0.75,0.75,0.8500000238418579,25700
2012-11-06,0.800000011920929,0.75,0.75,0.8500000238418579,10000
2012-11-07,0.75,0.6299999952316284,0.6299999952316284,0.8500000238418579,31700
2012-11-08,0.6700000166893005,0.699999988079071,0.6700000166893005,0.75,8100
2012-11-09,0.75,0.8399999737739563,0.5799999833106995,1.0499999523162842,52800
2012-11-12,0.8399999737739563,0.9599999785423279,0.8399999737739563,1.0099999904632568,24600
2012-11-13,0.8999999761581421,0.8100000023841858,0.8100000023841858,0.8999999761581421,1600
2012-11-14,0.8399999737739563,0.8999999761581421,0.8399999737739563,0.949999988079071,36200
2012-11-15,0.8399999737739563,0.8999999761581421,0.8399999737739563,0.8999999761581421,4000
2012-11-16,0.9399999976158142,0.9800000190734863,0.9399999976158142,0.9800000190734863,7800
2012-11-19,1.0,1.0,0.8899999856948853,1.0099999904632568,17300
2012-11-20,1.0099999904632568,0.9599999785423279,0.8500000238418579,1.0099999904632568,11700
2012-11-21,0.9399999976158142,1.0,0.8700000047683716,1.149999976158142,29700
2012-11-23,1.0,1.0099999904632568,0.9200000166893005,1.1200000047683716,6300
2012-11-26,1.0,1.0399999618530273,1.0,1.059999942779541,16600
2012-11-27,1.0,0.9900000095367432,0.9300000071525574,1.0299999713897705,7500
2012-11-28,1.0,1.0199999809265137,1.0,1.100000023841858,13000
2012-11-29,1.0099999904632568,0.9300000071525574,0.9200000166893005,1.0099999904632568,16900
2012-11-30,1.0,0.9300000071525574,0.9200000166893005,1.2200000286102295,4100
2012-12-03,0.9300000071525574,1.090000033378601,0.9300000071525574,1.1299999952316284,67500
2012-12-04,1.159999966621399,1.0099999904632568,1.0,1.2200000286102295,26400
2012-12-05,1.0399999618530273,1.0099999904632568,1.0099999904632568,1.149999976158142,13000
2012-12-06,1.1699999570846558,1.090000033378601,1.0199999809265137,1.1799999475479126,27200
2012-12-07,1.159999966621399,1.1200000047683716,1.1100000143051147,1.25,37200
2012-12-10,1.2000000476837158,1.0099999904632568,1.0,1.2000000476837158,30600
2012-12-11,1.0,1.0299999713897705,1.0,1.159999966621399,13200
2012-12-12,1.0499999523162842,1.0299999713897705,1.0299999713897705,1.1399999856948853,7000
2012-12-13,1.0099999904632568,1.0399999618530273,1.0099999904632568,1.1399999856948853,10400
2012-12-14,1.0199999809265137,0.949999988079071,0.949999988079071,1.1399999856948853,50200
2012-12-17,1.0199999809265137,1.0299999713897705,0.949999988079071,1.149999976158142,14000
2012-12-18,1.090000033378601,1.0399999618530273,1.0,1.1200000047683716,5100
2012-12-19,1.0399999618530273,1.059999942779541,1.0399999618530273,1.1299999952316284,5900
2012-12-20,1.100000023841858,1.1100000143051147,1.059999942779541,1.190000057220459,22700
2012-12-21,1.100000023841858,1.399999976158142,1.100000023841858,1.399999976158142,63900
2012-12-24,1.399999976158142,1.2699999809265137,1.2699999809265137,1.5,44600
2012-12-26,1.350000023841858,1.350000023841858,1.1799999475479126,1.350000023841858,15300
2012-12-27,1.399999976158142,1.2200000286102295,1.2200000286102295,1.399999976158142,15200
2012-12-28,1.2200000286102295,1.2300000190734863,1.1799999475479126,1.350000023841858,35900
2012-12-31,1.0,1.1100000143051147,0.8999999761581421,1.190000057220459,62700
2013-01-02,1.1100000143051147,1.190000057220459,1.1100000143051147,1.2200000286102295,35700
2013-01-03,1.190000057220459,1.2000000476837158,1.190000057220459,1.25,19200
2013-01-04,1.2300000190734863,1.2200000286102295,1.2200000286102295,1.2300000190734863,22300
2013-01-07,1.2200000286102295,1.190000057220459,1.190000057220459,1.2400000095367432,57600
2013-01-08,1.190000057220459,1.2000000476837158,1.1799999475479126,1.2400000095367432,50100
2013-01-09,1.2000000476837158,1.2400000095367432,1.2000000476837158,1.2400000095367432,18300
2013-01-10,1.2400000095367432,1.1699999570846558,1.159999966621399,1.25,30700
2013-01-11,1.159999966621399,1.1699999570846558,1.159999966621399,1.2400000095367432,18300
2013-01-14,1.159999966621399,1.190000057220459,1.1100000143051147,1.2000000476837158,19300
2013-01-15,1.1299999952316284,1.1799999475479126,1.1299999952316284,1.1799999475479126,10900
2013-01-16,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2699999809265137,9400
2013-01-17,1.2000000476837158,1.2100000381469727,1.2000000476837158,1.25,15800
2013-01-18,1.2100000381469727,1.2699999809265137,1.2100000381469727,1.2799999713897705,20900
2013-01-22,1.2999999523162842,1.309999942779541,1.2300000190734863,1.399999976158142,39100
2013-01-23,1.3799999952316284,1.25,1.2400000095367432,1.3799999952316284,20700
2013-01-24,1.2699999809265137,1.2599999904632568,1.2400000095367432,1.2899999618530273,29600
2013-01-25,1.2599999904632568,1.2200000286102295,1.2100000381469727,1.2799999713897705,28400
2013-01-28,1.2000000476837158,1.3200000524520874,1.2000000476837158,1.3200000524520874,14700
2013-01-29,1.3200000524520874,1.2999999523162842,1.2300000190734863,1.3600000143051147,9400
2013-01-30,1.2599999904632568,1.3200000524520874,1.2599999904632568,1.3799999952316284,11200
2013-01-31,1.2799999713897705,1.3200000524520874,1.2799999713897705,1.3899999856948853,8500
2013-02-01,1.2999999523162842,1.350000023841858,1.2999999523162842,1.3799999952316284,5900
2013-02-04,1.399999976158142,1.2599999904632568,1.2599999904632568,1.399999976158142,10800
2013-02-05,1.2999999523162842,1.2799999713897705,1.2400000095367432,1.2999999523162842,3800
2013-02-06,1.2599999904632568,1.309999942779541,1.2599999904632568,1.3300000429153442,3700
2013-02-07,1.2599999904632568,1.2599999904632568,1.2599999904632568,1.2599999904632568,100
2013-02-08,1.2599999904632568,1.2699999809265137,1.25,1.2699999809265137,17900
2013-02-11,1.3200000524520874,1.3200000524520874,1.2999999523162842,1.3200000524520874,12500
2013-02-12,1.309999942779541,1.3200000524520874,1.309999942779541,1.3200000524520874,200
2013-02-13,1.3200000524520874,1.2000000476837158,1.2000000476837158,1.3200000524520874,7300
2013-02-14,1.3200000524520874,1.2200000286102295,1.2200000286102295,1.399999976158142,16500
2013-02-15,1.350000023841858,1.340000033378601,1.2699999809265137,1.350000023841858,6000
2013-02-19,1.2899999618530273,1.2400000095367432,1.2300000190734863,1.309999942779541,19400
2013-02-20,1.2799999713897705,1.2300000190734863,1.2300000190734863,1.2899999618530273,5600
2013-02-21,1.2300000190734863,1.2000000476837158,1.2000000476837158,1.25,17500
2013-02-22,1.2000000476837158,1.2400000095367432,1.2000000476837158,1.2400000095367432,8900
2013-02-25,1.2400000095367432,1.2999999523162842,1.2200000286102295,1.2999999523162842,4300
2013-02-26,1.2599999904632568,1.2899999618530273,1.2300000190734863,1.2999999523162842,17200
2013-02-27,1.2599999904632568,1.2599999904632568,1.2599999904632568,1.2599999904632568,100
2013-02-28,1.2300000190734863,1.2300000190734863,1.2300000190734863,1.3300000429153442,13800
2013-03-01,1.2300000190734863,1.2100000381469727,1.2100000381469727,1.2300000190734863,7900
2013-03-04,1.2200000286102295,1.1200000047683716,1.1100000143051147,1.2200000286102295,26200
2013-03-05,1.149999976158142,1.1200000047683716,1.1200000047683716,1.2400000095367432,12100
2013-03-06,1.149999976158142,1.2100000381469727,1.149999976158142,1.2100000381469727,25900
2013-03-07,1.1699999570846558,1.190000057220459,1.1299999952316284,1.2200000286102295,18600
2013-03-08,1.2000000476837158,1.1699999570846558,1.149999976158142,1.2200000286102295,3600
2013-03-11,1.1399999856948853,1.1100000143051147,1.100000023841858,1.1399999856948853,5400
2013-03-12,1.100000023841858,1.1200000047683716,1.0499999523162842,1.1299999952316284,14800
2013-03-13,1.159999966621399,1.1699999570846558,1.1299999952316284,1.1699999570846558,1500
2013-03-14,1.1299999952316284,1.159999966621399,1.1299999952316284,1.159999966621399,5500
2013-03-15,1.1100000143051147,1.0700000524520874,1.0499999523162842,1.1100000143051147,21600
2013-03-18,1.0499999523162842,1.100000023841858,1.0499999523162842,1.100000023841858,11800
2013-03-19,1.0800000429153442,1.1200000047683716,1.0800000429153442,1.1200000047683716,1200
2013-03-20,1.1299999952316284,1.0,0.9900000095367432,1.1299999952316284,116700
2013-03-21,0.9900000095367432,1.0099999904632568,0.9900000095367432,1.0199999809265137,25000
2013-03-22,1.0199999809265137,1.0099999904632568,1.0,1.100000023841858,26600
2013-03-25,1.0099999904632568,1.0299999713897705,1.0099999904632568,1.0399999618530273,30500
2013-03-26,1.0299999713897705,1.0399999618530273,0.9300000071525574,1.0800000429153442,16000
2013-03-27,1.0299999713897705,1.0199999809265137,1.0199999809265137,1.0299999713897705,1200
2013-03-28,1.0499999523162842,1.0299999713897705,1.0199999809265137,1.0700000524520874,36600
2013-04-01,1.059999942779541,1.0199999809265137,1.0199999809265137,1.059999942779541,3900
2013-04-02,1.0199999809265137,1.0199999809265137,1.0199999809265137,1.0199999809265137,0
2013-04-03,0.9900000095367432,1.0199999809265137,0.9900000095367432,1.0399999618530273,12000
2013-04-04,1.0399999618530273,1.0700000524520874,1.0,1.0700000524520874,5000
2013-04-05,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0700000524520874,0
2013-04-08,1.0399999618530273,1.0299999713897705,1.0199999809265137,1.0700000524520874,4400
2013-04-09,1.0299999713897705,1.0199999809265137,1.0199999809265137,1.0299999713897705,700
2013-04-10,1.0,1.0,1.0,1.0,13200
2013-04-11,0.9700000286102295,1.0399999618530273,0.9599999785423279,1.0499999523162842,3900
2013-04-12,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273,0
2013-04-15,1.0,0.9900000095367432,0.9900000095367432,1.0,5200
2013-04-16,0.9900000095367432,1.0199999809265137,0.9900000095367432,1.0199999809265137,13700
2013-04-17,1.0,0.949999988079071,0.949999988079071,1.0,20500
2013-04-18,0.9599999785423279,0.9599999785423279,0.949999988079071,1.0099999904632568,67300
2013-04-19,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.9900000095367432,12600
2013-04-22,0.949999988079071,0.9599999785423279,0.949999988079071,0.9700000286102295,55000
2013-04-23,0.9599999785423279,0.949999988079071,0.949999988079071,0.9599999785423279,4100
2013-04-24,0.949999988079071,0.9800000190734863,0.949999988079071,0.9800000190734863,47100
2013-04-25,0.9800000190734863,0.9300000071525574,0.9300000071525574,0.9800000190734863,17500
2013-04-26,0.9399999976158142,0.9800000190734863,0.9300000071525574,0.9800000190734863,56200
2013-04-29,0.949999988079071,0.9700000286102295,0.949999988079071,0.9800000190734863,8400
2013-04-30,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0
2013-05-01,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,2300
2013-05-02,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,23900
2013-05-03,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,24300
2013-05-06,0.949999988079071,0.9800000190734863,0.949999988079071,0.9800000190734863,500
2013-05-07,0.949999988079071,0.9700000286102295,0.949999988079071,0.9800000190734863,700
2013-05-08,0.9700000286102295,0.949999988079071,0.949999988079071,1.0299999713897705,23300
2013-05-09,0.949999988079071,1.0099999904632568,0.949999988079071,1.0099999904632568,19000
2013-05-10,1.0,1.1799999475479126,1.0,1.2100000381469727,102100
2013-05-13,1.149999976158142,1.2200000286102295,1.149999976158142,1.2200000286102295,6600
2013-05-14,1.1799999475479126,1.100000023841858,1.0700000524520874,1.2999999523162842,19600
2013-05-15,1.1399999856948853,1.1799999475479126,1.1299999952316284,1.1799999475479126,39700
2013-05-16,1.1699999570846558,1.1799999475479126,1.149999976158142,1.1799999475479126,1800
2013-05-17,1.149999976158142,1.1799999475479126,1.149999976158142,1.1799999475479126,4400
2013-05-20,1.1799999475479126,1.149999976158142,1.149999976158142,1.1799999475479126,2300
2013-05-21,1.1699999570846558,1.2000000476837158,1.149999976158142,1.2000000476837158,3800
2013-05-22,1.1699999570846558,1.2200000286102295,1.1699999570846558,1.2300000190734863,23100
2013-05-23,1.2000000476837158,1.340000033378601,1.190000057220459,1.350000023841858,114500
2013-05-24,1.2799999713897705,1.3200000524520874,1.2799999713897705,1.3600000143051147,40500
2013-05-28,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.399999976158142,22500
2013-05-29,1.399999976158142,1.399999976158142,1.399999976158142,1.5,37200
2013-05-30,1.399999976158142,1.4600000381469727,1.399999976158142,1.4900000095367432,5000
2013-05-31,1.4900000095367432,1.4199999570846558,1.4199999570846558,1.4900000095367432,7600
2013-06-03,1.399999976158142,1.440000057220459,1.399999976158142,1.440000057220459,3100
2013-06-04,1.399999976158142,1.399999976158142,1.2899999618530273,1.4500000476837158,24200
2013-06-05,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2013-06-06,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2013-06-07,1.3700000047683716,1.2899999618530273,1.2799999713897705,1.3899999856948853,1500
2013-06-10,1.3300000429153442,1.2799999713897705,1.2799999713897705,1.440000057220459,800
2013-06-11,1.2899999618530273,1.2899999618530273,1.2899999618530273,1.2899999618530273,100
2013-06-12,1.2799999713897705,1.2999999523162842,1.2799999713897705,1.4700000286102295,800
2013-06-13,1.3799999952316284,1.440000057220459,1.340000033378601,1.4800000190734863,20900
2013-06-14,1.4800000190734863,1.4700000286102295,1.3300000429153442,1.4800000190734863,600
2013-06-17,1.3200000524520874,1.340000033378601,1.3200000524520874,1.340000033378601,500
2013-06-18,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.3300000429153442,2200
2013-06-19,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.2799999713897705,900
2013-06-20,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.3799999952316284,7100
2013-06-21,1.3899999856948853,1.3899999856948853,1.3899999856948853,1.3899999856948853,4900
