Date,gwropen,gwrclose,gwrlow,gwrhigh,gwrvolume
2009-05-15,25.75,26.1299991607666,25.3700008392334,26.540000915527344,477800
2009-05-18,26.420000076293945,27.399999618530273,26.18000030517578,27.479999542236328,248100
2009-05-19,27.350000381469727,27.510000228881836,27.110000610351562,27.799999237060547,259400
2009-05-20,27.610000610351562,28.25,27.549999237060547,28.850000381469727,372200
2009-05-21,27.770000457763672,27.059999465942383,26.6200008392334,27.959999084472656,214600
2009-05-22,27.15999984741211,27.34000015258789,26.729999542236328,27.809999465942383,168900
2009-05-26,27.1299991607666,28.469999313354492,26.889999389648438,28.690000534057617,171600
2009-05-27,28.350000381469727,27.0,26.860000610351562,28.5,404200
2009-05-28,27.3700008392334,26.93000030517578,26.3799991607666,27.540000915527344,483700
2009-05-29,27.09000015258789,28.920000076293945,26.93000030517578,28.920000076293945,305600
2009-06-01,29.649999618530273,30.639999389648438,29.59000015258789,30.84000015258789,265300
2009-06-02,30.559999465942383,31.15999984741211,30.34000015258789,31.399999618530273,265300
2009-06-03,30.809999465942383,29.950000762939453,29.600000381469727,30.8799991607666,178700
2009-06-04,29.989999771118164,29.920000076293945,29.229999542236328,30.229999542236328,175600
2009-06-05,30.309999465942383,29.639999389648438,29.479999542236328,30.479999542236328,144200
2009-06-08,29.309999465942383,29.610000610351562,28.920000076293945,30.15999984741211,164300
2009-06-09,29.760000228881836,30.420000076293945,29.719999313354492,30.68000030517578,128400
2009-06-10,30.6200008392334,29.600000381469727,28.770000457763672,30.6200008392334,167500
2009-06-11,28.280000686645508,26.6200008392334,25.610000610351562,28.84000015258789,763400
2009-06-12,26.290000915527344,26.75,26.010000228881836,26.780000686645508,405100
2009-06-15,26.729999542236328,26.600000381469727,25.90999984741211,26.729999542236328,389200
2009-06-16,25.809999465942383,24.59000015258789,24.329999923706055,26.0,1051200
2009-06-17,25.549999237060547,26.1200008392334,25.09000015258789,26.459999084472656,3450100
2009-06-18,25.850000381469727,26.040000915527344,25.149999618530273,26.239999771118164,523600
2009-06-19,26.260000228881836,26.3700008392334,26.100000381469727,26.93000030517578,480700
2009-06-22,26.100000381469727,25.040000915527344,24.770000457763672,26.329999923706055,302200
2009-06-23,25.18000030517578,24.889999389648438,24.469999313354492,25.43000030517578,434500
2009-06-24,25.010000228881836,25.729999542236328,25.010000228881836,26.530000686645508,398200
2009-06-25,25.59000015258789,27.079999923706055,25.43000030517578,27.139999389648438,248600
2009-06-26,26.979999542236328,27.5,26.809999465942383,27.799999237060547,717000
2009-06-29,27.5,26.559999465942383,26.3799991607666,27.5,290000
2009-06-30,26.5,26.510000228881836,26.059999465942383,26.969999313354492,291300
2009-07-01,26.81999969482422,26.239999771118164,26.09000015258789,27.139999389648438,247500
2009-07-02,25.549999237060547,25.350000381469727,24.920000076293945,25.770000457763672,250000
2009-07-06,25.15999984741211,25.190000534057617,24.700000762939453,25.290000915527344,215600
2009-07-07,25.270000457763672,24.75,24.649999618530273,25.309999465942383,309300
2009-07-08,25.0,25.0,24.15999984741211,25.25,350600
2009-07-09,25.15999984741211,24.700000762939453,24.6299991607666,25.31999969482422,181600
2009-07-10,24.600000381469727,24.940000534057617,24.399999618530273,24.959999084472656,134500
2009-07-13,24.979999542236328,25.3799991607666,23.969999313354492,25.40999984741211,214200
2009-07-14,25.489999771118164,26.1299991607666,25.25,26.200000762939453,211700
2009-07-15,26.649999618530273,26.8700008392334,26.489999771118164,27.0,271800
2009-07-16,26.600000381469727,27.3700008392334,26.31999969482422,27.489999771118164,148200
2009-07-17,27.459999084472656,27.31999969482422,26.799999237060547,27.690000534057617,154900
2009-07-20,27.549999237060547,27.920000076293945,27.510000228881836,28.06999969482422,121100
2009-07-21,28.010000228881836,27.760000228881836,27.40999984741211,28.59000015258789,143400
2009-07-22,27.600000381469727,28.600000381469727,27.280000686645508,28.639999389648438,267600
2009-07-23,28.5,29.40999984741211,28.3700008392334,29.709999084472656,235700
2009-07-24,29.049999237060547,29.18000030517578,28.34000015258789,29.3700008392334,158500
2009-07-27,29.149999618530273,29.270000457763672,28.639999389648438,29.34000015258789,125700
2009-07-28,28.899999618530273,29.059999465942383,28.40999984741211,29.329999923706055,157200
2009-07-29,28.889999389648438,28.989999771118164,27.81999969482422,29.110000610351562,212800
2009-07-30,28.149999618530273,27.5,27.020000457763672,29.260000228881836,535100
2009-07-31,27.459999084472656,27.290000915527344,27.239999771118164,27.709999084472656,481500
2009-08-03,27.43000030517578,27.459999084472656,27.149999618530273,27.68000030517578,389600
2009-08-04,27.15999984741211,27.440000534057617,27.0,27.59000015258789,257400
2009-08-05,27.530000686645508,27.100000381469727,26.8799991607666,27.6200008392334,224800
2009-08-06,27.309999465942383,26.739999771118164,26.690000534057617,27.3799991607666,131700
2009-08-07,27.309999465942383,28.350000381469727,27.020000457763672,28.420000076293945,269900
2009-08-10,28.079999923706055,28.030000686645508,27.3700008392334,28.100000381469727,172600
2009-08-11,27.959999084472656,27.979999542236328,27.40999984741211,28.209999084472656,171800
2009-08-12,27.93000030517578,28.360000610351562,27.59000015258789,28.739999771118164,198300
2009-08-13,28.450000762939453,29.110000610351562,28.299999237060547,29.209999084472656,189400
2009-08-14,29.110000610351562,29.299999237060547,28.190000534057617,29.3799991607666,313900
2009-08-17,28.65999984741211,28.649999618530273,28.450000762939453,29.040000915527344,314100
2009-08-18,28.90999984741211,29.219999313354492,28.760000228881836,29.329999923706055,128400
2009-08-19,28.959999084472656,29.170000076293945,28.809999465942383,29.329999923706055,120700
2009-08-20,29.010000228881836,29.440000534057617,28.8799991607666,29.5,141200
2009-08-21,29.670000076293945,31.010000228881836,29.559999465942383,31.030000686645508,334400
2009-08-24,31.190000534057617,31.360000610351562,30.760000228881836,31.549999237060547,403100
