Date,cmiopen,cmiclose,cmilow,cmihigh,cmivolume
2009-01-23,24.3700008392334,25.559999465942383,24.0,26.530000686645508,2287600.0
2009-01-26,24.56999969482422,24.670000076293945,24.219999313354492,26.440000534057617,3162500.0
2009-01-27,24.989999771118164,24.690000534057617,24.399999618530273,25.8700008392334,3473800.0
2009-01-28,26.280000686645508,26.530000686645508,25.020000457763672,26.860000610351562,4143100.0
2009-01-29,26.06999969482422,25.15999984741211,24.979999542236328,26.260000228881836,3007600.0
2009-01-30,25.600000381469727,23.979999542236328,23.709999084472656,25.729999542236328,3529900.0
2009-02-02,23.540000915527344,24.299999237060547,22.799999237060547,24.579999923706055,5931200.0
2009-02-03,24.299999237060547,24.489999771118164,24.1200008392334,25.709999084472656,6116500.0
2009-02-04,25.479999542236328,25.520000457763672,24.18000030517578,26.100000381469727,3489800.0
2009-02-05,25.15999984741211,26.479999542236328,24.93000030517578,27.139999389648438,3792300.0
2009-02-06,27.110000610351562,28.25,26.610000610351562,28.899999618530273,3573500.0
2009-02-09,28.270000457763672,27.450000762939453,27.09000015258789,28.59000015258789,3746400.0
2009-02-10,27.1200008392334,25.549999237060547,25.280000686645508,27.989999771118164,4194300.0
2009-02-11,25.829999923706055,25.889999389648438,25.290000915527344,26.479999542236328,2503200.0
2009-02-12,25.260000228881836,24.920000076293945,23.690000534057617,25.719999313354492,4858200.0
2009-02-13,24.8799991607666,24.6200008392334,24.549999237060547,25.440000534057617,3162500.0
2009-02-17,23.059999465942383,22.170000076293945,21.709999084472656,23.489999771118164,4721800.0
2009-02-18,22.399999618530273,22.229999542236328,21.489999771118164,22.920000076293945,4915700.0
2009-02-19,22.610000610351562,21.34000015258789,21.219999313354492,23.049999237060547,3428500.0
2009-02-20,20.829999923706055,21.34000015258789,20.450000762939453,21.709999084472656,4190200.0
2009-02-23,21.780000686645508,20.399999618530273,20.309999465942383,21.950000762939453,4691300.0
2009-02-24,20.479999542236328,21.950000762939453,20.329999923706055,22.209999084472656,3572800.0
2009-02-25,20.81999969482422,20.510000228881836,20.329999923706055,21.829999923706055,5369000.0
2009-02-26,21.030000686645508,20.6299991607666,20.43000030517578,21.1299991607666,5130800.0
2009-02-27,20.1299991607666,20.799999237060547,19.850000381469727,21.350000381469727,5761400.0
2009-03-02,20.15999984741211,18.450000762939453,18.34000015258789,20.5,4741200.0
2009-03-03,18.6200008392334,19.799999237060547,18.6200008392334,21.389999389648438,9783100.0
2009-03-04,20.700000762939453,21.940000534057617,20.510000228881836,22.3799991607666,6544900.0
2009-03-05,21.1299991607666,19.479999542236328,19.06999969482422,21.1299991607666,4884700.0
2009-03-06,19.75,19.34000015258789,18.65999984741211,20.270000457763672,4263700.0
2009-03-09,18.969999313354492,19.610000610351562,18.81999969482422,20.149999618530273,3395800.0
2009-03-10,20.15999984741211,21.3700008392334,19.950000762939453,21.579999923706055,3232100.0
2009-03-11,21.56999969482422,22.260000228881836,21.309999465942383,22.700000762939453,3333300.0
2009-03-12,22.149999618530273,22.899999618530273,21.219999313354492,23.040000915527344,2982500.0
2009-03-13,23.040000915527344,22.520000457763672,21.770000457763672,23.469999313354492,3673400.0
2009-03-16,22.790000915527344,22.510000228881836,22.06999969482422,23.190000534057617,4019400.0
2009-03-17,22.5,23.280000686645508,21.389999389648438,23.280000686645508,3116100.0
2009-03-18,22.59000015258789,24.479999542236328,22.399999618530273,24.989999771118164,3930900.0
2009-03-19,24.739999771118164,24.25,24.200000762939453,25.31999969482422,3035700.0
2009-03-20,24.31999969482422,23.479999542236328,23.030000686645508,24.649999618530273,3249100.0
2009-03-23,24.389999389648438,27.280000686645508,24.049999237060547,27.299999237060547,4476900.0
2009-03-24,26.690000534057617,26.350000381469727,25.709999084472656,26.969999313354492,3574100.0
2009-03-25,26.350000381469727,25.850000381469727,24.719999313354492,27.5,3337700.0
2009-03-26,26.3799991607666,26.93000030517578,25.989999771118164,27.010000228881836,3622200.0
2009-03-27,26.399999618530273,26.239999771118164,26.0,26.739999771118164,2257000.0
2009-03-30,25.260000228881836,24.530000686645508,23.989999771118164,25.450000762939453,2347900.0
2009-03-31,24.940000534057617,25.450000762939453,24.530000686645508,25.940000534057617,3048800.0
2009-04-01,24.989999771118164,26.350000381469727,24.639999389648438,26.489999771118164,2754000.0
2009-04-02,27.139999389648438,28.920000076293945,27.020000457763672,29.780000686645508,4995800.0
2009-04-03,29.010000228881836,29.700000762939453,28.950000762939453,30.270000457763672,4265800.0
2009-04-06,29.360000610351562,29.389999389648438,28.579999923706055,29.489999771118164,3631400.0
2009-04-07,28.989999771118164,27.110000610351562,27.020000457763672,28.989999771118164,3256400.0
2009-04-08,27.34000015258789,26.690000534057617,26.049999237060547,27.68000030517578,2960700.0
2009-04-09,27.639999389648438,30.020000457763672,27.639999389648438,30.059999465942383,3595800.0
2009-04-13,29.65999984741211,30.15999984741211,28.43000030517578,30.329999923706055,2301400.0
2009-04-14,29.969999313354492,28.809999465942383,28.270000457763672,29.969999313354492,2501500.0
2009-04-15,28.719999313354492,28.649999618530273,28.040000915527344,29.09000015258789,2084100.0
2009-04-16,29.190000534057617,30.040000915527344,28.469999313354492,30.360000610351562,2494700.0
2009-04-17,30.1299991607666,29.790000915527344,29.18000030517578,30.469999313354492,2074600.0
2009-04-20,29.3799991607666,27.239999771118164,27.0,29.3799991607666,2954700.0
2009-04-21,26.969999313354492,28.030000686645508,26.360000610351562,28.15999984741211,3538300.0
2009-04-22,27.68000030517578,29.809999465942383,27.3799991607666,30.3799991607666,3602200.0
