Date,unpopen,unpclose,unplow,unphigh,unpvolume
2011-11-03,50.29499816894531,50.744998931884766,49.505001068115234,50.90999984741211,5944400.0
2011-11-04,50.0099983215332,50.619998931884766,49.17499923706055,50.71500015258789,4949000.0
2011-11-07,50.400001525878906,50.84000015258789,49.80500030517578,51.54499816894531,4811800.0
2011-11-08,51.209999084472656,51.165000915527344,49.779998779296875,51.27000045776367,5021800.0
2011-11-09,49.91999816894531,49.18000030517578,48.869998931884766,50.084999084472656,6057000.0
2011-11-10,49.595001220703125,50.189998626708984,49.3650016784668,50.41999816894531,4188400.0
2011-11-11,50.83000183105469,51.439998626708984,50.79999923706055,51.584999084472656,3960600.0
2011-11-14,51.095001220703125,51.48500061035156,50.90999984741211,51.60499954223633,4947000.0
2011-11-15,51.23500061035156,51.689998626708984,50.595001220703125,52.01499938964844,4499600.0
2011-11-16,51.19499969482422,51.005001068115234,50.77000045776367,52.08000183105469,4818800.0
2011-11-17,50.77000045776367,50.459999084472656,49.81999969482422,51.06999969482422,5709600.0
2011-11-18,50.584999084472656,51.02000045776367,50.28499984741211,51.32500076293945,4950200.0
2011-11-21,50.345001220703125,49.20500183105469,48.75,50.53499984741211,7613000.0
2011-11-22,49.279998779296875,49.125,48.935001373291016,49.619998931884766,4826400.0
2011-11-23,48.560001373291016,48.0,47.76499938964844,48.72999954223633,4834600.0
2011-11-25,47.92499923706055,47.58000183105469,47.57500076293945,48.45500183105469,2543200.0
2011-11-28,48.89500045776367,49.26499938964844,48.72999954223633,49.48500061035156,4573600.0
2011-11-29,49.29499816894531,49.6150016784668,49.19499969482422,50.349998474121094,4446600.0
2011-11-30,51.21500015258789,51.70500183105469,50.845001220703125,51.779998779296875,6200000.0
2011-12-01,51.380001068115234,51.46500015258789,50.970001220703125,51.82500076293945,5951400.0
2011-12-02,52.0,51.345001220703125,51.19499969482422,52.38999938964844,5508000.0
2011-12-05,52.244998931884766,52.29499816894531,51.845001220703125,52.994998931884766,4883200.0
2011-12-06,52.540000915527344,51.41999816894531,50.69499969482422,52.58000183105469,6752800.0
2011-12-07,51.27000045776367,51.2599983215332,50.4900016784668,51.54999923706055,4576200.0
2011-12-08,51.11000061035156,50.185001373291016,50.005001068115234,51.11000061035156,6297600.0
2011-12-09,50.275001525878906,50.875,49.95500183105469,51.04999923706055,5152600.0
2011-12-12,50.38999938964844,50.29999923706055,49.89500045776367,50.77000045776367,3564600.0
2011-12-13,50.915000915527344,50.095001220703125,49.779998779296875,51.5,6069800.0
