aaplopen,aaplclose,aaplvolume,ebit,revenues,net profit,AAPL
-0.7163275479222375,-0.7097792715335322,-0.46041500327248464,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7103001361058726,-0.7120928560262632,-0.636747402581873,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7144433176079751,-0.7174391120837902,-0.5406607588609954,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.9718256157189007,-0.7276223229638902,-0.2472434006721374,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7265737729766564,-0.7168181960293897,-0.46375089710838735,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7182783466652505,-0.7260500234484923,-0.2877686745000054,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7225468518289917,-0.7245002344849156,-0.4508097177983891,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7231897215845793,-0.727756448335158,-0.3435204913707553,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7279088918856842,-0.7302307331561678,0.053727330391936806,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.73440478292598,-0.7341075504142576,-0.5040427198022511,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7329137126275316,-0.7335626074722534,-0.6671789865895049,1.0,0.6222860837703859,0.9991672367129644,1
-0.739476797152247,-0.7388866656245123,-0.4830536198200013,1.0,0.6222860837703859,0.9991672367129644,0
-0.7364809053306317,-0.9739677036110687,-0.6522381140132334,1.0,0.6222860837703859,0.9991672367129644,0
-0.7437987445756894,-0.750775988744725,-0.19287078852728098,1.0,0.6222860837703859,0.9991672367129644,0
-0.9758719448450885,-0.7556623417226834,-0.04338219790293304,1.0,0.6222860837703859,0.9991672367129644,-1
-0.9752589527504801,-0.9757551664842905,-0.49768117640063547,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7593938835177515,-0.7575204001875888,-0.4788699297606095,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7564514339558374,-0.9760209160544014,-0.5400617723987478,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7600098758795711,-0.765238080350165,-0.19697154199959233,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7655147411566349,-0.7643179615444748,0.3262999596945739,1.0,0.6222860837703859,0.9991672367129644,-1
-0.9758590061927398,-0.7473234328591536,-0.16032278568637376,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7446603838154342,-0.7494763170236057,-0.3584091446144206,1.0,0.6222860837703859,0.9991672367129644,-1
-0.74808037590848,-0.7491233390651877,-0.6543391742192716,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7467765097829032,-0.7447462873221832,-0.7642362955517685,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7428789751587257,-0.736693450054714,-0.37176500685982117,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7367846823857757,-0.7388150695638589,-0.4784521750997598,1.0,0.6222860837703859,0.9991672367129644,-1
-0.9742267358186596,-0.7396370173518846,-0.4921274967916925,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7364855932481493,-0.7367694231671105,-0.49889143622692067,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7380169796372495,-0.9738591839924975,-0.6342439463422223,1.0,0.6222860837703859,0.9991672367129644,-1
-0.734954206859049,-0.9738185399405982,-0.6639075989879981,1.0,0.6222860837703859,0.9991672367129644,0
-0.7402446780416387,-0.9742803501641404,-0.4524100867564971,1.0,0.6222860837703859,0.9991672367129644,0
-0.7638449049368466,-0.755581991558544,0.22791566533902305,1.0,0.6222860837703859,0.9991672367129644,0
-0.752924557343389,-0.761830232921683,-0.20012006058320217,1.0,0.6222860837703859,0.9991672367129644,0
-0.9999999999999983,-0.7633622010317345,-0.3718694455250336,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7590097868091383,-0.9758194778802574,-0.41370941784439913,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7554379061885206,-0.9999999999999987,-0.5291202863550226,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7628582545632977,-0.7634203532906059,-0.3776012852099272,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7701804691980386,-0.7723085821478827,0.04401453452718137,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7727788256141569,-0.768270751914961,-0.23241003848652578,1.0,0.6222860837703859,0.9991672367129644,-1
-0.9999999999999983,-0.7615400969204323,-0.3771343829419187,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7627154293429265,-0.7649301234953894,-0.5705609343662229,1.0,0.6222860837703859,0.9991672367129644,-1
-0.763371737795398,-0.9766975457245594,-0.535104007526605,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7711983723550385,-0.7680475222760678,-0.40940593049255775,1.0,0.6222860837703859,0.9991672367129644,-1
-0.9767680246521964,-0.7676723464123817,-0.8707299450885194,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7682828001868923,-0.7708747850554957,-0.7317527989452572,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7707205172960724,-0.7699546662498055,-0.5642516102972136,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7721715840317035,-0.7723976864155082,-0.6748798022861975,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7720643869844664,-0.7623126465530726,-0.3400463698897185,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7527370406426829,-0.7547822416757864,-0.44862572100527043,1.0,0.6222860837703859,0.9991672367129644,0
-0.7553888393185024,-0.7578774425511967,-0.6763204415210394,1.0,0.6222860837703859,0.9991672367129644,0
-0.7602598981471794,-0.7646218539940606,-0.4115284927767279,1.0,0.6222860837703859,0.9991672367129644,0
-0.7669436184160159,-0.7660062529310623,-0.5323978174074242,1.0,0.6222860837703859,0.9991672367129644,0
-0.7637245817205601,-0.9765376582773185,-0.5603167299990631,1.0,0.6222860837703859,0.9991672367129644,0
-0.7640192954685033,-0.7661807097076764,-0.4040549847631447,1.0,0.6222860837703859,0.9991672367129644,0
-0.7673899081636965,-0.7676141941535103,-0.6790174164638779,1.0,0.6222860837703859,0.9991672367129644,0
-0.7755693866484991,-0.7758993278099118,-0.2580804480506501,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7775248733090298,-0.7829698296076295,-0.10168047516959765,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7791587688278494,-0.773960919180867,-0.3056952642111732,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7721628332523373,-0.7754841331874325,-0.565833548902637,1.0,0.6222860837703859,0.9991672367129644,-1
-0.9777426739569001,-0.7766809441925911,-0.5447215799024903,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7747299368850045,-0.7745505705799602,-0.5572020003953749,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7728325804016927,-0.7704236360794131,-0.11842445058350716,1.0,0.6222860837703859,0.9991672367129644,-1
-0.7946245212464241,-0.7987897451930601,0.5390814531630983,0.9940491176672541,0.7398088943171205,1.0,0
-0.79833485169773,-0.8035329060497117,0.26172000388792677,0.9940491176672541,0.7398088943171205,1.0,0
0.954770971789675,-0.7990889479443498,-0.20179107922660097,0.9940491176672541,0.7398088943171205,1.0,0
-0.9999999999999988,-0.9795319368453973,-0.4369531643050583,0.9940491176672541,0.7398088943171205,1.0,0
-0.7959640155451352,-0.7959624824136323,-0.6059011356388389,0.9940491176672541,0.7398088943171205,1.0,0
-0.9795972766324508,-0.7965608879162116,-0.713214935870052,0.9940491176672541,0.7398088943171205,1.0,0
-0.7950220566519213,-0.9797395966859476,-0.4717005225663213,0.9940491176672541,0.7398088943171205,1.0,-1
-0.7973435134066634,-0.8024430201657036,-0.5401201351822488,0.9940491176672541,0.7398088943171205,1.0,0
-0.801745780483575,-0.7955113334375498,-0.4345510750051726,0.9940491176672541,0.7398088943171205,1.0,0
-0.793173454510793,-0.9790875097702058,-0.29058237500984596,0.9940491176672541,0.7398088943171205,1.0,0
-0.788373964556219,-0.7878558699390348,-0.3689359477227434,0.9940491176672541,0.7398088943171205,1.0,0
-0.7859140579707887,-0.7910179771768026,-0.3953804320996187,0.9940491176672541,0.7398088943171205,1.0,0
-0.9791405484550976,-0.7914156635923097,-0.5422150519373921,0.9940491176672541,0.7398088943171205,1.0,0
-0.7926065290189914,-0.7916032515241529,-0.6737862680269144,0.9940491176672541,0.7398088943171205,1.0,-1
-0.7906732318347109,-0.79447522276067,-0.6337770440742138,0.9940491176672541,0.7398088943171205,1.0,0
-0.7941335400184085,-0.7945508832265133,-0.5854649462371253,0.9940491176672541,0.7398088943171205,1.0,0
-0.795655863100308,-0.7995266531186502,-0.5410140072874492,0.9940491176672541,0.7398088943171205,1.0,0
-0.8008750779366294,-0.8007725496326412,-0.5729599519406613,0.9940491176672541,0.7398088943171205,1.0,0
-0.7994240112009983,-0.7986512427700494,-0.7007959498861158,0.9940491176672541,0.7398088943171205,1.0,0
-0.9797370390800438,-0.8022288572768494,-0.6548030047618326,0.9940491176672541,0.7398088943171205,1.0,0
-0.8018482896132944,-0.9799472877911531,-0.5133715499860785,0.9940491176672541,0.7398088943171205,1.0,0
-0.7997902938230443,-0.980143817414414,-0.419189376042604,0.9940491176672541,0.7398088943171205,1.0,0
-0.801745780483575,-0.8028541503829929,-0.709725455761778,0.9940491176672541,0.7398088943171205,1.0,0
-0.8044469585572471,-0.9807735813662665,-0.45747843374474706,0.9940491176672541,0.7398088943171205,1.0,-1
-0.8090008016338962,-0.8123898702516814,-0.4242300775018271,0.9940491176672541,0.7398088943171205,1.0,0
0.8817738454831133,0.925633890886353,-0.3631488169797962,0.9940491176672541,0.7398088943171205,1.0,0
-0.8060049098122808,0.9011599187118962,-0.5586242092775324,0.9940491176672541,0.7398088943171205,1.0,0
-0.8104740578457775,-0.807686728153823,-0.5496025516384474,0.9940491176672541,0.7398088943171205,1.0,0
0.9448169602605232,-0.8086468657183064,-0.5524131804228406,0.9940491176672541,0.7398088943171205,1.0,0
-0.9808710775803477,-0.8086825074253565,-0.6186334376184123,0.9940491176672541,0.7398088943171205,1.0,0
-0.8067549766151054,-0.8068291386587472,-0.7301739320652811,0.9940491176672541,0.7398088943171205,1.0,0
-0.8044782113406982,0.9815538533687665,-0.35708523094658073,0.9940491176672541,0.7398088943171205,1.0,0
-0.802906508860946,-0.796458027200251,-0.3985135920559914,0.9940491176672541,0.7398088943171205,1.0,0
-0.7948476661202645,-0.7970076598405511,-0.4856430843721799,0.9940491176672541,0.7398088943171205,1.0,0
-0.795776498844429,-0.7980837892762241,-0.7249243532756332,0.9940491176672541,0.7398088943171205,1.0,0
-0.7989911601502016,-0.7977936532749735,-0.6430905156308041,0.9940491176672541,0.7398088943171205,1.0,0
-0.7970444242690371,-0.7936936063779906,-0.6300909735373047,0.9940491176672541,0.7398088943171205,1.0,0
-0.7925305847552054,-0.7929476317023614,-0.5137708742942436,0.9940491176672541,0.7398088943171205,1.0,-1
-0.9792195867444452,-0.7940375175863695,-0.7406853765463669,0.9940491176672541,0.7398088943171205,1.0,-1
-0.7962049745055426,-0.7980837892762241,-0.7001570309930515,0.9940491176672541,0.7398088943171205,1.0,0
-0.7991696135437069,0.9770861341253713,-0.5777241981096163,0.9940491176672541,0.7398088943171205,1.0,0
0.9729444653664467,0.9156760981710176,-0.6359856146709117,0.9940491176672541,0.7398088943171205,1.0,-1
-0.8090901845945662,-0.9808039393465697,-0.48263279343370413,0.9940491176672541,0.7398088943171205,1.0,0
-0.8074069096778939,-0.8070567453493834,-0.6650748546580193,0.9940491176672541,0.7398088943171205,1.0,0
-0.8063399396508758,-0.8089638893231211,-0.6703060030949828,0.9940491176672541,0.7398088943171205,1.0,0
0.9035632861051687,-0.809294669376271,-0.7271697845777003,0.9940491176672541,0.7398088943171205,1.0,0
0.9113296027927487,-0.8054044083163993,-0.6511292211267132,0.9940491176672541,0.7398088943171205,1.0,0
0.9364224626255776,0.9398811943098327,-0.7033086213021088,0.9940491176672541,0.7398088943171205,1.0,0
0.9383413835294706,0.9196498358605596,-0.8017697087938453,0.9940491176672541,0.7398088943171205,1.0,0
-0.9999999999999989,0.8752102548069407,-0.7152054139599828,0.9940491176672541,0.7398088943171205,1.0,0
-0.8117822993610375,-0.8096251367828678,-0.728094373937375,0.9940491176672541,0.7398088943171205,1.0,0
0.876373364502776,-0.9820094106612485,-0.02677030668326276,0.9940491176672541,0.7398088943171205,1.0,0
-0.9981918483364932,-0.8248957323745515,-0.33257900532703016,0.9940491176672541,0.7398088943171205,1.0,0
0.7321636458247062,0.7442551195873064,-0.3951377657892722,0.9940491176672541,0.7398088943171205,1.0,0
0.7530123776648857,0.7806127872440205,-0.5918971393240318,0.9940491176672541,0.7398088943171205,1.0,0
-0.8196311233969282,-0.8186068469595131,-0.3348397952563344,0.9940491176672541,0.7398088943171205,1.0,0
0.7570314856166876,0.8109395028919805,0.00021172964691174208,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8163989605324231,-0.8176020009379406,-0.6413549907530094,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.81703276698081,0.8633734563076442,-0.2252897788993964,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.812282343896254,-0.8078921369391912,-0.3610723305773374,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.9425823862437748,-0.9802237611380344,-0.3048904721439481,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.972406917491089,0.9898608722838831,-0.6007744258670877,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7985042417840346,-0.9799021728935449,-0.6671759148640575,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7965400043441375,-0.7942294825699555,-0.5187009936373596,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7924055736214013,-0.7951449116773497,-0.5328401458718534,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7950533094353722,-0.7928313271846187,-0.5450779000543915,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.794709528817411,-0.7959890573706434,-0.6263803291968162,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7984151713511991,-0.7968957323745515,-0.7158320459512574,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.9797370390800438,0.9824480225105519,-0.5730306016259521,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.96070900064537,0.915407222135376,-0.249955734242213,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.811036607947896,-0.805899953103018,-0.40179726655928794,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8039781668054818,-0.9980648960450221,-0.5941087816461772,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.9807165950717494,-0.802170705017978,-0.5681373429882053,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.956202349271732,0.9636892293262467,-0.5632625147031429,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.801745780483575,-0.802876348288261,-0.5775061056028492,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8053620400566932,-0.802523370329843,-0.676259007012091,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.9682565478487928,0.9882100984836643,-0.7605717270929915,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7991339853705728,-0.8028360168829147,-0.6399204949690622,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8035540665340514,-0.801268407065813,-0.7008819581986436,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8010313418538846,-0.7983073315616704,-0.6757122398824494,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7979729444653672,-0.7991336564014391,-0.6419416903134674,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.7987633273588436,-0.9798691261528851,-0.655051814523074,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8010313418538846,-0.8011971236517127,-0.7447492693133092,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.98888338492647,0.9583273409410661,-0.6061438019491854,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.9454420159295437,0.954488041269345,-0.7496609583037406,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8037772114078917,-0.806967641081758,-0.772572958416078,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8069024897529943,0.9471627325308738,-0.749968130848483,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8056076869346183,-0.8079234015944984,-0.7652898973802351,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8073756568944428,-0.8070523682976404,-0.7789498604449306,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8073222146347416,0.9284477098639987,-0.8495872588338984,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.9260652901899075,-0.8110720650304839,-0.7224239687614299,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.8720417287164638,-0.9813823354697524,-0.671553123626637,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8131574218328826,-0.8153153040487737,-0.5357306395178796,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8181088003150288,0.797895888697827,-0.536139179002387,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
-0.9818867930425061,-0.820170079724872,-0.7188884127714446,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
-0.81967143948758,-0.8222069720181344,-0.6601293766876662,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
-0.8217475618922317,-0.9824122870095368,-0.6935651081828791,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
0.7472993688500381,-0.8228947944348922,-0.4288806698292274,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
-0.8202118001134483,0.8277317492574644,-0.6345357602597276,0.8646860909569477,0.8032760974207918,0.8765725842429289,-1
-0.8169658860242247,-0.8130864467719252,-0.5480759040910775,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8120992025852309,-0.8120547131467885,-0.7992293918488255,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8123092212900218,-0.8135644833515719,-0.762921597060271,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.812434232423826,-0.9814622791933729,-0.7364678975070534,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8126617526873494,0.8791402219790526,-0.7548245287808607,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8111663069992178,-0.8091561669532602,-0.7055816981332027,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8102465375822541,-0.8090889479443498,-0.7981450727658848,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.9042758495678521,-0.980785649523215,-0.825987192221338,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8081526010910354,-0.8078070970767557,-0.8452376956003457,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.8065096422650149,-0.807159606065344,-0.8234192297472913,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
0.9336534660118166,-0.9810201344380188,-0.7687394450576925,0.8646860909569477,0.8032760974207918,0.8765725842429289,0
-0.9808259798138279,-0.8095938721275607,-0.8355771190681964,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
-0.8098046232242566,-0.9981286321713313,-0.658295556595554,0.8646860909569477,0.8032760974207918,0.8765725842429289,1
-0.804031609065183,-0.8032515241519471,-0.41415788975972306,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9803241538699548,-0.8041491324058161,-0.811774318576106,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.8056523784149533,0.9696295138346099,-0.8439629295396647,0.7561053763933075,0.8075867519218335,0.7621271153674568,1
-0.8031968472192061,1.0,-0.7914087788596834,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7991071079768048,-0.797530092230734,-0.7240888439539338,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7968612829580142,-0.797883070189152,-0.709240123141085,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7965221902575705,-0.7960293887759896,-0.8372727115151747,0.7561053763933075,0.8075867519218335,0.7621271153674568,-1
-0.7955130378799369,-0.793412224480226,-0.762089159464019,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7925305847552054,-0.7903257777083017,-0.7137402009215615,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7929281201607025,-0.7923223385962179,-0.7356784640670654,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7929012427669346,-0.7940953571986877,-0.7829400318011347,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7897403362486978,-0.7813393778333603,-0.0960100699936525,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7777123900097359,-0.777350945755824,-0.23376466940883986,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7783643230725243,-0.7776145068000634,-0.5256645952266703,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7766988622424191,-0.7756404564639684,-0.6660731654284322,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7748280706250407,-0.7732240112552768,-0.503477522319925,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7724306696065125,-0.7762032202594975,-0.6700418347065044,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9775163100463643,-0.7756270126621863,-0.6950641102012222,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7745424201842983,-0.7753590745662038,-0.7956324013498917,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7753059256840069,-0.7762254181647656,-0.8191925355316356,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7764310258882439,-0.7753543848679078,-0.7004549883614517,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7776586352222001,-0.7817770830076607,-0.5981849613149092,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7830162998892095,-0.7807453493825239,-0.7260793220438647,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9780493887736884,-0.780387994372363,-0.8006239552019561,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7803376238196221,-0.7823889323120221,-0.7648168516613317,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7769623232069113,-0.9777266218539951,-0.6850226397135923,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7766541707620842,-0.778793496951697,-0.8042332326026795,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7745333568770976,-0.7739252774738168,-0.6897899576079948,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7739976841687469,-0.7790748788494616,-0.24822020936441833,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.790829495751966,-0.7888788494606855,-0.6202768107327843,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7904544623505537,-0.9792357980303277,-0.7357030378706448,0.7561053763933075,0.8075867519218335,0.7621271153674568,1
-0.7941782314987436,-0.9798959199624834,-0.46706836059160556,0.7561053763933075,0.8075867519218335,0.7621271153674568,1
1.0,-0.7966368610286081,-0.6254004487790878,0.7561053763933075,0.8075867519218335,0.7621271153674568,1
-0.7932047072942441,-0.7924561513209326,-0.5623409970689157,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7898472207681003,-0.7890529935907465,-0.619739258779485,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7865881805098274,-0.7912368297639527,-0.29637257747824064,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7785071482928955,-0.9780861653900276,-0.227473775692515,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9779051884308454,-0.7815494763170245,-0.6638369493027073,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7815877351576631,-0.7849304361419425,-0.7158228307749152,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7830162998892095,-0.7828357042363617,-0.8032963563412152,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9784007638180283,-0.7843854931999383,-0.8133685440833193,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7869228978205878,-0.7870654994528694,-0.7781358532013632,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9786387225112244,-0.7820584649054253,-0.6753129155742843,0.7561053763933075,0.8075867519218335,0.7621271153674568,-1
-0.7839716974793074,-0.7842604345787096,-0.7795488469071784,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9782766277621608,-0.7821522588713469,-0.7209403253703239,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.783623541471663,-0.7826703142097867,-0.732533017208903,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7806410883469316,-0.7813081131780532,-0.7578993259537323,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7813064601066039,-0.778449585743318,-0.7762252399730654,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7778774047063574,-0.7772705955916845,-0.712404000351932,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7764132118016768,-0.7761853994059724,-0.7880698132983333,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7767748065062051,-0.774671252149446,-0.7853359776501256,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7740914425191,-0.7727103329685799,-0.7448014886459154,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7715109001895488,-0.9767140847272169,-0.6267980838576659,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7649746930586012,-0.7678064717836495,-0.4776473830325346,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7682828001868923,-0.9765532906049721,-0.7193706736666902,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9999999999999983,-0.7624289510708153,-0.6414348556146424,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.9762782310299518,-0.7650864467719253,-0.6929661217206314,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7638005259843461,-0.9763335626074733,-0.45968086089055027,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.7605724259816896,-0.7692312021259975,-0.3660300954494801,0.7561053763933075,0.8075867519218335,0.7621271153674568,0
-0.976801058844304,-0.9765559793653285,-0.6750057430295419,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.9999999999999983,-0.7665424417695804,-0.7610877769681587,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7660416630856193,-0.767734875722996,-0.7619724338970169,0.7142660959923096,0.829226237517063,0.7198346370044315,-1
-0.7673452166833615,-0.9999999999999987,-0.7951716425327781,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7659835329084003,-0.7673375019540418,-0.818486038678728,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7680240271399178,-0.7711023917461319,-0.7754327348076299,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7678408858288948,-0.9768172580897305,-0.8140136064272784,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.9768876603072468,-0.7677439424730351,-0.8394382779556088,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.9999999999999984,-0.7674669376270136,-0.8471790260831178,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7665820237114874,-0.7641037986556207,-0.7537125641688931,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7648987487948152,-0.7655194622479295,-0.7147661572210012,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.765608499506988,-0.7683601688291395,-0.7948245375572192,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7682696740178429,-0.7679493512584032,-0.8343238550856474,0.7142660959923096,0.829226237517063,0.7198346370044315,0
-0.7681802910571729,-0.7699815538533696,-0.8508036621110784,0.7142660959923096,0.829226237517063,0.7198346370044315,0
