Date;aaplopen;aaplclose;aaplvolume;ebit;revenues;net profit
16.07.2013;60931400000000000;614571000000000;54134500.0;52285.0;169104.0;39672.0
17.07.2013;6138570000000000;6147290000000000;49747600.0;52285.0;169104.0;39672.0
18.07.2013;6191140000000000;6168000000000000;54719700.0;52285.0;169104.0;39672.0
19.07.2013;61871400000000000;607071000000000;67180400.0;52285.0;169104.0;39672.0
22.07.2013;613514000000000;6090140000000000;51949100.0;52285.0;169104.0;39672.0
23.07.2013;6085710000000000;59855700000000;92348900.0;52285.0;169104.0;39672.0
24.07.2013;6270430000000000;6293000000000000;147984200.0;49913.0;169404.0;37748.0
25.07.2013;629571000000000;6264290000000000;57373400.0;49913.0;169404.0;37748.0
26.07.2013;6218570000000000;62998600000000000;50038100.0;49913.0;169404.0;37748.0
29.07.2013;6297140000000000;63970000000000000;62014400.0;49913.0;169404.0;37748.0
30.07.2013;6428000000000000;6476000000000000;77355600.0;49913.0;169404.0;37748.0
31.07.2013;6499860000000000;6464710000000000;80739400.0;49913.0;169404.0;37748.0
01.08.2013;6510710000000000;6524000000000000;51562700.0;49913.0;169404.0;37748.0
02.08.2013;6543000000000000;6607710000000000;68695900.0;49913.0;169404.0;37748.0
05.08.2013;6638430000000000;6706430000000000;79713900.0;49913.0;169404.0;37748.0
06.08.2013;6686000000000000;6646430000000000;83714400.0;49913.0;169404.0;37748.0
07.08.2013;6625710000000000;6642570000000000;74714500.0;49913.0;169404.0;37748.0
08.08.2013;6626570000000000;6585860000000000;63944300.0;49913.0;169404.0;37748.0
09.08.2013;655200000000000;6492140000000000;66716300.0;49913.0;169404.0;37748.0
12.08.2013;6526570000000000;6676570000000000;91108500.0;49913.0;169404.0;37748.0
13.08.2013;6727710000000000;6993860000000000;220485300.0;49913.0;169404.0;37748.0
14.08.2013;7112570000000000;7121430000000000;189093100.0;49913.0;169404.0;37748.0
15.08.2013;7091710000000000;7113000000000000;122573500.0;49913.0;169404.0;37748.0
16.08.2013;7145000000000000;7176140000000000;90576500.0;49913.0;169404.0;37748.0
19.08.2013;7204860000000000;7253430000000000;127629600.0;49913.0;169404.0;37748.0
20.08.2013;7281570000000000;7158140000000000;89672100.0;49913.0;169404.0;37748.0
21.08.2013;719414000000000;7176570000000000;83969900.0;49913.0;169404.0;37748.0
22.08.2013;7214000000000000;7185140000000000;61051900.0;49913.0;169404.0;37748.0
23.08.2013;7189570000000000;7157430000000000;55682900.0;49913.0;169404.0;37748.0
26.08.2013;7153570000000000;7185290000000000;82741400.0;49913.0;169404.0;37748.0
27.08.2013;7114290000000000;6979860000000000;106047200.0;49913.0;169404.0;37748.0
28.08.2013;6942860000000000;7012860000000000;76902000.0;49913.0;169404.0;37748.0
29.08.2013;702357000000000;7024290000000000;59914400.0;49913.0;169404.0;37748.0
30.08.2013;7028570000000000;6960290000000000;68074300.0;49913.0;169404.0;37748.0
03.09.2013;7044290000000000;697971000000000;82982200.0;49913.0;169404.0;37748.0
04.09.2013;7136570000000000;712414000000000;86258200.0;49913.0;169404.0;37748.0
05.09.2013;7146430000000000;7075290000000000;59091900.0;49913.0;169404.0;37748.0
06.09.2013;712057000000000;7117430000000000;89881400.0;49913.0;169404.0;37748.0
09.09.2013;7214290000000000;7231000000000000;85171800.0;49913.0;169404.0;37748.0
10.09.2013;7231430000000000;7066290000000000;185798900.0;49913.0;169404.0;37748.0
11.09.2013;6671570000000000;6681570000000000;224674100.0;49913.0;169404.0;37748.0
12.09.2013;6692860000000000;6752710000000000;101012800.0;49913.0;169404.0;37748.0
13.09.2013;6704860000000000;664143000000000;74708900.0;49913.0;169404.0;37748.0
16.09.2013;6585710000000000;643029000000000;135926700.0;49913.0;169404.0;37748.0
17.09.2013;63994300000000000;6504570000000000;99845200.0;49913.0;169404.0;37748.0
18.09.2013;6616860000000000;6638290000000000;114215500.0;49913.0;169404.0;37748.0
19.09.2013;6724290000000000;6747140000000000;101135300.0;49913.0;169404.0;37748.0
20.09.2013;6828570000000000;6677290000000000;174825700.0;49913.0;169404.0;37748.0
23.09.2013;7087140000000000;700914000000000;190526700.0;49913.0;169404.0;37748.0
24.09.2013;706971000000000;6987140000000000;91086100.0;49913.0;169404.0;37748.0
25.09.2013;6988570000000000;6879000000000000;79239300.0;49913.0;169404.0;37748.0
26.09.2013;6942860000000000;6946000000000000;59305400.0;49913.0;169404.0;37748.0
27.09.2013;691114000000000;6896430000000000;57010100.0;49913.0;169404.0;37748.0
30.09.2013;6817860000000000;6810710000000000;65039100.0;49913.0;169404.0;37748.0
01.10.2013;683500000000000;6970860000000000;88470900.0;49913.0;169404.0;37748.0
02.10.2013;6937570000000000;6993710000000000;72296000.0;49913.0;169404.0;37748.0
03.10.2013;7007290000000000;690586000000000;80688300.0;49913.0;169404.0;37748.0
04.10.2013;6912290000000000;6900430000000000;64717100.0;49913.0;169404.0;37748.0
07.10.2013;695086000000000;6967860000000000;78073100.0;49913.0;169404.0;37748.0
08.10.2013;699914000000000;687057000000000;72729300.0;49913.0;169404.0;37748.0
09.10.2013;6923430000000000;6951290000000000;75431300.0;49913.0;169404.0;37748.0
10.10.2013;7018860000000000;6994860000000000;69650700.0;49913.0;169404.0;37748.0
11.10.2013;6957000000000000;7040140000000000;66934700.0;49913.0;169404.0;37748.0
14.10.2013;6997570000000000;7086290000000000;65474500.0;49913.0;169404.0;37748.0
15.10.2013;7107290000000000;7124000000000000;80018400.0;49913.0;169404.0;37748.0
16.10.2013;7154140000000000;7158710000000000;62775300.0;49913.0;169404.0;37748.0
17.10.2013;7142570000000000;7207140000000000;63398300.0;49913.0;169404.0;37748.0
18.10.2013;7228430000000000;7269860000000000;72635500.0;49913.0;169404.0;37748.0
21.10.2013;7311000000000000;744800000000000;99526700.0;49913.0;169404.0;37748.0
22.10.2013;7520140000000000;7426710000000000;133515900.0;49913.0;169404.0;37748.0
23.10.2013;7414290000000000;749943000000000;78430800.0;49913.0;169404.0;37748.0
24.10.2013;75.0;7598710000000000;96191200.0;49913.0;169404.0;37748.0
25.10.2013;759029000000000;7513710000000000;84448000.0;49913.0;169404.0;37748.0
28.10.2013;7557710000000000;756971000000000;137610200.0;49913.0;169404.0;37748.0
29.10.2013;7661000000000000;7381140000000000;158951800.0;49913.0;169404.0;37748.0
30.10.2013;742300000000000;749857000000000;88540900.0;48999.0;170910.0;37037.0
31.10.2013;75.0;7467140000000000;68924100.0;48999.0;170910.0;37037.0
01.11.2013;7486000000000000;7429000000000000;68722500.0;48999.0;170910.0;37037.0
04.11.2013;7444290000000000;75.25;61156900.0;48999.0;170910.0;37037.0
05.11.2013;7494000000000000;7506430000000000;66303300.0;48999.0;170910.0;37037.0
06.11.2013;7487860000000000;7441710000000000;55843900.0;48999.0;170910.0;37037.0
07.11.2013;7422570000000000;7321290000000000;65655100.0;48999.0;170910.0;37037.0
08.11.2013;7351140000000000;7436570000000000;69829200.0;48999.0;170910.0;37037.0
11.11.2013;7428430000000000;741500000000000;56863100.0;48999.0;170910.0;37037.0
12.11.2013;739529000000000;7428710000000000;51069200.0;48999.0;170910.0;37037.0
13.11.2013;74.0;7437570000000000;49305200.0;48999.0;170910.0;37037.0
14.11.2013;7468710000000000;7545140000000000;70604800.0;48999.0;170910.0;37037.0
15.11.2013;7522570000000000;7499860000000000;79480100.0;48999.0;170910.0;37037.0
18.11.2013;7499860000000000;7409000000000000;61236000.0;48999.0;170910.0;37037.0
19.11.2013;7414710000000000;7422140000000000;52234700.0;48999.0;170910.0;37037.0
20.11.2013;7417570000000000;7357140000000000;48479200.0;48999.0;170910.0;37037.0
21.11.2013;7394290000000000;7444860000000000;65506700.0;48999.0;170910.0;37037.0
22.11.2013;742171000000000;7425710000000000;55931400.0;48999.0;170910.0;37037.0
25.11.2013;7443140000000000;7482000000000000;57327900.0;48999.0;170910.0;37037.0
26.11.2013;7487430000000000;7620000000000000;100345700.0;48999.0;170910.0;37037.0
27.11.2013;7661570000000000;779943000000000;90862100.0;48999.0;170910.0;37037.0
29.11.2013;7849710000000000;7943860000000000;79531900.0;48999.0;170910.0;37037.0
02.12.2013;7971430000000000;7874710000000000;118136200.0;48999.0;170910.0;37037.0
03.12.2013;7975710000000000;809029000000000;112742000.0;48999.0;170910.0;37037.0
04.12.2013;8078570000000000;8071430000000000;94452400.0;48999.0;170910.0;37037.0
05.12.2013;8180710000000000;8112860000000000;111895000.0;48999.0;170910.0;37037.0
06.12.2013;8082710000000000;8000290000000000;86088100.0;48999.0;170910.0;37037.0
09.12.2013;8012860000000000;8091860000000000;80123400.0;48999.0;170910.0;37037.0
10.12.2013;8051140000000000;8079290000000000;69567400.0;48999.0;170910.0;37037.0
11.12.2013;81.0;8019430000000000;89929700.0;48999.0;170910.0;37037.0
12.12.2013;8030570000000000;8007710000000000;65572500.0;48999.0;170910.0;37037.0
13.12.2013;8040710000000000;7920430000000000;83205500.0;48999.0;170910.0;37037.0
16.12.2013;7928860000000;7964290000000000;70648200.0;48999.0;170910.0;37037.0
17.12.2013;7940140000000000;7928430000000000;57475600.0;48999.0;170910.0;37037.0
18.12.2013;7852860000000000;7868140000000000;141465800.0;48999.0;170910.0;37037.0
19.12.2013;78.5;7778000000000000;80077200.0;48999.0;170910.0;37037.0
20.12.2013;7791860000000000;7843140000000000;109103400.0;48999.0;170910.0;37037.0
23.12.2013;8114290000000000;814414000000000;125326600.0;48999.0;170910.0;37037.0
24.12.2013;8141290000000000;8109570000000000;41888700.0;48999.0;170910.0;37037.0
26.12.2013;8115710000000000;8055710000000000;51002000.0;48999.0;170910.0;37037.0
27.12.2013;8054570000000000;8001290000000000;56471100.0;48999.0;170910.0;37037.0
30.12.2013;7963710000000000;792171000000000;63407400.0;48999.0;170910.0;37037.0
31.12.2013;7916710000000000;8014570000000000;55771100.0;48999.0;170910.0;37037.0
02.01.2014;7938290000000000;7901860000000000;58671200.0;48999.0;170910.0;37037.0
03.01.2014;789800000000000;772829000000000;98116900.0;48999.0;170910.0;37037.0
06.01.2014;7677860000000000;7770430000000000;103152700.0;48999.0;170910.0;37037.0
07.01.2014;7776000000000000;7714860000000000;79302300.0;48999.0;170910.0;37037.0
08.01.2014;7697290000000000;7763710000000000;64632400.0;48999.0;170910.0;37037.0
09.01.2014;7811430000000000;7664570000000000;69787200.0;48999.0;170910.0;37037.0
10.01.2014;7711860000000000;7613430000000000;76244000.0;48999.0;170910.0;37037.0
13.01.2014;7570140000000000;765329000000000;94623200.0;48999.0;170910.0;37037.0
14.01.2014;768886000000000;7805570000000000;83140400.0;48999.0;170910.0;37037.0
15.01.2014;7907430000000000;7962290000000000;97909700.0;48999.0;170910.0;37037.0
16.01.2014;7927140000000000;7917860000000000;57319500.0;48999.0;170910.0;37037.0
17.01.2014;787829000000000;7723860000000000;106684900.0;48999.0;170910.0;37037.0
21.01.2014;7728430000000000;7843860000000000;82131700.0;48999.0;170910.0;37037.0
22.01.2014;7870140000000000;7878710000000000;94996300.0;48999.0;170910.0;37037.0
23.01.2014;7856290000000000;7945430000000000;100809800.0;48999.0;170910.0;37037.0
24.01.2014;7914290000000000;7801000000000000;107338700.0;48999.0;170910.0;37037.0
27.01.2014;7858140000000000;7864290000000000;138719700.0;48999.0;170910.0;37037.0
28.01.2014;7268000000000000;7235710000000000;266380800.0;49252.0;173992.0;37031.0
29.01.2014;7199290000000000;7153570000000000;125702500.0;49252.0;173992.0;37031.0
30.01.2014;7179140000000000;7139710000000000;169625400.0;49252.0;173992.0;37031.0
31.01.2014;7074000000000000;715143000000000;116199300.0;49252.0;173992.0;37031.0
03.02.2014;7180140000000000;7164710000000000;100366000.0;49252.0;173992.0;37031.0
04.02.2014;722643000000000;7268430000000000;94170300.0;49252.0;173992.0;37031.0
05.02.2014;7236570000000000;7322710000000000;82086200.0;49252.0;173992.0;37031.0
06.02.2014;7286570000000000;7321570000000000;64441300.0;49252.0;173992.0;37031.0
07.02.2014;7448290000000000;7424000000000000;92570100.0;49252.0;173992.0;37031.0
10.02.2014;7409430000000000;7557000000000000;86389800.0;49252.0;173992.0;37031.0
11.02.2014;7580140000000000;7656570000000000;70564200.0;49252.0;173992.0;37031.0
12.02.2014;7670710000000000;7656000000000000;77025200.0;49252.0;173992.0;37031.0
13.02.2014;7638000000000000;7777570000000000;76849500.0;49252.0;173992.0;37031.0
14.02.2014;7749570000000000;7771290000000000;68231100.0;49252.0;173992.0;37031.0
18.02.2014;78.0;7799860000000000;65062900.0;49252.0;173992.0;37031.0
19.02.2014;7782140000000000;7676710000000000;78442000.0;49252.0;173992.0;37031.0
20.02.2014;7614140000000000;7587860000000000;76464500.0;49252.0;173992.0;37031.0
21.02.2014;7611290000000000;7503570000000000;69696200.0;49252.0;173992.0;37031.0
24.02.2014;747357000000000;7536430000000000;72227400.0;49252.0;173992.0;37031.0
25.02.2014;7562570000000000;7458000000000000;57988000.0;49252.0;173992.0;37031.0
26.02.2014;7480140000000000;7390710000000000;69054300.0;49252.0;173992.0;37031.0
27.02.2014;7387710000000000;7538140000000000;75470500.0;49252.0;173992.0;37031.0
28.02.2014;7558290000000000;7517710000000000;92992200.0;49252.0;173992.0;37031.0
03.03.2014;7477430000000000;75394300000000;59695300.0;49252.0;173992.0;37031.0
04.03.2014;7585710000000000;7589140000000000;64785000.0;49252.0;173992.0;37031.0
05.03.2014;7584570000000000;7605140000000000;50015700.0;49252.0;173992.0;37031.0
06.03.2014;7611290000000000;7582140000000000;46372200.0;49252.0;173992.0;37031.0
07.03.2014;7587000000000000;7577710000000000;55182400.0;49252.0;173992.0;37031.0
10.03.2014;754800000000000;7584570000000000;44646000.0;49252.0;173992.0;37031.0
11.03.2014;7649290000000000;7658430000000000;69806100.0;49252.0;173992.0;37031.0
12.03.2014;7635860000000000;766586000000000;49831600.0;49252.0;173992.0;37031.0
13.03.2014;7677710000000000;7580710000000000;64435700.0;49252.0;173992.0;37031.0
14.03.2014;7554140000000000;749557000000000;59299800.0;49252.0;173992.0;37031.0
17.03.2014;7538570000000000;7524860000000000;49886200.0;49252.0;173992.0;37031.0
18.03.2014;7512860000000000;759143000000000;52411800.0;49252.0;173992.0;37031.0
19.03.2014;7603710000000000;75894300000000;56189000.0;49252.0;173992.0;37031.0
20.03.2014;7569860000000000;7552860000000000;52099600.0;49252.0;173992.0;37031.0
21.03.2014;7599000000000000;7612430000000000;93511600.0;49252.0;173992.0;37031.0
24.03.2014;7691710000000000;7702710000000000;88925200.0;49252.0;173992.0;37031.0
25.03.2014;7735710000000000;77855700000000;70573300.0;49252.0;173992.0;37031.0
26.03.2014;7807430000000000;771114000000000;74942000.0;49252.0;173992.0;37031.0
27.03.2014;7714570000000000;7678000000000000;55507900.0;49252.0;173992.0;37031.0
28.03.2014;769029000000000;7669430000000000;50141000.0;49252.0;173992.0;37031.0
31.03.2014;770329000000000;7667710000000000;42167300.0;49252.0;173992.0;37031.0
01.04.2014;7682290000000000;7737860000000000;50190000.0;49252.0;173992.0;37031.0
02.04.2014;7748290000000000;7750710000000000;45105200.0;49252.0;173992.0;37031.0
03.04.2014;773414000000000;7697000000000000;40586000.0;49252.0;173992.0;37031.0
04.04.2014;7711570000000000;7597430000000000;68812800.0;49252.0;173992.0;37031.0
07.04.2014;7543140000000000;7478140000000000;72462600.0;49252.0;173992.0;37031.0
08.04.2014;7502710000000000;7477710000000000;60972100.0;49252.0;173992.0;37031.0
09.04.2014;7466290000000000;7576000000000000;51542400.0;49252.0;173992.0;37031.0
10.04.2014;7581140000000000;747829000000000;59913000.0;49252.0;173992.0;37031.0
11.04.2014;7414290000000000;742300000000000;67929400.0;49252.0;173992.0;37031.0
14.04.2014;7455710000000000;7452570000000000;51418500.0;49252.0;173992.0;37031.0
15.04.2014;7432430000000000;739943000000000;66622500.0;49252.0;173992.0;37031.0
16.04.2014;7400710000000000;74144300000000;53691400.0;49252.0;173992.0;37031.0
17.04.2014;7428570000000000;749914000000000;71083600.0;49252.0;173992.0;37031.0
21.04.2014;7504860000000000;7588140000000000;45637200.0;49252.0;173992.0;37031.0
22.04.2014;7547290000000000;7595710000000000;50640800.0;49252.0;173992.0;37031.0
23.04.2014;7558000000000000;7496430000000000;98735000.0;49252.0;173992.0;37031.0
24.04.2014;8117290000000000;8111000000000000;189977900.0;50287.0;176035.0;37707.0
25.04.2014;8064710000000000;817057000000000;97568800.0;50287.0;176035.0;37707.0
28.04.2014;8182860000000000;8487000000000000;167371400.0;50287.0;176035.0;37707.0
29.04.2014;8482000000000000;8461860000000000;84344400.0;50287.0;176035.0;37707.0
30.04.2014;8466290000000000;8429860000000000;114160200.0;50287.0;176035.0;37707.0
01.05.2014;8457140000000000;8449710000000000;61012000.0;50287.0;176035.0;37707.0
02.05.2014;8462000000000000;8465430000000000;47878600.0;50287.0;176035.0;37707.0
05.05.2014;8430570000000000;8585140000000000;71766800.0;50287.0;176035.0;37707.0
06.05.2014;8597140000000000;8491570000000000;93641100.0;50287.0;176035.0;37707.0
07.05.2014;8503570000000000;8461860000000000;70716100.0;50287.0;176035.0;37707.0
08.05.2014;8403570000000000;8399860000000000;57574300.0;50287.0;176035.0;37707.0
09.05.2014;835057000000000;8364860000000000;72899400.0;50287.0;176035.0;37707.0
12.05.2014;8392710000000000;8469000000000000;53302200.0;50287.0;176035.0;37707.0
13.05.2014;8457140000000000;8482290000000000;39934300.0;50287.0;176035.0;37707.0
14.05.2014;8463290000000000;8483860000000000;41601000.0;50287.0;176035.0;37707.0
15.05.2014;8495710000000000;8411710000000000;57711500.0;50287.0;176035.0;37707.0
16.05.2014;8409000000000000;8535860000000000;69064100.0;50287.0;176035.0;37707.0
19.05.2014;8540710000000000;8637000000000000;79438800.0;50287.0;176035.0;37707.0
20.05.2014;8635860000000000;8638710000000000;58709000.0;50287.0;176035.0;37707.0
21.05.2014;8626140000000000;8661570000000000;49214900.0;50287.0;176035.0;37707.0
22.05.2014;8665710000000000;8675290000000000;50190000.0;50287.0;176035.0;37707.0
23.05.2014;86.75;8773290000000000;58052400.0;50287.0;176035.0;37707.0
27.05.2014;8798290000000000;8937570000000000;87216500.0;50287.0;176035.0;37707.0
28.05.2014;8943140000000000;89144300000000;78870400.0;50287.0;176035.0;37707.0
29.05.2014;8969290000000000;9076860000000000;94118500.0;50287.0;176035.0;37707.0
30.05.2014;9114000000000000;9042860000000000;141005200.0;50287.0;176035.0;37707.0
02.06.2014;9056570000000000;8980710000000000;92337700.0;50287.0;176035.0;37707.0
03.06.2014;8978000000000000;9107710000000000;73177300.0;50287.0;176035.0;37707.0
04.06.2014;9106290000000000;9211710000000000;83870500.0;50287.0;176035.0;37707.0
05.06.2014;9231430000000000;9247860000000000;75951400.0;50287.0;176035.0;37707.0
06.06.2014;9284290000000000;9222430000000000;87484600.0;50287.0;176035.0;37707.0
09.06.2014;9270000000000000;9370000000000000;75415000.0;50287.0;176035.0;37707.0
10.06.2014;947300000000000;94.25;62777000.0;50287.0;176035.0;37707.0
11.06.2014;9413000000000000;9386000000000000;45681000.0;50287.0;176035.0;37707.0
12.06.2014;9404000000000000;9229000000000000;54749000.0;50287.0;176035.0;37707.0
13.06.2014;9220000000000000;9128000000000000;54525000.0;50287.0;176035.0;37707.0
16.06.2014;9151000000000000;9220000000000000;35561000.0;50287.0;176035.0;37707.0
17.06.2014;9231000000000000;9208000000000000;29726000.0;50287.0;176035.0;37707.0
18.06.2014;922700000000000;9218000000000000;33514000.0;50287.0;176035.0;37707.0
19.06.2014;9229000000000000;9186000000000000;35528000.0;50287.0;176035.0;37707.0
20.06.2014;918500000000000;9091000000000000;100898000.0;50287.0;176035.0;37707.0
23.06.2014;9132000000000000;9083000000000000;43694000.0;50287.0;176035.0;37707.0
24.06.2014;90.75;9028000000000000;39036000.0;50287.0;176035.0;37707.0
25.06.2014;9021000000000000;9036000000000000;36869000.0;50287.0;176035.0;37707.0
26.06.2014;9037000000000000;909000000000000;32629000.0;50287.0;176035.0;37707.0
27.06.2014;9082000000000000;919800000000000;64029000.0;50287.0;176035.0;37707.0
30.06.2014;921000000000000;9293000000000000;49482300.0;50287.0;176035.0;37707.0
01.07.2014;935200000000000;935200000000000;38223000.0;50287.0;176035.0;37707.0
02.07.2014;9387000000000000;934800000000000;28465000.0;50287.0;176035.0;37707.0
03.07.2014;9367000000000000;9403000000000000;22891800.0;50287.0;176035.0;37707.0
07.07.2014;9414000000000000;9597000000000000;56468000.0;50287.0;176035.0;37707.0
08.07.2014;962700000000000;953500000000000;65222000.0;50287.0;176035.0;37707.0
09.07.2014;9544000000000000;9539000000000000;36436000.0;50287.0;176035.0;37707.0
10.07.2014;9376000000000000;9504000000000000;39686000.0;50287.0;176035.0;37707.0
11.07.2014;9536000000000000;9522000000000000;34018000.0;50287.0;176035.0;37707.0
14.07.2014;9586000000000000;9645000000000000;42810000.0;50287.0;176035.0;37707.0
15.07.2014;9680000000000000;9532000000000000;45477900.0;50287.0;176035.0;37707.0
16.07.2014;9697000000000000;9478000000000000;53396300.0;50287.0;176035.0;37707.0
17.07.2014;9503000000000000;9309000000000000;57298000.0;50287.0;176035.0;37707.0
18.07.2014;9362000000000000;9443000000000000;49988000.0;50287.0;176035.0;37707.0
21.07.2014;9499000000000000;9394000000000000;39079000.0;50287.0;176035.0;37707.0
22.07.2014;9468000000000000;9472000000000000;55197000.0;50287.0;176035.0;37707.0
23.07.2014;9542000000000000;9719000000000000;92918000.0;51368.0;178144.0;38555.0
24.07.2014;9704000000000000;9703000000000000;45729000.0;51368.0;178144.0;38555.0
25.07.2014;968500000000000;9767000000000000;43469000.0;51368.0;178144.0;38555.0
28.07.2014;9782000000000000;990200000000000;55318000.0;51368.0;178144.0;38555.0
29.07.2014;9933000000000000;9838000000000000;43143000.0;51368.0;178144.0;38555.0
30.07.2014;9844000000000000;981500000000000;33010000.0;51368.0;178144.0;38555.0
31.07.2014;9716000000000000;956000000000000;56843000.0;51368.0;178144.0;38555.0
01.08.2014;949000000000000;9613000000000000;48511000.0;51368.0;178144.0;38555.0
04.08.2014;9637000000000000;9559000000000000;39958000.0;51368.0;178144.0;38555.0
05.08.2014;9536000000000000;9512000000000000;55933000.0;51368.0;178144.0;38555.0
06.08.2014;94.75;9496000000000000;38558000.0;51368.0;178144.0;38555.0
07.08.2014;9493000000000000;944800000000000;46711000.0;51368.0;178144.0;38555.0
08.08.2014;9426000000000000;9474000000000000;41865000.0;51368.0;178144.0;38555.0
11.08.2014;952700000000000;9599000000000000;36585000.0;51368.0;178144.0;38555.0
12.08.2014;9604000000000000;9597000000000000;33795000.0;51368.0;178144.0;38555.0
13.08.2014;961500000000000;9724000000000000;31916000.0;51368.0;178144.0;38555.0
14.08.2014;9733000000000000;97.5;28116000.0;51368.0;178144.0;38555.0
15.08.2014;979000000000000;979800000000000;48951000.0;51368.0;178144.0;38555.0
18.08.2014;9849000000000000;9916000000000000;47572000.0;51368.0;178144.0;38555.0
19.08.2014;9941000000000000;10053000000000000;69399000.0;51368.0;178144.0;38555.0
20.08.2014;10044000000000000;10057000000000000;52699000.0;51368.0;178144.0;38555.0
21.08.2014;10057000000000000;10058000000000000;33478000.0;51368.0;178144.0;38555.0
22.08.2014;10029000000000000;10132000000000000;44184000.0;51368.0;178144.0;38555.0
25.08.2014;10179000000000000;10154000000000000;40270000.0;51368.0;178144.0;38555.0
26.08.2014;10142000000000000;10089000000000000;33152000.0;51368.0;178144.0;38555.0
27.08.2014;1010200000000000;10213000000000000;52369000.0;51368.0;178144.0;38555.0
28.08.2014;10159000000000000;102.25;68460000.0;51368.0;178144.0;38555.0
29.08.2014;10286000000000000;102.5;44595000.0;51368.0;178144.0;38555.0
02.09.2014;10306000000000000;10330000000000000;53564000.0;51368.0;178144.0;38555.0
03.09.2014;1031000000000000;9894000000000000;125421000.0;51368.0;178144.0;38555.0
04.09.2014;988500000000000;9812000000000000;85718000.0;51368.0;178144.0;38555.0
05.09.2014;9880000000000000;9897000000000000;58457000.0;51368.0;178144.0;38555.0
08.09.2014;9930000000000000;9836000000000000;46356700.0;51368.0;178144.0;38555.0
09.09.2014;9908000000000000;9799000000000000;189846300.0;51368.0;178144.0;38555.0
10.09.2014;9801000000000000;101.0;100869600.0;51368.0;178144.0;38555.0
11.09.2014;10041000000000000;10143000000000000;62353100.0;51368.0;178144.0;38555.0
12.09.2014;10121000000000000;10166000000000000;62626100.0;51368.0;178144.0;38555.0
15.09.2014;10281000000000000;10163000000000000;61316500.0;51368.0;178144.0;38555.0
16.09.2014;9980000000000000;10086000000000000;66908100.0;51368.0;178144.0;38555.0
17.09.2014;1012700000000000;10158000000000000;60926500.0;51368.0;178144.0;38555.0
18.09.2014;10193000000000000;10179000000000000;37299400.0;51368.0;178144.0;38555.0
19.09.2014;10229000000000000;10096000000000000;70902400.0;51368.0;178144.0;38555.0
22.09.2014;10180000000000000;10106000000000000;52788400.0;51368.0;178144.0;38555.0
23.09.2014;1006000000000000;10264000000000000;63402200.0;51368.0;178144.0;38555.0
24.09.2014;10216000000000000;101.75;60171800.0;51368.0;178144.0;38555.0
25.09.2014;10051000000000000;9787000000000000;100092000.0;51368.0;178144.0;38555.0
26.09.2014;9853000000000000;100.75;62370500.0;51368.0;178144.0;38555.0
29.09.2014;986500000000000;10011000000000000;49766300.0;51368.0;178144.0;38555.0
30.09.2014;10081000000000000;100.75;55264100.0;51368.0;178144.0;38555.0
01.10.2014;10059000000000000;9918000000000000;51491300.0;51368.0;178144.0;38555.0
02.10.2014;992700000000000;999000000000000;47757800.0;51368.0;178144.0;38555.0
03.10.2014;9944000000000000;9962000000000000;43469600.0;51368.0;178144.0;38555.0
06.10.2014;9995000000000000;9962000000000000;37051200.0;51368.0;178144.0;38555.0
07.10.2014;9943000000000000;98.75;42094200.0;51368.0;178144.0;38555.0
08.10.2014;9876000000000000;10080000000000000;57404700.0;51368.0;178144.0;38555.0
09.10.2014;10154000000000000;1010200000000000;77376500.0;51368.0;178144.0;38555.0
10.10.2014;10069000000000000;1007300000000000;66331600.0;51368.0;178144.0;38555.0
13.10.2014;10133000000000000;9981000000000000;53583400.0;51368.0;178144.0;38555.0
14.10.2014;10039000000000000;98.75;63688600.0;51368.0;178144.0;38555.0
15.10.2014;9797000000000000;9754000000000000;100933600.0;51368.0;178144.0;38555.0
16.10.2014;9555000000000000;9626000000000000;72154500.0;51368.0;178144.0;38555.0
17.10.2014;97.5;9767000000000000;68179700.0;51368.0;178144.0;38555.0
20.10.2014;9832000000000000;9976000000000000;77517300.0;51368.0;178144.0;38555.0
21.10.2014;1030200000000000;10247000000000000;94623900.0;51368.0;178144.0;38555.0
22.10.2014;10284000000000000;10299000000000000;68263100.0;51368.0;178144.0;38555.0
23.10.2014;10408000000000000;10483000000000000;71074700.0;51368.0;178144.0;38555.0
24.10.2014;10518000000000000;10522000000000000;47053900.0;51368.0;178144.0;38555.0
27.10.2014;1048500000000000;10511000000000000;34187700.0;52503.0;182795.0;39510.0
28.10.2014;1054000000000000;10674000000000000;48060900.0;52503.0;182795.0;39510.0
29.10.2014;1066500000000000;10734000000000000;52687900.0;52503.0;182795.0;39510.0
30.10.2014;10696000000000000;1069800000000000;40654800.0;52503.0;182795.0;39510.0
31.10.2014;10801000000000000;108.0;44639300.0;52503.0;182795.0;39510.0
03.11.2014;10822000000000000;1094000000000000;52282600.0;52503.0;182795.0;39510.0
04.11.2014;10936000000000000;1086000000000000;41574400.0;52503.0;182795.0;39510.0
05.11.2014;1091000000000000;10886000000000000;37435900.0;52503.0;182795.0;39510.0
06.11.2014;1086000000000000;10870000000000000;34968500.0;52503.0;182795.0;39510.0
07.11.2014;108.75;10901000000000000;33691500.0;52503.0;182795.0;39510.0
10.11.2014;1090200000000000;10883000000000000;27195500.0;52503.0;182795.0;39510.0
11.11.2014;10870000000000000;10970000000000000;27442300.0;52503.0;182795.0;39510.0
